Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E537T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/1/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","8,678","8,678","15,204",541710,N/A,N/A,"COMPACT PLASMA ACTUATOR AND SUPPORTING ELECTRONICS FOR AEROSPACE AND LABORATORY APPLICATIONS - THIS DOCUMENT IS A GLENN ENGINEERING AND SCIENTIFIC SUPPORT - 2 (GESS-2) TASK ISSUED UNDER THE GESS-2 CONTRACT  TO ASSIST THE NASA GLENN RESEARCH CENTER (GRC) IN MEETING THE OBJECTIVES OF ENGINEERING RESEARCH AND DEVELOPMENT, AND RELATED ACTIVITIES.  THESE REQUIREMENTS GENERALLY INCLUDE TECHNICAL TASKS IN SUPPORT OF GRC S DIRECTORATES (AERONAUTICS, EXPLORATION SYSTEMS, ENGINEERING, SPACE SCIENCE, SPACE PROPULSION AND SPACE OPERATIONS, AMONG OTHERS).  TASK ORDERS WILL SPECIFY ANY ITEMS TO BE DELIVERED TO THE GOVERNMENT, THESE ITEMS MAY INCLUDE ANY OF THE FOLLOWING: TEST HARDWARE, INCLUDING SPACE FLIGHT HARDWARE TECHNICAL REPORTS, DESIGNS, DRAWINGS, SOFTWARE, AND DATA PACKAGES."
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E538T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/8/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","13,000","9,712","9,712",541710,N/A,N/A,REDESIGN OF THE MODEL 2601 TURBINE FOR AMES
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E539T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/10/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","3,912","2,947","7,824",541710,N/A,N/A,EXTENSIBLE RECTANGULAR NOZZLE SECOND GENERATION (ERN2)
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E541T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/3/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","26,379","26,379","26,379",541710,N/A,N/A,AERO ASSESSMENT OF MORPHING BLADE TECHNOLOGY
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E543T,GRC - Glenn Research Center,GREENBELT,MD,'05',5/14/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price","2,455",348,"2,455",541710,N/A,N/A,IGF::OT::IGF - EXOMARS SCHEMATIC
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC12E544T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/14/2012,5/31/2012,", Small Disadvantaged Business, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","1,199",86,86,541710,N/A,N/A,AMPS MODULARITY STUDY - PACKAGING
"A T AND T CORPORATION (4710) [VIENNA,VIRGINIA]",NNA11AB62D,ARC - Ames Research Center,,VA,'11',5/6/2011,7/23/2014,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"299,827","299,827",517110,N/A,N/A,FRAME RELAY SERVICES (FRS)
"A TEX TECHNICAL SERVICES [HURST,TEXAS]",NNG10RG35P,GSFC - Goddard Space Flight Center,,TX,'26',7/9/2010,8/24/2012,", Small Business ONLY - For Profit Organization, Sole Proprietorship","Purchase Order, Firm Fixed Price",0,"20,000","20,000",811219,N/A,N/A,DICING SAW MAINTENANCE.
"A TEX TECHNICAL SERVICES [HURST,TEXAS]",NNG12LN55P,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',7/18/2012,7/17/2013,", Small Business ONLY - For Profit Organization, Sole Proprietorship","Purchase Order, Firm Fixed Price","10,000","10,000","10,000",811219,N/A,N/A,"IGF::OT::IGF OTHER FUNCTIONS.  TECHNICAL SUPPORT FOR M1500 DICING SAW SUPPORT.  THE VENDOR SHALL TRAVEL TO GSFC TO PERFORM REPAIRS AND SERVICES. THE VENDOR SHALL REPAIR ALL PROBLEMS TO THE MICRO-AUTOMATION DICING SAW AND WILL NEED TO PASS GSFC SPECIFICATIONS. A REPORT SHALL BE PROVIDED TO GSFC OF ALL REPAIRS AND ADJUSTMENTS.  THE VENDOR SHALL PERFORM SEMI-ANNUAL PREVENTIVE MAINTENANCE. THE VENDOR SHALL PROVIDE PHONE SUPPORT FOR TROUBLESHOOTING PROBLEMS, AND ON-SITE SERVICE WITHIN 48 HOURS WHEN THE PROBLEM CANNOT BE SOLVED OVER THE PHONE."
"A-A BLUEPRINT CO., INC. [AKRON,OHIO]",NNC12VD24P,GRC - Glenn Research Center,Akron,OH,'17',5/31/2012,5/31/2013,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price","19,401","19,401","19,401",811212,N/A,N/A,MAINTENANCE SERVICE CONTRACTS FOR EQUIPMENT IN B21/ROOM140
"A-AABLE RENTS CO INC [CLEVELAND,OHIO]",NNC12VG81P,GRC - Glenn Research Center,,OH,'11',8/2/2012,8/5/2012,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Women Owned","Purchase Order, Firm Fixed Price","2,011","2,011","2,011",532292,N/A,N/A,"RENTAL OF TENTS,TABLES, AND CHAIRS"
"A-MEZZ INDUSTRIAL STRUCTURES INC [HUDSON,OHIO]",NNC12VB91P,GRC - Glenn Research Center,Hudson,OH,'14',3/5/2012,4/16/2012,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","8,118","8,118","8,118",423390,N/A,N/A,LADDER
"A-P-T RESEARCH, INC. [HUNTSVILLE,ALABAMA]",NNK12OE12C,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',8/17/2012,4/30/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Small Business, Very Small Business","Definitive Contract, Cost Plus Award Fee","1,438,473","49,190,575","54,162,229",541330,N/A,N/A,IGF::OT::IGF OTHER FUNCTIONS. SAFETY AND MISSION ASSURANCE SUPPORT SERVICES II
"A-R HHC ORLANDO CONVENTION HOTEL, LLC [ORLANDO,FLORIDA]",NNJ12JC56P,JSC - Johnson Space Flight Center,,FL,'10',5/18/2012,7/3/2012,"Other Than Small Business - For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price","17,000","17,000","17,000",721110,N/A,N/A,IGF::OT::IGF LODGING ACCOMODATIONS FOR THE ORION MILEETSTONE EVENT.
"A-TECH CORPORATION [ALBUQUERQUE,NEW MEXICO]",NNG11HJ76P,GSFC - Goddard Space Flight Center,Albuquerque,NM,'01',7/8/2011,2/10/2012,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Minority Owned","Purchase Order, Firm Fixed Price",0,"13,300","13,300",334513,N/A,N/A,RENTAL AND CALIBRATION OF VELOCITY SENSOR
"A-Z OFFICE RESOURCE, INC [MADISON,ALABAMA]",NNM11AD22P,MSFC - Marshall Space Flight Center,MADISON,AL,'05',9/22/2011,1/6/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"12,952","12,952",424690,N/A,N/A,PURCHASE ARGON&NITROGEN GAS IN K-TYPE CYLINDERS
"A. A. JANSSON INC. [WATERFORD,MICHIGAN]",NND12AC33P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',6/13/2012,7/27/2012,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","7,866","7,866","7,866",334515,N/A,N/A,LASER CALIBRATIONA DN CERTIFICATION OF CR ONSRUD
"A. DAIGGER AND COMPANY, INCORPORATED [VERNON HILLS,ILLINOIS]",NNC12VI94P,GRC - Glenn Research Center,Vernon Hills,IL,'10',9/18/2012,10/31/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","13,246","13,246","13,246",423490,N/A,N/A,VACUUM PUMP
"A. DAIGGER AND COMPANY, INCORPORATED [VERNON HILLS,ILLINOIS]",NNJ10HC65P,JSC - Johnson Space Flight Center,VERNON HILLS,IL,'10',5/25/2010,6/4/2010,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"6,305","6,305",423490,N/A,N/A,HI-TECH SIEVER SHAKER AND ASSOCIATED PRODUCTS.
"A. DAIGGER AND COMPANY, INCORPORATED [VERNON HILLS,ILLINOIS]",NNL12AC51P,LaRC - Langley Research Center,Vernon Hills,IL,'10',4/17/2012,5/29/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","5,051","5,051","5,051",333991,N/A,N/A,MORTARS&PESTLES FOR GRINDING MACHINE
"A. T. PARKER, INC. [NORTH HOLLYWOOD,CALIFORNIA]",NNK12MB29P,KSC - Kennedy Space Flight Center,North Hollywood,CA,'27',7/27/2012,8/31/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","8,700","8,700","8,700",334515,N/A,N/A,TRANSIENT PULSE GENERATOR
"A. T. PARKER, INC. [NORTH HOLLYWOOD,CALIFORNIA]",NNL11AF36P,LaRC - Langley Research Center,North Hollywood,CA,'27',9/10/2011,10/28/2011,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"8,700","8,700",334515,N/A,N/A,TRANSIENT PULSE GENERATOR
"A.A. LAB SYSTEMS LTD [RAMAT-GAN,]",NNL11AD94P,LaRC - Langley Research Center,ISRAEL,,'NA',8/16/2011,11/29/2011,"Other Than Small Business - Foreign Owned And Located, For Profit Organization, International Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"44,175","44,175",334513,N/A,N/A,ANEMOMETRY SYSTEM AN-103 AND AN-1003 CTA CHANNEL W/ OPTIONS
"A.C. SCHULTES, INC. [WOODBURY HEIGHTS,NEW JERSEY]",NNG12AR87P,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',7/27/2012,8/31/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Very Small Business","Purchase Order, Firm Fixed Price","7,695","7,695","7,695",237110,N/A,N/A,"IGF::OT::IGF OTHER FUNCTIONS. WELL WATER PUMP REPLACEMENT IN BUILDING 24C. VENDOR SHALL REMOVE AND REPLACE EXISTING 40 HP, 460 V, 30 CENTRIPRO MOTOR; RUN QUICK FLOW TEST AND VERIFY PROPER OPERATION.  CLEANUP AND DEMOBLIZE DEBRIS.  NOTE DISCREPANCIES."
"A.G. DAVIS GAGE & ENGINEERING CO. [STERLING HEIGHTS,MICHIGAN]",NNL12AA38C,LaRC - Langley Research Center,,MI,'10',8/31/2012,6/7/2013,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Firm Fixed Price","188,415","192,065","192,065",334519,N/A,N/A,TWO AXIS ROTARY INDEX SYSTEM
"A2 RESEARCH, JV [HUNTSVILLE,ALABAMA]",NNS10AA47C,SSC - Stennis Space Center,STENNIS SPACE CENTER,MS,'04',3/29/2010,4/30/2015,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - For Profit Organization, Partnership Or Limited Liability Partnership, SBA Certified 8A Joint Venture, Self Certified Small Disadvantaged Business, Women Owned","Definitive Contract, Firm Fixed Price","5,380,681","25,306,011","26,207,591",541380,NNS09ZDA006R,N/A,LABORATORY SERVICE.
"AAC AMERICAN AEROSPACE [DELAND,FLORIDA]",NND12CC57W,AFRC - Armstrong Flight Research Center,Deland,FL,'07',2/22/2012,3/1/2012,", Woman Owned Small Business, Small Business - For Profit Organization, Subchapter S Corporation, Women Owned","Purchase Order, Firm Fixed Price","3,750","3,750","3,750",488190,N/A,N/A,ADF CONTROL UNIT
"AAMU RESEARCH INSTITUTE [NORMAL,ALABAMA]",NNX10AB10A,NSSC - NASA Shared Services Center,,AL,'05',10/21/2009,12/30/2011,"Historically Black Colleges and Universities - Corporate Entity Tax Exempt, Educational Institution, Historically Black College Or University, Nonprofit Organization",Grant,0,"450,000","450,000",[None Indicated],N/A,N/A,"FY 09 EARMARK ENTITLED, FOR HIGH TEMPERATURE MATERIALS RESEARCH"" Alabama A&M University Research Institute (AAMURI) has built partnership with NASA-MSFC in support of the NASA's initiatives on application of high temperature materials for propulsion structures and systems. Main Thrust: Continue improvement of the fabrication as well as testing carbon based materials for applications in Space Propulsion, Power Generation as well as Thermal Shielding. In this work we will focus our efforts on the fabrication of GPC composites ware and measure the Mechanical properties, measure thermal conductivity, and other physical properties of the nanomaterials inclusion in the precursor of glassy polymeric carbon (GPC). During the second stage of this project, we will initiate a study of the keV and MeV irradiation of produced GPC composites, as well as testing the erosion resistance of the fabricated coupons in hot hydrogen environment by our colleagues at MSFC. We will introduce nanopowder of Multi-Walled Carbon Nano Tubes (MWNT), nanopowder of Alumina (Al2O3) and nanopowder of Silicon Carbide (Sic) in the precursor resin in order to produce the desire properties of such materials to operate in extreme environment of high radiation, hot hydrogen (500 C to 3000 C), and measure the thermal, electrical and mechanical properties of the GPC composite materials&compare such results with pure GPC. Consideration: High temperature hydrogen and radiation hardened systems: Investigate the effect of nano-materials mixing in the carbon based system (possible usage in the moderator, heterogeneous thermal reactors with separate fuel and moderator, as well as usage as TPS). The size of these reactors is dependent on the efficiency of heat transfer, and performance of these systems is a function of the maximum fuel temperature, which is limited to between 2300 K and 3500 K. Major design considerations include selection of materials to avoid hot corrosion with multiple reactor restarts, and fuel element fabrication to retain fission products."""
"AAMU RESEARCH INSTITUTE [NORMAL,ALABAMA]",NNX10AJ13G,NSSC - NASA Shared Services Center,,AL,'05',9/2/2010,3/30/2012,"Historically Black Colleges and Universities - Corporate Entity Tax Exempt, Educational Institution, Historically Black College Or University, Nonprofit Organization",Grant,0,"500,000","500,000",[None Indicated],N/A,N/A,"ALABAMA A&M UNIVERSITY RESEARCH INSTITUTE (AAMURI) HAS BUILT PARTNERSHIP WITH NASA-MSFC IN SUPPORT OF THE NASA''S INITIATIVES ON HIGH TEMPERATURE MATERIAL RESEARCH AND DEVELOPMENT FOR CREW EXPLORATION VEHICLE (CEV) AND CREW LAUNCH VEHICLE (CL V) INITIATIVES. ALABAMA A&M UNIVERSITY RESEARCH INSTITUTE (AAMURI) HAS BUILT PARTNERSHIP WITH RESEARCHERS AND PROGRAM MANAGERS AT NASA IN SUPPORT OF THE NASA''S INITIATIVES ON HIGH TEMPERATURE MATERIAL RESEARCH AND DEVELOPMENT FOR CREW EXPLORATION VEHICLE (CEV) AND CREW LAUNCH VEHICLE (CLV) INITIATIVES TO GENERATE HEAT FROM THE ENGINE (THERMOELECTRIC GENERATOR MODE - TEG), SERVE AS COOLING SYSTEM (PELTIER MODE) AND TOLERATE THE EXTREME ENVIRONMENT OF THE FLIGHT AND SPACE. PRESENTLY, WE HAVE A PATENT FILED AS THE RESULT OF THE NASA FUNDING OF THE FIRST STAGE OF THE MATERIALS DEVELOPMENT FOR PRODUCTION OF HIGHLY EFFICIENT THERMOELECTRIC MATERIALS (TEM) FOR TEMPERATURE REGIMES BETWEEN 300K TO 1100K IN ORDER TO SERVE BOTH PELTIER AND TEG MODES. WE WILL USE BOTH THE IN HOUSE BUILT ULTRA-HIGH VACUUM SYSTEM WITH THREE E-GUN EVAPORATION AS WELL AS THE RECENTLY PURCHASED MBE SYSTEM TO PRODUCE MULTI-NANO- LAYERED COMPOUND MATERIAL SYSTEMS. THE GROWN MULTI-NANO-LAYERED THERMOELECTRIC (TE) MATERIALS PRODUCED WILL BE TESTED FOR SURVIVABILITY AT HIGH TEMPERATURES AND AT RADIATION ENVIRONMENT. THE THERMOELECTRIC FIGURE OF MERIT WILL BE MEASURED BEFORE AND AFTER EXPOSURE TO EXTREME ENVIRONMENT, IN ORDER TO IMPROVE THEIR SURVIVABILITY AND POTENTIAL APPLICATIONS FOR CEV, CL V AND OTHER AEROSPACE APPLICATIONS. WE WILL PRODUCE LARGE NUMBER OF TEST COUPONS WITH VARIOUS GROWTH PARAMETERS IN A SHORT TIME USING LARGE AREA IBAD SYSTEM AT THE ADVANCED PROPULSION MATERIALS CENTER OF AAMURI. AFTER SELECTION OF MATERIALS AND GROWTH PROPERTIES FOR TEM SYSTEMS SUCCESSFULLY PASSING THE EXTREME ENVIRONMENT TEST, THE FINAL TEST COUPONS WILL BE PRODUCED BY MBE SYSTEM AT THE CIM-AAMURI WHICH WILL ALLOW US TO HAVE CLEAN AND REPRODUCIBLE RESULTS, SINCE THE PRESENT EVAPORATION SYSTEM (ION BEAM ASSISTED DEPOSITION - IBAD) IS NOT DESIGNED FOR ACCURACY BUT FOR HIGH THROUGHPUT TEST COUPON PRODUCTION. WE WILL FOCUS ON GROWTH NANOLAYERS OF AUSI02/SI02 (50 TO 100 PERIODS) AND SIGE/SI, SI1-X GEX/SI02 AS WELL AS SI1-XGEX SI02/SI02 NANOLAYERS IN ORDER TO FORM QUANTUM DOT QUASILATTICE FOR HIGH TEMPERATURE (700K TO 1000K), EXTREME ENVIRONMENT HARDEN HIGH EFFICIENCY THERMOELECTRIC MATERIAL SYSTEMS."
"AARDVARK [LA VERNE,CALIFORNIA]",NNH12PS67P,HQ - Headquarters Acquisition Division,La Verne,CA,'26',4/19/2012,4/20/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price","25,993","25,993","25,993",335999,N/A,N/A,"ELECTROSHOCK DEVICES - BLACK GRIP PLATES; SERPA HOLSTER, LEFT; SERPA HOLSTER, RIGHT; EXTRA PENETRATION, GREEN BLAST DOOR; NON-CONDUCTIVE SIMULATION; AND OVERNIGHT SHIPPING."
"AASTRA USA INC. [FRISCO,TEXAS]",NNS11AA33C,SSC - Stennis Space Center,,MS,'04',12/30/2010,12/31/2011,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Firm Fixed Price","68,991","238,145","238,145",518210,N/A,N/A,AASTRA INTECOM Pointspan Telephone Switch System Maintenance Renewal.
"AAXICO SALES INC [MIAMI,FLORIDA]",NND12AB94P,AFRC - Armstrong Flight Research Center,DORAL,FL,'25',5/1/2012,9/28/2012,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","70,104","70,104","70,104",332510,N/A,N/A,PITOT TUBE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK08OH01C,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',6/25/2008,[None Indicated],", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Indefinite Delivery Contract, Cost Plus Award Fee","68,910,978","593,104,404",0,517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH12T,KSC - Kennedy Space Flight Center,,FL,'08',2/23/2009,12/22/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"839,474","839,474",517110,N/A,N/A,IMCS - INSTALL DVTS HARDWARD FROM PAD A TO THE LCC. 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH13T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',12/5/2008,6/30/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"64,531","98,965",517110,N/A,N/A,IMCS CONSTELLATION PROJECT SUPPORT TASK ORDER.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH16T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',12/15/2008,9/30/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"1,029,752","1,029,966",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT(IMCS). CONSTELLATION OPERATIONAL TELEVISION SURVIVABILITY PROJECT.   
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH18T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',2/19/2009,9/30/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Firm Fixed Price",0,"113,013","113,400",517110,N/A,N/A,IMCS - SSPF RADIO COVERAGE ENHANCEMENT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH19T,KSC - Kennedy Space Flight Center,,FL,'08',7/2/2009,9/30/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"223,715","225,338",517110,N/A,N/A,IMCS - ASRC TRAILER COMM ACTIVATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH24T,KSC - Kennedy Space Flight Center,,FL,'08',8/14/2009,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"685,633","733,811",517110,N/A,N/A,IMCS-LCS FR1 HORIZONTAL CABLING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH25T,KSC - Kennedy Space Flight Center,,FL,'24',7/24/2009,2/28/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"311,501","349,297",517110,N/A,N/A,"PROVIDE INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) SERVICES TO KENNEDY SPACE CENTER, FL. "
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK09OH26T,KSC - Kennedy Space Flight Center,,FL,'08',9/16/2009,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-13,236","140,466","157,795",517110,N/A,N/A,IMCS- CENTER FIRE MONITORING SYSTEM SUPPORT.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH01T,KSC - Kennedy Space Flight Center,,FL,'24',10/16/2009,4/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",-915,"506,514","506,514",517110,N/A,N/A,"PROVIDE INFORMATION MANAGEMENT AND COMMUNICATOINS SUPPORT (IMCS) SERVICES TO KENNEDY SPACE CENTER, FLORIDA. THIS TASK ORDER IS TO REPLACE THE CORE ATM TRANSMISSION SYSTEM. "
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH17T,KSC - Kennedy Space Flight Center,,FL,'08',5/21/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"179,808","215,550",517110,N/A,N/A,ODIN/ACES ENG SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH21T,KSC - Kennedy Space Flight Center,,FL,'08',8/27/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-7,954","426,968","437,320",517110,N/A,N/A,POCS II DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH22T,KSC - Kennedy Space Flight Center,,FL,'08',8/26/2010,1/13/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","6,090","1,442,026","1,444,776",517110,N/A,N/A,KITS DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH23T,KSC - Kennedy Space Flight Center,,FL,'08',8/31/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","11,729","1,563,314","1,999,072",517110,N/A,N/A,PROGRAM OF RECORD FLIGHT FACILITIES ELEMENTS SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH26T,KSC - Kennedy Space Flight Center,,FL,'24',8/6/2010,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"587,982","589,213",517110,N/A,N/A,ENGINEERING AND PRODUCTION STUDIO UPGRADE
