Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH11T,KSC - Kennedy Space Flight Center,,FL,'08',1/25/2010,12/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-392,426","275,000","829,016",517110,N/A,N/A,IMCS TASK ORDER NNK10OH11T - PAD B CABLE DEMO
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH12T,KSC - Kennedy Space Flight Center,,FL,'08',2/18/2010,6/25/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-8,882","75,371","88,146",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS). THE REMOVAL OF COMMUNICATIONS INFRASTRUCTURE IN SUPPORT OF THE PAD B DEMOLITION WILL MAKE CAMERA 150 UNAVAILABLE. THIS TASK ORDER ESTABLISHED NEW INFRASTRUCTURE TO MEET THE REQUIREMENT OF AN OPERATIONAL TELEVISION COMM (OTV) CAMERA TO PROVIDE VIDEO COVERAGE OF PAD A DURING S0018 HAZARDOUS WEATHER CONDITIONS.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH13T,KSC - Kennedy Space Flight Center,,FL,'08',5/27/2010,10/31/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-22,780","295,388","344,882",517110,N/A,N/A,AGENCY DATA CENTER CONSOLIDATION (ADCC) PROJECT SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH14T,KSC - Kennedy Space Flight Center,,FL,'24',6/30/2010,9/15/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","512,889","662,889","662,889",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C- SUPPORT FOR PAD B COMMUNICATION FOR KCCS&WEATHER.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH16T,KSC - Kennedy Space Flight Center,,FL,'08',6/4/2010,10/29/2010,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-6,963","242,018","250,390",517110,N/A,N/A,SECURITY PATROL HQ 100MB
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH17T,KSC - Kennedy Space Flight Center,,FL,'08',5/21/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","133,735","179,808","215,550",517110,N/A,N/A,ODIN/ACES ENG SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH18T,KSC - Kennedy Space Flight Center,,FL,'24',8/30/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-4,535","206,205","210,740",517110,N/A,N/A,ELECTRICAL MAINTENANCE COMM ACTIVATION ONLY
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH19T,KSC - Kennedy Space Flight Center,,FL,'08',7/26/2010,2/27/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","14,397","259,964","260,554",517110,N/A,N/A,PROPELLANT NORTH COMMUNICATION-PERFORMANCE OF THIS TASK ORDER IS IN ACCORDANCE WITH THE INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH21T,KSC - Kennedy Space Flight Center,,FL,'08',8/27/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","363,659","426,968","437,320",517110,N/A,N/A,POCS II DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH22T,KSC - Kennedy Space Flight Center,,FL,'08',8/26/2010,1/13/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","855,346","1,442,026","1,444,776",517110,N/A,N/A,KITS DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH23T,KSC - Kennedy Space Flight Center,,FL,'08',8/31/2010,8/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,386,585","1,563,314","1,999,072",517110,N/A,N/A,PROGRAM OF RECORD FLIGHT FACILITIES ELEMENTS SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH25T,KSC - Kennedy Space Flight Center,,FL,'08',7/22/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","61,222","483,268","494,840",517110,N/A,N/A,O&C PHASE 4 REVITAL COMM
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH26T,KSC - Kennedy Space Flight Center,,FL,'24',8/6/2010,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","56,129","587,982","589,213",517110,N/A,N/A,ENGINEERING AND PRODUCTION STUDIO UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH27T,KSC - Kennedy Space Flight Center,,FL,'24',8/11/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","76,079","91,799","95,657",517110,N/A,N/A,ELECTRONIC SECURITY SYSTEM
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH28T,KSC - Kennedy Space Flight Center,,FL,'24',8/26/2010,5/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","14,209","74,209","84,105",517110,N/A,N/A,EAGLE 4 - ELECTRONIC SECURITY SYSTEM 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH29T,KSC - Kennedy Space Flight Center,,FL,'24',9/27/2010,9/14/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"740,013","740,013",517110,N/A,N/A,TASK ORDER NNK10OH29T  GROUP X - CRAWLERWAY AIR CORE CABLE REPLACEMENT AND DISTRIBUTION 
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH30T,KSC - Kennedy Space Flight Center,,FL,'08',9/23/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"972,681","977,317",517110,N/A,N/A,NNK10OH30T - LOGISTICS FACILITY (K6-1547) 100MPS-TO-DESKTOP NETWORK UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH31T,KSC - Kennedy Space Flight Center,,FL,'24',9/23/2010,2/28/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","-8,050","210,251","218,301",517110,N/A,N/A,NNK10OH31T - PRESS SITE & TRAINING AUDITORIUM 100 MPS TO DESKTOP NETWORK UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK10OH32T,KSC - Kennedy Space Flight Center,,FL,'08',9/28/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee",0,"390,493","393,495",517110,N/A,N/A,TO NNK10OH32T - ATXS REDUNDANT CORE REPLACEMENT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH01T,KSC - Kennedy Space Flight Center,,FL,'08',10/29/2010,12/12/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","867,952","854,715","866,792",517110,N/A,N/A,TO NNK10OH01T - ADCC SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH02T,KSC - Kennedy Space Flight Center,,FL,'08',12/21/2010,9/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","381,340","384,537","388,911",517110,N/A,N/A,INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C- KCCS&WEATHER CABLING AUGMENTATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH03T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',4/22/2011,3/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","173,558","174,588","182,642",517110,N/A,N/A,OIS-M SWITCH INSTALLATION AND ACCEPTANCE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH04T,KSC - Kennedy Space Flight Center,,FL,'24',7/12/2011,2/28/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","136,282","223,653","231,413",517110,N/A,N/A,FIRING ROOM 1 PHASE 2 INSTALLATION.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH05T,KSC - Kennedy Space Flight Center,,FL,'24',5/5/2011,9/15/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","34,238","33,794","34,134",517110,N/A,N/A,PROVIDE AN INSTALLATION DESIGN PACKAGE FOR THE UNIVERSAL COOLANT TRANSPORTER SYSTEM (UCTS) INTERFACE AT THE MULTI-PURPOSE PROCESSING FACILITY (MPPF) AT KENNEDY SPACE CENTER .
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH06T,KSC - Kennedy Space Flight Center,,FL,'08',6/15/2011,11/30/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","593,554","596,507","602,793",517110,N/A,N/A,LC39 PAD B LPE COMM INFRASTRUCTURE INSTALLATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH07T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',7/27/2011,2/9/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","282,637","279,472","282,283",517110,N/A,N/A,IMCS NNK11OH07T PROJECT Y AIR CORE CABLE REPLACEMENT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH08T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',7/8/2011,10/31/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","31,302","30,526","31,247",517110,N/A,N/A,CD&SC&KSC NASA NEWS CENTER BROADBAND COMMUNICATIONS DISTRIBUTION SYSTEM (BCDS)UPGRADE.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH09T,KSC - Kennedy Space Flight Center,,FL,'08',7/13/2011,2/29/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","616,636","587,275","616,245",517110,N/A,N/A,"KENNEDY DATA CENTER (KDC) PHASE 2 PARTS A, B, AND C NETWORK AND DATA CENTER WIRING DESIGN AND IMPLEMENTATION"
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH10T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/16/2011,4/27/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","701,668","704,015","706,100",517110,N/A,N/A,IMCS TO NNK11OH10T LC-39 KENNEDY METROPOLITAN AREA NETWORK (KMAN)&KENNEDY INSTITUTIONAL NETWORK (KNET) ROUTER 10 GBPS UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH11T,KSC - Kennedy Space Flight Center,,FL,'08',9/6/2011,1/31/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","743,854","666,452","707,338",517110,N/A,N/A,IMCS TO NNK11OH11T EDL 100MBPS-TO-DESKTOP UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH13T,KSC - Kennedy Space Flight Center,,FL,'24',7/21/2011,11/30/2011,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","119,505","106,821","106,821",517110,N/A,N/A,IMCS NNK11OH13T ORDINANCE FACILITY COMMUNICATIONS SYSTEMS ACTIVATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH16T,KSC - Kennedy Space Flight Center,,FL,'08',8/17/2011,9/30/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,102","109,732","113,776",517110,N/A,N/A,KSC IT SECURITY COMPLIANCE SUPPORT / IT-B SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH17T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/14/2011,6/30/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","330,359","316,369","329,955",517110,N/A,N/A,IMCS TO NNK11OH17T COMMUNICATIONS DISTRIBUTION AND SWITCHING CENTER (CD&SC) VOICE OVER INTERNET PROTOCOL (VOIP)UPGRADE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH18T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',8/8/2011,4/13/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","126,254","118,263","126,047",517110,N/A,N/A,IMCS TO NNK11OH18T KENNEDY INTEGRATED TRANSMISSION SYSTEM (KITS) FOR VAB ROOF WEATHER-X (WX) CONNECTIVITY
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH19T,KSC - Kennedy Space Flight Center,,FL,'08',8/5/2011,4/10/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","403,185","383,195","402,670",517110,N/A,N/A,IMCS TO NNK11OH19T O&C PHASE 5 EAST REVITALIZATION COMMUNICATION ACTIVATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH20T,KSC - Kennedy Space Flight Center,,FL,'08',8/29/2011,5/30/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,720,862","1,701,518","1,725,686",517110,N/A,N/A,LAUNCH CONTROL COMPLEX (LCC) 100 MEGABITS PER SECOND (MBPS) TO DESKTOP NETWORK UPGRADE DESIGN AND IMPLEMENTATION
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH21T,KSC - Kennedy Space Flight Center,,FL,'08',9/12/2011,9/30/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","242,000","319,975","339,674",517110,N/A,N/A,IMCS TO NNK11OH21T KSC INFORMATION ARCHITECTURE INTEGRATION AND PRE-IMPLEMENTATION SUPPORT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH22T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/1/2011,8/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","498,478","490,194","497,042",517110,N/A,N/A,OIS-M SUBSYSTEM DESIGN.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH23T,KSC - Kennedy Space Flight Center,,FL,'08',9/1/2011,12/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,343,980","2,080,290","2,113,654",517110,N/A,N/A,IMCS TO NNK11OH23T KENNEDY INTEGRATED TRANSMISSION SYSTEM (KITS) FY12 DESIGN ENGINEERING
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH24T,KSC - Kennedy Space Flight Center,,FL,'08',9/1/2011,11/30/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","348,429","464,495","472,308",517110,N/A,N/A,PHOTO OPTICAL CONTROL SYSTEM (POCS)II DESIGN ENGINEERING.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH25T,KSC - Kennedy Space Flight Center,,FL,'08',9/1/2011,8/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","438,687","473,145","509,931",517110,N/A,N/A,PROJECT SUPPORT FOR THE 21ST CENTURY GOUND SUPPORT PROGRAM FLIGHT FACILITIES AND SYSTEMS.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH26T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/1/2011,8/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","489,104","534,546","553,399",517110,N/A,N/A,"ENGINEERING AND TECHNICAL EXPERTISE IN THE DISCIPLINE AREAS OF VOICE, IMAGERY, NETWORKS AND TRANSMISSIONS TO EXECUTE INFASTRUCTURE DESIGNS FOR THE PROGRAM OF RECORD FLIGHT FACILITIES AND SUBSYSTEMS."
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH27T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/1/2011,8/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","110,656","103,808","110,318",517110,N/A,N/A,LCC FIRING ROOM PHASE 3 DEVELOPMENT
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH28T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/1/2011,8/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","191,151","181,952","190,725",517110,N/A,N/A,TIMING&COUNTDOWN (T&CD) DESIGN ENGINEERING.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH29T,KSC - Kennedy Space Flight Center,,FL,'08',9/20/2011,7/31/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,515,840","1,466,143","1,504,138",517110,N/A,N/A,OPERATIONAL SUPPORT BUILDING (OSB) II VOIP UPGRADE.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH30T,KSC - Kennedy Space Flight Center,,FL,'08',9/20/2011,9/30/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","1,924,964","1,747,703","1,923,940",517110,N/A,N/A,UPGRADE THE ANALOG TELEPHONE SERVICE IN THE SPACE STATION PROCESSING FACILITY (SSPF) TO IP TELEPHONE SERVICE THROUGHOUT THE FACILITY.
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH31T,KSC - Kennedy Space Flight Center,ORLANDO,FL,'08',9/16/2011,4/13/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","254,975","213,640","214,924",517110,N/A,N/A,DESIGN FOR THE REMOVAL OF COMMUNICATION CABLING SYSTEM AT SPECIFIC LOCATIONS IN AND AROUND THE VEHICLE ASSEMBLY BUILDING (VAB).
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH33T,KSC - Kennedy Space Flight Center,,FL,'08',9/15/2011,4/8/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","510,530","469,203","489,770",517110,N/A,N/A,"PROVIDE 100 MBPS TO DESKTOP NETWORK EQUIPMENT UPGRADE, DESIGN, INSTALLATION, TEST AND CHECKOUT FOR VARIOUS FACILITIES AT KSC."
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH34T,KSC - Kennedy Space Flight Center,,FL,'08',9/26/2011,12/31/2012,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","239,932","236,393","236,463",517110,N/A,N/A,ESS IMAGING SECURITY CAMERAS&INFRASTRUCTURE
"ABACUS TECHNOLOGY CORPORATION [CHEVY CHASE,MARYLAND]",NNK11OH36T,KSC - Kennedy Space Flight Center,Orlando,FL,'24',9/26/2011,9/30/2013,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Minority Owned, Subchapter S Corporation","Delivery Order, Cost Plus Award Fee","168,102","168,102","168,102",517110,N/A,N/A,TRUNKED RADIO SYSTEM REPLACEMENT STUDY
