Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"AGBAYANI CONSTRUCTION CORPORATION GUAM [DALY CITY,CALIFORNIA]",NNA09DC97T,ARC - Ames Research Center,,CA,'14',9/21/2009,12/21/2010,"SBA Certified HUBZone, Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified HUBZone","Delivery Order, Firm Fixed Price","635,000","650,082","650,082",236220,N/A,N/A,AWARD OF N213 AND N243 SEISMIC UPGRADES WITH PR 4200298077.
"AGBAYANI CONSTRUCTION CORPORATION GUAM [DALY CITY,CALIFORNIA]",NNA09DC99T,ARC - Ames Research Center,,CA,'18',9/29/2009,11/8/2009,"SBA Certified HUBZone, Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified HUBZone","Delivery Order, Firm Fixed Price","639,000","639,000","639,000",236220,N/A,N/A,N245 REPAIR DUCTWORK
"AGIE CHARMILLES LLC [LINCOLNSHIRE,ILLINOIS]",NNK08EC73P,KSC - Kennedy Space Flight Center,ORLANDO,FL,'24',9/17/2008,11/15/2008,"Other Than Small Business - Corporate Entity Not Tax Exempt, Foreign Owned And Located, For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price",0,"9,200","9,200",333512,N/A,N/A,ANNUAL MAINTENANCE FOR ROBOFIL 440SL WIRE EDM MACHINE AND CHARMILLES 310 MAINTENANCE RENEWAL.
"AGIE CHARMILLES LLC [LINCOLNSHIRE,ILLINOIS]",NNK09EA16P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',4/20/2009,4/21/2010,"Other Than Small Business - Foreign Owned And Located, For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price","9,200","9,200","9,200",811219,N/A,N/A,"Agie Charmilles Preventative Maintenance (PM) Program for 2 Robofill Wire EDM Machines includes PM Service Visits (replacement parts and labor) for both machines, all Travel Expenses, and Telephone Support.  "
"AGIE CHARMILLES LLC [LINCOLNSHIRE,ILLINOIS]",NNL09AC42P,LaRC - Langley Research Center,Hampton,VA,'01',4/27/2009,5/1/2009,"Other Than Small Business - Foreign Owned And Located, For Profit Organization, Limited Liability Corporation, Service Provider","Purchase Order, Firm Fixed Price","5,600","5,600","5,600",811310,N/A,N/A,PREVENTIVE MAINTENANCE ON CHARMILLES CNC WIRE EDM MACHINE
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNA09DB81D,ARC - Ames Research Center,ENGLEWOOD,CO,'06',6/11/2009,7/13/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","10,675","10,216","10,216",335999,N/A,N/A,FOUR INDEPENDENT SIMULATED DC LOADS FOR LADEE PROJECT
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC08DB40D,GRC - Glenn Research Center,ENGLEWOOD,CO,'06',5/21/2008,5/4/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Other ",-100,"129,550","129,550",335999,N/A,N/A,ANALOG SIGNAL GENERATOR
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC08DB41D,GRC - Glenn Research Center,ENGLEWOOD,CO,'06',6/10/2008,5/4/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Other ",-100,"144,256","144,256",335999,N/A,N/A,SPECTRUM ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DA29D,GRC - Glenn Research Center,ENGLEWOOD,CO,'06',2/17/2009,12/11/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","271,734","271,734","271,734",335999,N/A,N/A,VECTOR NETWORK ANALYZER SYSTEM
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DA33D,GRC - Glenn Research Center,Englewood,CO,'06',5/19/2009,6/19/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","21,511","21,511","21,511",335999,N/A,N/A,S-band analog signal generator
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DA46D,GRC - Glenn Research Center,ENGLEWOOD,CO,'06',9/29/2009,3/12/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","186,987","186,987","186,987",335999,N/A,N/A,VECTOR SIGNAL ANALYZER SYSTEM
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DA51D,GRC - Glenn Research Center,Englewood,CO,'06',9/11/2009,10/23/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","29,307","29,307","29,307",335999,N/A,N/A,SAP Purchase Requisition: 4200311392
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DB27D,GRC - Glenn Research Center,Santa Clara,CA,'14',10/21/2008,12/5/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","34,402","34,402","34,402",335999,N/A,N/A,Agilent Technologies Vector network analyzer.
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DB92D,GRC - Glenn Research Center,Englewood,CO,'06',4/22/2009,5/21/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","14,993","14,993","14,993",335999,N/A,N/A,RECEIVABLE SOFTWARE
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DD14D,GRC - Glenn Research Center,Santa Clara,CA,'15',5/4/2009,4/30/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,022","4,022","4,022",335999,N/A,N/A,EQUIPMENT CALIBRATION SERVICE(S) AGREEMENT
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DD19D,GRC - Glenn Research Center,Santa Clara,CA,'15',6/18/2009,7/24/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,961","3,961","3,961",335999,N/A,N/A,REPAIR: SYNTHESIZED SWEEPER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DD65D,GRC - Glenn Research Center,Englewood,CO,'06',7/29/2009,8/25/2012,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,833","4,833","4,833",335999,N/A,N/A,Service Warranty
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DD73D,GRC - Glenn Research Center,Santa Clara,CA,'15',9/28/2009,12/14/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","12,360","12,360","12,360",335999,N/A,N/A,RF Analyzer
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DE56D,GRC - Glenn Research Center,Englewood,CO,'06',8/5/2009,9/9/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","31,273","31,273","31,273",335999,N/A,N/A,SIGNAL ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNC09DF38D,GRC - Glenn Research Center,Englewood,CO,'06',9/14/2009,11/2/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,519","3,519","3,519",335999,N/A,N/A,3.5 mm CALIBRATION KIT 30 kHz TO 9 GHz AND FEMALE TO FEMALE ADAPTER - 1 YEAR WARRANTY
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NND08AC90D,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',6/4/2008,6/4/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"30,790","30,790",335999,N/A,N/A,SAP Purchase Requisition: 4200252625 Electronic Measurement Equipment
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG06LJ41D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/14/2006,10/2/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"21,473","21,473",335999,N/A,N/A,"Analog Series RF Signal Generators,  1- Year warranty ext. to 3 years; Rack Mount; Agilent Calibration Support Plan 3 yrs."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG07LH16D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',4/9/2007,5/7/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"8,822","8,822",335999,N/A,N/A,DIGITAL STORAGE OSCILLOSCOPE; UNIVERSAL POWER SUPPLY; DIFFERENTIAL PROBE; EXTENDED WARRANTY
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG07LJ83D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/14/2007,10/21/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"17,383","17,383",335999,N/A,N/A,1 GHZ Mixed Signal Oscilloscope - COMMERCIAL ITEMS
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08ED92D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/29/2008,11/12/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"21,297","21,297",335999,N/A,N/A,Analog Signal Generator
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08HK06D,GSFC - Goddard Space Flight Center,Wilmington,DE,'00',8/6/2008,8/6/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"96,252","96,252",[None Indicated],N/A,N/A,"1200 Series Binary Pump, 1200 Series micro-vacuum degasser, 1200 Series standard autosampler SL, 1200 Series Diode-array Dect., 2 Solvent Bottles, connecting capillaries and CAN Cables and other Misc. Lab Equipment."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08HV53D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',2/29/2008,2/28/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"7,600","7,600",[None Indicated],N/A,N/A,2-Yr Service Warranty for the High Performance Liquid Chromatography (HPLC).
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08HW15D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',8/28/2008,10/9/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"54,566","54,566",335999,N/A,N/A,Microwave Signal Source for HIWRAP Instrument ( Analog Signal Generator).
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08HW57D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/30/2008,11/3/2011,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"18,753","18,753",335999,N/A,N/A,Oscilloscope
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LC87D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/10/2008,10/10/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"68,055","68,055",335999,N/A,N/A,Micro.Amp. LO/IF distribution unit
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LC95D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/18/2008,10/17/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"3,769","3,769",335999,N/A,N/A,"Functio Generator, Universal Counter"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LE73D,GSFC - Goddard Space Flight Center,Wilsonville,OR,'05',9/29/2008,11/14/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"119,591","119,591",335999,N/A,N/A,Digital Signal Analyzer/ Memory/ Warranty/ Probe Amplifier/ Differential/  Software
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LF35D,GSFC - Goddard Space Flight Center,,CO,'06',9/9/2008,11/18/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"136,267","136,267",335999,N/A,N/A,"SPECTRUM ANALYZER, DIGITAL SIGNAL ANALYZER, PROBE AMPLIFIER, AND PROBE HEAD"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LH82D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/18/2008,10/18/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"7,266","7,266",335999,N/A,N/A,N5230AU-221 UPGRADE 2-PORT N5230A TO 2-PORT N5230C
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LI51D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/28/2008,10/27/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"117,611","117,611",335999,N/A,N/A,PSG vector signal generator
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LI75D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/26/2008,10/6/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"14,877","14,877",335999,N/A,N/A,E4402B Spectrum Analyzer
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LI80D,GSFC - Goddard Space Flight Center,,CO,'06',9/17/2008,10/30/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"59,399","59,399",335999,N/A,N/A,4-Channel oscilloscope
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG08LN04D,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',9/4/2008,9/4/2011,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"7,031","7,031",335999,N/A,N/A,PURCHASING TEST PROBE WITH 3 YEAR WARRANTY
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09DA09D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/30/2009,9/11/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","11,054","11,054","11,054",335999,N/A,N/A,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals: power meter single channel, wideband high frequency power meter, fixed cable option length, and warranty"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09DA20D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/14/2009,11/13/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","71,377","71,377","71,377",335999,N/A,N/A,"Spectrum Analyzer, Wavelength Calibrator, and Connector Interface"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EF10D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/14/2009,1/4/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","149,190","149,190","149,190",335999,N/A,N/A,PNA-X Series Microwave Network Analyzer
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EG52D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',12/4/2008,1/9/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","21,405","21,405","21,405",335999,N/A,N/A,Modular Power System
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EH57D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/24/2009,11/6/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","16,845","16,845","16,845",335999,N/A,N/A,DIGITAL MULTIMETER DIGITIZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EL91D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',5/5/2009,6/2/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,751","3,751","3,751",335999,N/A,N/A,ELECTRICAL COMPONENTS AND  IT SOFTWARE
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EM58D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/14/2009,10/12/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","12,527","12,527","12,527",335999,N/A,N/A,4-Channel Oscilloscope
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EO86D,GSFC - Goddard Space Flight Center,,CO,'06',12/5/2008,3/30/2012,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","96,802","96,802","96,802",335999,N/A,N/A,Purchase of modular solar array simulator mainframes and accessories
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EP17D,GSFC - Goddard Space Flight Center,,CO,'06',4/15/2009,5/26/2012,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","92,234","92,234","92,234",335999,N/A,N/A,Purchase agilent technologies test system for PGSE&MMS
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09EP20D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/4/2009,10/2/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","12,421","12,421","12,421",335999,N/A,N/A,"Purchase 4 E5404A Soft touch, 40-pin cables"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HC59D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',3/20/2009,5/1/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","36,708","36,708","36,708",335999,N/A,N/A,"DC Power Supply, Rackmount kit, Electronic Load Main Frame"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HD81D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/10/2009,9/28/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","46,267","46,267","46,267",335999,N/A,N/A,Compact Tunable Laser
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HK73D,GSFC - Goddard Space Flight Center,,CO,'06',11/20/2008,12/21/2011,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","16,695","16,645","16,645",335999,N/A,N/A,Spectrum Analyzer
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HK94D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',2/11/2009,3/15/2012,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","246,274","246,274","246,274",335999,N/A,N/A,Solar Array Simulator
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HL77D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/17/2009,8/21/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","14,211","14,211","14,211",335999,N/A,N/A,4 channel Oscilloscope
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09HM75D,GSFC - Goddard Space Flight Center,Santa Clara,CA,'15',12/17/2008,12/31/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","99,980","99,980","99,980",334516,N/A,N/A,Elect electronic measuring instrumt/4200275627
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LK02D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/7/2009,10/7/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","146,056","146,056","146,056",335999,N/A,N/A,PSA SPECTRUM ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LM74D,GSFC - Goddard Space Flight Center,Columbia,MD,'03',6/15/2009,7/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","139,500","139,500","139,500",335999,N/A,N/A,PNA NETWORK ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LM80D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/7/2009,8/19/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","48,277","48,277","48,277",335999,N/A,N/A,PRECISION IMPEDANCE ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LM96D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/24/2009,10/28/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","190,876","190,876","190,876",335999,N/A,N/A,50 GHz PNA-X NETWORK ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LN59D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/24/2009,9/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","464,576","464,576","464,576",335999,N/A,N/A,"NETWORK ANALYZER - 4 PORTS, POWER RANGE AND TEES, INTERNAL COMBINER, MECHANICAL SWITCHES, DOMAIN AND OFFSET MEASUREMENTS, VECTOR CALIBRATED CONVERTER, GAIN COMPRESSION APPLICATION, CABLES, WAVE TEST SET, ADAPTERS, WOODEN STORAGE BOX AND RETURN TO WARRANTY - 1 YR."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LN76D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/31/2009,8/24/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","95,307","95,307","95,307",335999,N/A,N/A,PURCHASING DIGITAL SIGNAL ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LN76P,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/20/2009,8/24/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","95,307","95,307","95,307",[None Indicated],N/A,N/A,PURCHASING DIGITAL SIGNAL ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LN85D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/23/2009,9/22/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","97,235","97,235","97,235",335999,N/A,N/A,PARELLEL BIT ERROR RADIO TESTER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LQ68D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/23/2009,9/18/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","115,876","115,876","115,876",335999,N/A,N/A,10 MHZ TO 50 GHZ PNA-X NETWORK ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LQ73D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/4/2009,9/8/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","42,818","42,818","42,818",335999,N/A,N/A,DEEP LOGIC ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LQ75D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/10/2009,9/21/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","33,966","33,966","33,966",335999,N/A,N/A,MXA SIGNAL ANALYZER
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LR70D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/24/2009,8/28/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","73,539","73,539","73,539",335999,N/A,N/A,"VECTOR SIGNAL ANALYSIS SOFTWARE, 89601A"
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LU08D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',6/3/2009,6/16/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","8,866","8,866","8,866",335999,N/A,N/A,PURCHASING DC POWER SUPPLY
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LU37D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',3/26/2009,5/26/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","99,994","99,994","99,994",335999,N/A,N/A,"N3306A Electronic load module, Electronic load main frame, Rail Standard,  Rack Mount Kit."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LU41D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',3/31/2009,4/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","25,573","25,573","25,573",335999,N/A,N/A,"DC Power Supply, Rackmount Kit."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LU83D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/23/2009,9/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","73,674","73,674","73,674",335999,N/A,N/A,"Spectrum Analyzer mass memory module, Video out and IF input, Certificate of Calibration and Warranty."
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LW02D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',8/11/2009,8/11/2010,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","8,011","8,011","8,011",335999,N/A,N/A,Low-Profile Modular Power System.
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09LW03D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',9/16/2009,9/15/2012,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","27,103","27,103","27,103",335999,N/A,N/A,Electronic load main frame.
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09WP04D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',7/1/2009,9/2/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","150,039","150,039","150,039",335999,N/A,N/A,Agilent E8363C vector network analyzer Agilent N4693A calibration kit Agilent 85133F 2.4mm flexible test port set
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNG09WQ30D,GSFC - Goddard Space Flight Center,Englewood,CO,'06',6/25/2009,9/1/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","97,246","97,246","97,246",335999,NNG09299922Q,N/A,Network Analyzer&accessory kits
"AGILENT TECHNOLOGIES INC [SANTA CLARA,CALIFORNIA]",NNJ09JA73D,JSC - Johnson Space Flight Center,ENGLEWOOD,CO,'06',12/16/2008,3/4/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","52,583","52,583","52,583",335999,N/A,N/A,IT EQUIPMENT ADP SUPPORT EQUIPMENT
