Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF12D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/29/2006,9/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","173,825","173,825","173,825",334111,N/A,N/A,DELL GX620 WORKSTATIONS
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF15D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/29/2006,7/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","22,332","22,332","22,332",334111,N/A,N/A,3 DELL WORKSTATIONS 
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF25D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/3/2006,10/2/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,101","4,101","4,101",334111,N/A,N/A,DELL PRECISION WORKSTATION - DUAL CORE INTEL XEON PROCESSOR
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF64D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/18/2006,10/17/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,432","3,432","3,432",334111,N/A,N/A,"DELL PRECISION 380 CONVEERTIBLE MINI-TOWER, P4 PROCESSOR AND 3.0GHZ PENTIUM 4, 800 MHZ FRONT SIDE BUS FOR POWEREDGE"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF66D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/20/2006,10/19/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,331","4,331","4,331",334111,N/A,N/A,DUAL CORE XEON PROCESSOR 5050 (SERVER)
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF69D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/23/2006,11/22/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","6,500","6,500","6,500",334111,N/A,N/A,"DELL PRECISION 490 DESKTOP DUAL CORE XEON PROCESSOR 5050 3.00GHZ, 2X 2MB L2 CACHE 667MHZ; DELL PRECISION 380N CONVERTIBLE MINI-TOWER, P4 PROCESSOR 630, 3.00GHZ 2MB L2800MHZ"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF80D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/26/2006,11/25/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","11,373","11,373","11,373",334111,N/A,N/A,"DELL PRECISION WORKSTATION 690 (750W-64BIT) DUAL CORE INTEL XEON PROCESSOR 5080 3.73GHZ, 2X 2MB L2, 1066"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EF84D,GSFC - Goddard Space Flight Center,,TX,'31',9/28/2006,1/5/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","25,629","25,848","25,848",334111,N/A,N/A,"DELL GX620 SMALL FORM FACTOR, PENTIUUM, AND INTEL XEON PROCESSOR."
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EH32D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/13/2006,10/6/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,795","4,795","4,795",334111,N/A,N/A,"DELL PRECISION 380N CONVERTIBLE MINI-TOWER P4 PROCESSOR 630, 3.00 GHZ"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EH33D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/13/2006,10/6/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,731","2,731","2,731",334111,N/A,N/A,"DELL PRECISION 380N CONVERTIBLE MINI-TOWER P4 PROCESSOR 630, 3.00 GH"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EJ33D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/24/2006,10/6/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","6,490","6,490","6,490",334111,N/A,N/A,DELL ULTRASHARP 2405FP FLAT PANEL AND DELL ULTRASHARP 2007FP FLAT PANEL
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EJ41D,GSFC - Goddard Space Flight Center,,TX,'10',9/11/2006,11/17/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","14,700","14,700","14,700",334111,N/A,N/A,QTY 4 - POWEREDGE 1850 SERVERS
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EL17D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/22/2006,10/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,837","2,837","2,837",334111,N/A,N/A,INSPIRON 9400.  INTEL CORE TM DUO PROC T2500
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06EO01D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',7/31/2006,8/11/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","8,647","8,647","8,647",334111,N/A,N/A,DELL PRECISION WORKSTATION
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HI57D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/11/2006,6/11/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","21,895","21,895","21,895",334111,N/A,N/A,DELL POWEREDGE 6800
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HJ07D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/14/2006,10/15/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","15,738","15,738","15,738",334111,N/A,N/A,DELL SERVER POWEREDGE 6800
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HJ17D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/21/2006,11/20/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","11,761","11,761","11,761",334111,N/A,N/A,POWEREDGE 2950 DUAL CORE XEON 5050; INSPIRON 640M INTEL CORE 2 DUO PROCESSOR; AND POWEREDGE 2950 DUAL CORE INTEL XEON 5050
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ01D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',11/14/2005,12/12/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","16,413","16,413","16,413",334111,N/A,N/A,"GS-35F-4076D 1. Base Power Vault 220S External SCSI Storage Array Rack (HARD DRIVE) 2. Power Edge 2850 -- Intel, Xeon, Processor"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ02D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',11/28/2005,12/26/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,941","2,941","2,941",334111,N/A,N/A,DELL POWEREDGE 850 INTEL PENTIUM
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ15D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',2/6/2006,3/6/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,601","3,601","3,601",334111,N/A,N/A,"POWERVAULT 220S,3U14 HDD, SCSI STORAGE ENCLOSURE (220-4476)"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ29D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/27/2006,8/1/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","32,207","32,207","32,207",334111,N/A,N/A,POWEREDGE 6850
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ30D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/30/2006,8/4/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","9,312","9,312","9,312",334111,N/A,N/A,DELL PRECISION WORKSTATION 67N
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ41D,GSFC - Goddard Space Flight Center,,TX,'10',8/15/2006,9/26/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","5,978","5,978","5,978",334111,N/A,N/A,DELL PRECISION WORKSTATION
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ43D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/28/2006,9/25/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","15,915","15,915","15,915",334111,N/A,N/A,DIMENSION 9150 INTEL PENTIUM D. PROCESSOR 940 WITH DUAL CORE TECHNOLOGY AND LATITUDE D620
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ44D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/25/2006,9/15/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","23,767","23,767","23,767",334111,N/A,N/A,FSB FOR POWEREDGE 5850 (0GHZ/2XMB CACHE XEON 70418)
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ51D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,744","4,744","4,744",334111,N/A,N/A,MISCELLANEOUS PC SUPPLIES
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ52D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","7,701","7,701","7,701",334111,N/A,N/A,SERVER POWEREDGE 2800
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ56D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,957","3,957","3,957",334111,N/A,N/A,POWEREDGE 1800
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ59D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","10,737","10,737","10,737",334111,N/A,N/A,DELL POWERVAULT MD1000 RACK 3U
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ60D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","5,171","5,171","5,171",334111,N/A,N/A,DELL DUAL CORE XEON PROCESSOR 
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ67D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","27,578","27,578","27,578",334111,N/A,N/A,DELL INTEL CORE 2 DUO PROCESSOR E6300
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ68D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,11/13/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","21,153","21,153","21,153",334111,N/A,N/A,POWEREDGE2950 INTEL XEON 5160
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HQ69D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","18,762","18,762","18,762",334111,N/A,N/A,DELL WORKSTATION 390 XP64
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HR03D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',10/11/2005,11/18/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","24,315","24,315","24,315",334111,N/A,N/A,OFFICE PRO 2003 ENGLISH LICENSE OFFICE PRO 2003 ENGLISH CD MEDIA PACK
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HR25D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',12/20/2005,2/3/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","24,824","24,824","24,824",334111,N/A,N/A,"1. POWERVALUT 220S EXTERNAL SCSI STORAGE ARRAY, RACK 2. PERC4E EXPANDABLE RAID 3. CABLE; DATA RAID, 4M FOR POWER 4. POWEREDGE 2850 INTEL XEON 3.0 5. DGS-1224T WEB SMART 24 PORT 1 6. POWEREDGE 850 INTEL PENTIUM 4  "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HR45D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',1/27/2006,3/3/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","19,129","19,129","19,129",334111,N/A,N/A,1. POWEREDGE 2850 QUOTE 247274986 2. POWEREDGE RACK  QUOTE 249815266 3. 8 PORT KEYBOARD SWITCH  QUOTE 249815266 4. POWERCONNECT SWITCH  QUOTE 249810536
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HR99D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',4/11/2006,5/19/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,536","3,536","3,536",334111,N/A,N/A,"DELL PRECISION WORKSTATION 670N: INTEL XEON PROCESSOR 3.00GHZ, 2MB L2 CACHE 6T302NG AND DELL 3100CN COLOR LASER PRINTER 120V "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS11D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',4/7/2006,5/19/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","19,854","19,854","19,854",334111,N/A,N/A,"3.8GHZ/2MB CACHE, XEON 800 MHZ FRONT SIDE BUS FOR POWEREDGE 2800; 36GB, U320, SCSI,1 IN, 15K RPM HARD DRIVE, 80 PIN; 300 GB HARD DRIVE, ULTRA 320 SCSI, 10K RPM PIN POWERVAULT; DELL ULTRASHARP 1905FP FLAT PANEL WITH HEIGHT ADJUSTABLE STAND 19.0 INCH; OPEN MARKET-SMART UPS XL 2200VA 120V "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS12D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',4/10/2006,5/19/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","96,746","96,746","96,746",334111,N/A,N/A,"POWEREDGE 6800 - 3.0GHZ/2X2MB CACHE, XEON,7040667MHZ;   POWEREDGE 6800 - 3.66GHZ, 1MB CACHE, XEON 667MHZ; (SERVERS)  "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS33D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/11/2006,6/1/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,118","4,118","4,118",334111,N/A,N/A,DELL PRECICSION 380
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS39D,GSFC - Goddard Space Flight Center,,TX,'10',5/17/2006,9/29/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","7,033","7,033","7,033",334111,N/A,N/A,DELL PRECISION W''STATION
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS43D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/23/2006,6/22/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,814","3,814","3,814",334111,N/A,N/A,"POWEREDGE 830, INTEL(R)PENTIUM(R) 4 PROCESSOR 660"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS47D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/25/2006,6/16/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","15,270","15,270","15,270",334111,N/A,N/A,"800MHZ FRONT SIDE BUS FOR POWEREDGE 2850; 8-PORT OMNIVIEW PRO2 SERIES KVM SWITCH WITH ON-SCREEN DISPLAY; 36GB U320 SCSI, I IN 15KRPM HARD DRIVE; EQUIPMENT SHELF FOR DELL RACK; 300GB HARD DRIVE, ULTRA 320 SCSI, 10K RPM; AND UNINTERRUPTABLE POWER SUPPLY"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS48D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/25/2006,6/16/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","13,788","13,788","13,788",334111,N/A,N/A,1MB CACHE XEON 667MHZ FRONT SIDE BUS FOR POWEREDGE 6800 
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS87D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',7/18/2006,8/18/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","6,893","6,893","6,893",334111,N/A,N/A,DELL LATITUDE D820; OPTIPLEX GX620 MT WITH INT BROADCOM; AND ULTRASHARP 2007FP 20.1-INCH FLAT PANEL LCD MONITOR
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS98D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/2/2006,9/8/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","15,575","15,575","15,575",334111,N/A,N/A,"DIMENSION 9150 INTEL PENTIUM D PROCESSOR 940 (3.2GHZ) W/DUAL CORE TECHNOLOGY AND LATITUDE D620, INTEL CORE DUO T2600, 2.16GHZ, M L2 CACHE, DUAL CORE"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HS99D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/2/2006,9/8/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","28,768","28,768","28,768",334111,N/A,N/A,"3.16GHZ, 1MB CACHE, XEON 667MHZFRONT SIDE BUS FOR POWEREDGE 6800  AND POWEREDGE 6800: INTEL XEON PROCESSOR AT 3.66HGZ, 1MB CACHE, 667MHZ FSB "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HT00D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/3/2006,9/8/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","12,078","12,078","12,078",334111,N/A,N/A,"POWERVAULT MD1000 RACK, 3U 15 BAY EXTERNAL"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HT02D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/9/2006,9/22/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","37,716","37,716","37,716",334111,N/A,N/A,DELL PRECISION 380 COMPUTERS
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06HT63D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,11/10/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","10,388","10,388","10,388",334111,N/A,N/A,COMPUTERS
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LE07D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',12/7/2005,1/18/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","3,811","3,811","3,811",334111,N/A,N/A,"2.8GHZ/2MB CACHE, XEON, 800MHZ FRONT SIDE BUS FOR POWER EDGE 2850 "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LF45D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/6/2006,6/20/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","8,225","8,225","8,225",334111,N/A,N/A,"DELL PRECISION 670 MINI-TOWER 3.80GHZ,XEON PROCESSOR W/ 2MB L2 CACHE, "
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LH35D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/13/2006,6/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,960","2,960","2,960",334111,N/A,N/A,"DELL 3.0 GHZ/2MB CACHE, XEON 800MHZ FRONT SIDE BUS"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LH71D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/26/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,809","2,809","2,809",334111,N/A,N/A,XPS M 1210: INTEL CORE DUO PROC T2600
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LI47D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/22/2006,10/2/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","8,951","8,951","8,951",334111,N/A,N/A,POWERVAULT 220S SYSTEM
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LI71D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/13/2006,10/23/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","9,818","9,818","9,818",334111,N/A,N/A,"DELL PRECISION 390 CONVERTIBLEMINITOWER,PC PROCESSOR E6300; DELL PRECISION 490 DESKTOP DUAL CORE XEON PROC 5050 3.00GHZ; AND DELL ULTRASHARP 1907FP FLAT PANEL WITH HEIGHT ADJUSTABLE STAND"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LJ20D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',7/24/2006,8/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","36,248","36,248","36,248",334111,N/A,N/A,"LATITUDE D820, INTEL CORE DUO T2500"
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LJ31D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',7/18/2006,8/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,745","4,745","4,745",334111,N/A,N/A,LATITUDE D620 INTEL CORE TM DUO T2500 (2.00GHZ) 667 MHZ DUAL CORE
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LJ83D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,11/30/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,117","4,117","4,117",334111,N/A,N/A,DELL POWEREDGE SERVER
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LJ85D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,11/30/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","69,472","69,472","69,472",334111,N/A,N/A,17 DELL PRECISION M90 AND ACCESSORIES
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LK06P,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/21/2006,9/11/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","3,400","3,400","3,400",[None Indicated],N/A,N/A,POWEREDGE 830 DUAL CORE INTEL PENTIUM
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LN12D,GSFC - Goddard Space Flight Center,Red Rock,TX,'15',9/25/2006,11/15/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","27,992","27,992","27,992",334111,N/A,N/A,IT1-04-037 DELL PRECISION 390  TOWERS
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LN14D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',9/28/2006,10/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,923","2,923","2,923",334111,N/A,N/A,INSPIRON 6400
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LU28D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',6/30/2006,7/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","7,790","7,790","7,790",334111,N/A,N/A,OPTIPLEXGX620 MT INTEL PENTIUM 4 COMPUTER LATITUDE D610 INTEL PENTIUM M LAPTOP
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06LU61D,GSFC - Goddard Space Flight Center,Round Rock,TX,'31',9/28/2006,11/3/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","5,644","5,644","5,644",334111,N/A,N/A,FRONT SIDE BUS FOR PESC1425.
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06WL23D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',5/10/2006,5/22/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,503","2,503","2,503",334111,N/A,N/A,LATITUDE D810 INTEL PENTIUM M PROCESSOR 780
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNG06WL51D,GSFC - Goddard Space Flight Center,Round Rock,TX,'10',8/25/2006,9/7/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","4,515","4,515","4,515",334111,N/A,N/A,DELL LATITUDE D620 - NBD ON-SITE SERVICE AND COMPLETE CARE; GOLD TECHNICAL SUPPORT
"DELL MARKETING LIMITED PARTNERSHIP [ROUND ROCK,TEXAS]",NNJ04JD17D,JSC - Johnson Space Flight Center,Round Rock,TX,'10',12/30/2003,12/30/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price",0,"4,268","4,268",334111,N/A,N/A,PURCHASE SERVER
