Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ALLIED NETWORK SOLUTIONS [ROSEVILLE,CALIFORNIA]",NNG07WL15D,GSFC - Goddard Space Flight Center,Wallops Island,VA,'02',4/30/2007,5/8/2007,", Veteran Owned Small Business, Service Disabled Veteran Owned Small Business, Small Business - Service Related Disabled Veteran Owned Business, Veteran Owned","Delivery Order, Firm Fixed Price","5,084","5,084","5,084",811212,N/A,N/A,APC UPS LEAD ACID UPS BATTERY AND APC SYMMETRA BATTERY MOD FRAME
"ALLIED TECHNOLOGY GROUP INC [ROCKVILLE,MARYLAND]",MSFC0200301CH35071DGS02F0028N,MSFC - Marshall Space Flight Center,ROCKVILLE,MD,'08',1/15/2003,1/6/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Fixed Price with Economic Price Adjustment",0,"2,758,756","2,758,756",561611,N/A,N/A,
"ALLIEDSIGNAL INC [PHOENIX,ARIZONA]",LERC0199603DNAS327752,GRC - Glenn Research Center,,AZ,'NA',3/15/1996,9/30/2007,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost No Fee",0,"13,507,000",0,[None Indicated],N/A,N/A,
"ALLIEDSIGNAL INC [PHOENIX,ARIZONA]",LERC0199603DNAS327784,GRC - Glenn Research Center,,AZ,'NA',3/11/1996,9/30/1997,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Fixed Fee",-624,"106,544","106,544",[None Indicated],N/A,N/A,CERAMIC MATRIX COMPOSITE NOZZLE DEVELOPMENT
"ALLISON ADVANCED DEVELOPMENT COMPANY [INDIANAPOLIS,INDIANA]",LERC0200112DNAS301143,GRC - Glenn Research Center,INDIANAPOLIS,IN,'05',12/15/2001,9/21/2012,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Incentive Fee","-123,656","2,092,663","148,647,009",541710,N/A,N/A,
"ALLSTEEL INCORPORATED [MUSCATINE,IOWA]",NNJ06HA60P,JSC - Johnson Space Flight Center,,TX,'22',3/14/2006,12/31/2006,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,270,270,[None Indicated],N/A,N/A, LEGGINGS FOR BUILDING 29 SECOND FLOOR CONFERENCE ROOM   
"ALLTANK SYSTEMS [CARSON CITY,NEVADA]",NNC07VA19P,GRC - Glenn Research Center,,NV,'02',1/31/2007,3/30/2007,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","30,788","34,349","34,349",423510,N/A,N/A,1000 GALLON FUEL TANK SAP Purchase Requisition: 4200162472
"ALLTECH PRECISION MANUFACTURING  [VALENCIA,CALIFORNIA]",E5931D,AFRC - Armstrong Flight Research Center,[N/A for IDVs],,'NA',9/25/2003,8/31/2008,", Small Business ONLY - [No Vendor Indicators Found]","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332710,N/A,N/A,THIS IS A BPA AGREEMENT TO ESTABLISH  METAL FABRICATION PROCEDURES 
"ALLTECH PRECISION MANUFACTURING [VALENCIA,CALIFORNIA]",NND05AB75D,AFRC - Armstrong Flight Research Center,,CA,'22',4/28/2005,6/17/2011,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,0,0,[None Indicated],N/A,N/A,FABRICATE BACKING PLATES X37 HOT STRUCTURES
"ALMA COLLEGE [ALMA,MICHIGAN]",NNG05GP16G,GSFC - Goddard Space Flight Center,Alma,MI,'04',9/8/2005,8/31/2008,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"12,650","12,650",[None Indicated],N/A,N/A,ANALYSIS OF CLOUD PHYSICS LIDAR DATA
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS04D,GSFC - Goddard Space Flight Center,,MD,'02',9/12/2005,7/14/2009,", Veteran Owned Small Business, Small Business - Veteran Owned",BPA Call,"2,100","18,295","18,295",332999,N/A,N/A,Fabrication BPA Call
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS04Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',1/14/2004,1/15/2009,", Veteran Owned Small Business, Small Business - Veteran Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332999,N/A,N/A,FABRICATION BPA
"ALMAG PLATING CORPORATION [BALTIMORE,MARYLAND]",NNG04CS05Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',1/14/2004,[None Indicated],", Veteran Owned Small Business, Small Business - Veteran Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,332999,N/A,N/A,FABRICATION BPA
"ALNAN MANUFACTURING LIMITED LIABILITY COMPANY [POWAY,CALIFORNIA]",NNG06LJ34P,GSFC - Goddard Space Flight Center,Poway,CA,'52',8/22/2006,10/3/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"11,929","11,929",[None Indicated],N/A,N/A,"BOB 9, 15, 26, 44, 55 & 104 BREAKOUT BOXES; PART 8551266-3 CONTACT-BOB; PART 8551266-10 JUMPER PLUG; SHIPPING CHARGE"
"ALNAN MANUFACTURING LIMITED LIABILITY COMPANY [POWAY,CALIFORNIA]",NNG07LH64P,GSFC - Goddard Space Flight Center,Poway,CA,'52',8/15/2007,9/7/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","6,285","6,285","6,285",334419,4200218865,N/A,SOCKET PINS
"ALPHA DATA INCORPORATED [SAN JOSE,CALIFORNIA]",NNC07VE98P,GRC - Glenn Research Center,San Jose,CA,'16',5/16/2007,7/18/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","8,500","8,500","8,500",334111,N/A,N/A,ADM-XRC MEZZANINE CARD
"ALPHA DATA INCORPORATED [SAN JOSE,CALIFORNIA]",NNG07HB31P,GSFC - Goddard Space Flight Center,San Jose,CA,'16',4/12/2007,6/8/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","12,950","12,950","12,950",[None Indicated],N/A,N/A,"ADM-XRC-4/LX160-12/24 FPGA PMC XC4VLX160-12 and 24 MB SRA, ADC PMC DUAL PMC ADAPTER FOR PCI, DEVELOPMENT SOFTWARE and Estimated Shipping & Handling."
"ALPHA DATA INCORPORATED [SAN JOSE,CALIFORNIA]",NNG07LU00P,GSFC - Goddard Space Flight Center,San Jose,CA,'16',2/7/2007,4/4/2007,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","12,900","12,900","12,900",334111,N/A,N/A,QTY 1 - FPGA DEVELOPMENT KIT
"ALPHA DATA INCORPORATED [SAN JOSE,CALIFORNIA]",NNJ07JG60P,JSC - Johnson Space Flight Center,San Jose,CA,'16',7/12/2007,8/3/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","17,550","17,550","17,550",334111,N/A,N/A,IT PRODUCT
"ALPHA ENGINEERING AND DESIGN INCORPORATED [FORT COLLINS,COLORADO]",NNG06LC81P,GSFC - Goddard Space Flight Center,Fort Collins,CO,'04',7/24/2006,11/15/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"41,000","41,000",333911,N/A,N/A,VACUUM CHAMBER SYSTEM FOR LRO REACTION WHEEL LIFE TEST; SHIPPING CHARGES
"ALPHA MICRODESIGNS INCORPORATED [POTOMAC,MARYLAND]",NNG06DA03D,GSFC - Goddard Space Flight Center,,MD,'08',11/14/2006,11/14/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","65,450","129,850","129,850",541611,N/A,N/A,FABRICATION BPA CALL THRU CALL 601
"ALPHA MICRODESIGNS INCORPORATED [POTOMAC,MARYLAND]",NNG06DA03Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',12/22/2005,[None Indicated],", Small Business ONLY - [No Vendor Indicators Found]","Indefinite Delivery Contract, Order Dependent ",0,0,0,541611,N/A,N/A,bpa for developmental planning and coding to replicate the functionality of the Fabrication Contractor Performance and Selection System (FCPSS).
"ALPHA SCIENTIFIC ELECTRONICS [HAYWARD,CALIFORNIA]",NNC06VN40P,GRC - Glenn Research Center,Hayward,CA,'13',9/30/2006,1/31/2007,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"72,115","72,115",335999,N/A,N/A,DC Power Supply
"ALPHA SCIENTIFIC ELECTRONICS INCORPORATED [HAYWARD,CALIFORNIA]",NNC07VN40P,GRC - Glenn Research Center,Hayward,CA,'13',1/30/2007,2/1/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","72,115","72,115","72,115",335999,N/A,N/A,"CONVERTERS, ELECTRICAL, NONROTATING SAP Purchase Requisition: 4200187160"
"ALPHA SOURCE INCORPORATED [MILWAUKEE,WISCONSIN]",NND07AB14P,AFRC - Armstrong Flight Research Center,Edwards,CA,'22',4/20/2007,4/30/2007,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Firm Fixed Price","4,211","4,211","4,211",423610,N/A,N/A,"UBI-2590 RECHARGEABLE BATTERIES, CH0002 CHARGERS, CA0008 BATTERY CABLES"
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNC06VA83P,GRC - Glenn Research Center,Long Beach,CA,'46',2/1/2006,2/28/2007,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price",0,"38,000","38,000",541710,N/A,N/A,GENOA SOFTWARE AND MAINTENANCE
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNC07VM57P,GRC - Glenn Research Center,Long Beach,CA,'46',9/17/2007,9/28/2007,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Other ","39,100","39,100","39,100",541710,N/A,N/A,ADD'L SOFTWARE & MAINTENANCE
"ALPHA STAR CORPORATION [LONG BEACH,CALIFORNIA]",NNJ07JA97P,JSC - Johnson Space Flight Center,Long Beach,CA,'46',4/6/2007,4/5/2008,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Firm Fixed Price","37,800","37,800","37,800",541511,N/A,N/A,GENOA Licenses/technical services/support/upgrades
"ALPHA SUM BUSINESS MACHINES [JACKSON HEIGHTS,NEW YORK]",NNM07AC45D,MSFC - Marshall Space Flight Center,JACKSON HEIGHTS,NY,'07',7/9/2007,8/29/2007,", Small Disadvantaged Business, Small Business - SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Firm Fixed Price","5,800","5,800","5,800",811212,N/A,N/A,DESIGN JET PRINTER/PLOTTER PART NUMBER: C7780C#ABA 
"ALPHA TECHNOLOGY               [HUNTSVILLE,ALABAMA]",MSFC0200202BH34339D,MSFC - Marshall Space Flight Center,,AL,'NA',2/15/2002,7/20/2007,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Business, Small Disadvantaged Business","Purchase Order, Firm Fixed Price",0,"587,481","587,481",518210,N/A,N/A,UPDATE OF PROJECT MGMT AND SYSTEM ENGINEERING
"ALPHA TECHNOLOGY INCORPORATED [HUNTSVILLE,ALABAMA]",MSFC0199905DNAS899116,MSFC - Marshall Space Flight Center,,AL,'NA',4/21/1999,12/31/2003,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned","Definitive Contract, Firm Fixed Price",0,"961,114","961,114",541710,N/A,N/A,THE PROPULSIVE SMALL EXPENDABLE DEPLOYER
"ALPHA TECHNOLOGY INCORPORATED [HUNTSVILLE,ALABAMA]",NNM05AB27C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',5/4/2005,8/31/2009,", Small Disadvantaged Business, Small Business - Asian Pacific American Owned Business, Minority Owned, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Definitive Contract, Firm Fixed Price","222,726","816,330","816,330",541511,N/A,N/A,CRYOGENIC FLUID MANAGEMENT DATA ANALYSIS AND DOCUMENTATION SUPPORT
"ALPHALAS GMBH (0000) [GOTTINGEN,]",NNG07HC48P,GSFC - Goddard Space Flight Center,,,'NA',3/1/2007,5/10/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","8,100",0,0,[None Indicated],N/A,N/A,LASER DIODE W/DRIVER
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06BA06B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',7/3/2006,[None Indicated],"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Indefinite Delivery Contract, Labor Hours",0,0,0,611430,N/A,N/A,PROVIDE EDUCATION AND CAREER MANAGEMENT SERVICES SO NASA SMA
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06TA45T,GRC - Glenn Research Center,CLEVELAND,OH,'10',11/29/2006,3/31/2008,"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Delivery Order, Other ","1,398,384","1,398,384","1,398,384",611430,N/A,N/A,EDUCATIONAL SERVICES
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC06TA46T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/17/2007,10/31/2009,"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Very Small Business, Women Owned","Delivery Order, Labor Hours","260,000","3,738,696","3,738,696",611430,N/A,N/A,EDUCATE CONTRACT SERVICES AT OAI
"ALPHAPORT INCORPORATED [CLEVELAND,OHIO]",NNC07QA34P,GRC - Glenn Research Center,Cleveland,OH,'11',1/19/2007,7/23/2007,"SBA Certified HUBZone, Woman Owned Small Business, Small Business - SBA Certified HUBZone, Small Business, Very Small Business, Women Owned","Purchase Order, Other ","67,484","67,484","67,484",541330,N/A,N/A,Physical Improvements in Exciter/Igniter Units
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC04BA10B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',8/24/2004,[None Indicated],", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,541330,N/A,N/A,SPECIALIZED SUPPORT SERVICES
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC05QA01D,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/12/2002,1/9/2009,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","55,985","387,249","387,249",541330,N/A,N/A,ELECTRIC PROPULSION TECHNICAL SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA02T,GRC - Glenn Research Center,CLEVELAND,OH,'10',11/9/2005,7/31/2009,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","8,009","59,408","59,408",541330,N/A,N/A,HUMAN HEALTH AND PERFORMANCE SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA28T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/19/2006,9/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","53,787","143,787","143,787",541330,N/A,N/A,SENSOR DATAT QUALIFICATION FOR EXPLORATION SYSTEMS
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA39T,GRC - Glenn Research Center,,OH,'10',7/17/2006,9/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","14,827","35,330","35,330",541330,N/A,N/A,ADDJUST
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA50T,GRC - Glenn Research Center,,OH,'10',7/31/2006,7/31/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","40,859","104,356","104,356",541330,N/A,N/A,AFFORDABLE FISSION SURFACE POWER STUDY
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA58T,GRC - Glenn Research Center,,OH,'11',9/1/2006,9/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"125,125","125,125",541330,N/A,N/A,ARES I -1 GRC ELEMENTS INDEPENDENT QUARTERLY REVIEW SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA62T,GRC - Glenn Research Center,,OH,'10',9/27/2006,10/1/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","489,985","989,985","989,985",541330,N/A,N/A,INDUSTRY ASSESSMENT OF NASA AFFORDABLE FISSION SURFACE POWER SYSTEM
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA63T,GRC - Glenn Research Center,,OH,'10',9/26/2006,11/30/2006,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","12,380","19,507","19,507",541330,N/A,N/A,LMM PRE-SHIP REVIEW SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC06TA65T,GRC - Glenn Research Center,,OH,'10',9/29/2006,11/30/2006,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"6,193","6,193",541330,N/A,N/A,INDUSTRY ASSESSMENT 
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA01T,GRC - Glenn Research Center,CLEVELAND,OH,'10',10/23/2006,12/31/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","380,000","608,613","608,613",541330,N/A,N/A,ARESI-1 UPPER STAGE SIMULATOR (USS)
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA14T,GRC - Glenn Research Center,CLEVELAND,OH,'11',2/6/2007,3/31/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","29,758","29,758","29,758",541330,N/A,N/A,NON-DESTRUCTIVE EVALUATION OF ARESI-1 UPPER STATE SIMULATOR FABRICATION PATHFINDER ARTICLES 1 & 2
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA15T,GRC - Glenn Research Center,,OH,'10',1/19/2007,5/31/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","56,341","73,753","73,753",541330,N/A,N/A,LESSONS LEARNED COURSE
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA19T,GRC - Glenn Research Center,Cleveland,OH,'10',2/5/2007,6/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","62,500","62,500","62,500",541330,N/A,N/A,MANUFACTURING PROCESS DOCUMENTS SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA20T,GRC - Glenn Research Center,Cleveland,OH,'10',2/9/2007,3/23/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","11,352","11,352","11,352",541330,N/A,N/A,SPACE TECHNOLOGY AND APPLICATIONS INTERNATIONAL FORUM (STAIF)
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA36T,GRC - Glenn Research Center,,OH,'10',3/1/2007,9/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","185,669","185,669","185,669",541330,N/A,N/A,MANAGEMENT AND ENGINEERING SUPPORT TO CONSTELLATION ACTIVITIES
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA40T,GRC - Glenn Research Center,Cleveland,OH,'10',4/26/2007,5/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","35,449","35,449","35,449",541330,N/A,N/A,SHORT COURSE:  CREW LAUNCH VEHICLE SYSTEMS ENGINEERING AND DESIGN
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA41T,GRC - Glenn Research Center,CLEVELAND,OH,'10',5/9/2007,3/31/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","27,239","72,239","72,239",541330,N/A,N/A,ARES I-X UPPER STAGE SIMULATOR CRITICAL DESIGN REVIEW CHAIRMANSHIP
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA42T,GRC - Glenn Research Center,Cleveland,OH,'10',5/9/2007,7/31/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","72,861","72,861","72,861",541330,N/A,N/A,EXPLAINING PANEL JETTISON ON HEATING RATE (QV)
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA44T,GRC - Glenn Research Center,CLEVELAND,OH,'10',5/31/2007,5/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","32,300","93,367","93,367",541330,N/A,N/A,THRUST VECTOR CONTROL SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA51T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/27/2007,6/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","90,720","90,720","139,580",541330,N/A,N/A,RAPID RESPONSE TASK
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA58T,GRC - Glenn Research Center,Cleveland,OH,'10',8/14/2007,9/15/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","75,570","75,570","75,570",541330,N/A,N/A,LEADERSHIP WORKSHOP
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TA59T,GRC - Glenn Research Center,Cleveland,OH,'10',8/17/2007,9/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","35,449","35,449","35,449",541330,N/A,N/A,ARES-I CREW LAUNCH VEHICLES (CLV) SYSTEMS ENGINEERING AND DESIGN
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TB03T,GRC - Glenn Research Center,Cleveland,OH,'10',9/27/2007,11/30/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","25,000","25,000","25,000",541330,N/A,N/A,IDAC-3 STUDY SUPPORT
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TB07T,GRC - Glenn Research Center,Cleveland,OH,'10',9/10/2007,12/31/2007,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","105,408","105,408","105,408",541330,N/A,N/A,SPECIAL TRAINING COURSES
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TB15T,GRC - Glenn Research Center,CLEVELAND,OH,'10',9/28/2007,6/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","105,000",0,0,541330,N/A,N/A,ARES IX UPPER STAGE SIMULATOR
"ALPHAPORT, INC. [CLEVELAND,OHIO]",NNC07TB16T,GRC - Glenn Research Center,CLEVELAND,OH,'10',9/28/2007,6/30/2008,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Other ","34,131",0,0,541330,N/A,N/A,MANAGEMENT AND CONSULTANT SUPPORT FOR GRC SPACE FLIGHT ACTIVITIES 
"ALPHATECH INCORPORATED [BURLINGTON,MASSACHUSETTS]",NNC04CB23C,GRC - Glenn Research Center,BURLINGTON,MA,'06',8/13/2004,8/3/2012,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost No Fee",0,"300,000","490,000",541710,N/A,N/A,WEICHMAN@ALPHATECHINC/GSN#4497
"ALPINE RESEARCH OPTICS CORPORATION [BOULDER,COLORADO]",NNG07EA34P,GSFC - Goddard Space Flight Center,Boulder,CO,'02',3/29/2007,5/28/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","6,202","6,202","6,202",333314,N/A,N/A,TWO OPTICS BEAMSPLITTER CUBES
"ALSTOM POWER CONVERSION INCORPORATED [PITTSBURGH,PENNSYLVANIA]",NNC07VD02P,GRC - Glenn Research Center,,PA,'04',4/20/2007,12/31/2007,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Other ","21,000","21,000","21,000",335999,N/A,N/A,SOFTWARE UPGRADE FOR TRANSDUCER SAP Purchase Requisition: 4200197290
"ALTA ENTERPRISES INCORPORATED (2644) [CENTER VALLEY,PENNSYLVANIA]",NNG07LD00P,GSFC - Goddard Space Flight Center,Center Valley,PA,'15',2/1/2007,2/28/2007,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","269,530","269,530","269,530",332111,N/A,N/A,QTY 2 - Fanuc Robodril Model T-21IEL
"ALTA ENTERPRISES INCORPORATED (2644) [CENTER VALLEY,PENNSYLVANIA]",NNG07LJ24P,GSFC - Goddard Space Flight Center,Center Valley,PA,'15',3/27/2007,4/30/2007,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","47,760","47,760","47,760",423830,N/A,N/A,FANUC Robodrill Mate CNC Vertical Machining Center
"ALTAIR ENGINEERING INCORPORATED [TROY,MICHIGAN]",NNA07CE34P,ARC - Ames Research Center,Mountain View,CA,'14',8/3/2007,10/1/2007,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Other ","6,912","6,912","6,912",423690,N/A,N/A,SOFTWARE LICENSE
