Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17DB04D,NSSC - NASA Shared Services Center,San Diego,CA,'52',5/4/2017,5/3/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"8,797","8,797",541519,N/A,N/A,IGF::OT::IGFORACLE SOLARIS PREMIER SUBSCRIPTIONS FOR NON-ORACLE SYSTEMS
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17ED26D,NSSC - NASA Shared Services Center,Cleveland,OH,'09',4/17/2017,4/22/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"7,964","7,964",541519,N/A,N/A,IGF::OT::IGFSTEELRAY PROJECT ANALYZER SUBSCRIPTION
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17GC84D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',2/21/2017,3/28/2019,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"3,667","3,667",541519,N/A,N/A,HIGHCHARTS DEVELOPER LICENSE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17GG94D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',6/12/2017,7/27/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"5,554","5,554",541519,N/A,N/A,IGF::OT::IGF RENEWAL OF NESSUS SOFTWARE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17HA66D,NSSC - NASA Shared Services Center,San Diego,CA,'52',4/13/2017,4/12/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"6,860","6,860",541519,N/A,N/A,IGF::OT::IGFX-WAYS FORENSICS SOFTWARE UPGRADE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17JA72D,NSSC - NASA Shared Services Center,San Diego,CA,'52',3/2/2017,3/1/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"6,919","6,919",541519,N/A,N/A,IGF::OT::IGFBLUE TECH INC. TELERIK KENDO COMPLETE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17JA91D,NSSC - NASA Shared Services Center,San Diego,CA,'52',4/14/2017,3/31/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"6,655","6,655",541519,N/A,N/A,IGF::OT::IGFTHIS PURCHASE ORDER IS FOR THE ACQUISITION OF NETVAULT SUPPORT.
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17KB13D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',5/8/2017,9/30/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"124,277","124,277",541519,N/A,N/A,SAP PURCHASE REQUISITION: 4200624256IGF::OT::IGFEXTREME NETWORKS MAINTENANCE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17KB48D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',6/12/2017,6/30/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Small Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"8,080","8,080",541519,N/A,N/A,IGF::OT::IGF2 LICENSE MAINTENANCE RENEWALS FOR MASHZONE NEXTGEN SOFTWARE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17LA76D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',12/27/2016,12/23/2017,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Small Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"40,016","40,016",541519,NNX17611884Q,N/A,IGF::OT::IGFLARC SILVER YEARLY SUBSCRIPTION FOR BACULA SOFTWARE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17LA87D,NSSC - NASA Shared Services Center,Hampton,VA,'01',1/11/2017,2/24/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"10,350","10,350",541519,N/A,N/A,SAP PURCHASE REQUISITION: 4200612325IGF::OT::IGFRENEWAL OF METASPLOIT PRO SOFTWARE MAINTENANCE
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17RA79D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',4/13/2017,5/29/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"10,867","10,867",541519,N/A,N/A,IGF::OT::IGFMETASPLOIT PRO 1 USER PERPETUAL LICENSE SUPPORT
"BLUE TECH INC. [SAN DIEGO,CALIFORNIA]",NNX17RA88D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',4/6/2017,4/16/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"15,258","15,258",541519,N/A,N/A,IGF::OT::IGFRENEWAL OF MICROSOFT DYNAMIC - BUSINESS READY ADVANTAGE PLAN
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NND14SA72D,AFRC - Armstrong Flight Research Center,SAN DIEGO,CA,'53',9/11/2014,12/12/2014,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"6,979","6,979",541519,N/A,N/A,INTELLIGENT POWER MONITORS FOR SOFIA
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NNG15HA09D,GSFC - Goddard Space Flight Center,San Diego,CA,'53',12/17/2014,12/15/2017,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"3,795","3,795",541519,N/A,N/A,MACBOOK PRO 15-INCH WITH RETINA DISPLAY 1 EA. APPLE THUNDERBOLT TO GIGABIT ETHERNET ADAPTER 1 EA. 3YR APPLECARE PROT PLAN MBPRO 15/17 AUTOENRO 1 EA. 4TB MY BOOK STUDIO USB 3.0 DESKTOP 1 EA. 4TB 2BIG QUADRA USB 3.0 7200 RPM 1 EA. SEWP FEE.
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NNG15HC62D,GSFC - Goddard Space Flight Center,San Diego,CA,'53',4/21/2015,4/21/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"3,474","3,474",541519,N/A,N/A,"MACBOOK PRO 15\ PLUS ACCESSORIES.  THREE (3) YEARS APPLE CARE PROTECTION PLAN."""
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NNH13PW95D,HQ - Headquarters Acquisition Division,San Diego,CA,'53',6/25/2013,8/31/2018,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"30,706","30,706",541519,N/A,N/A,"FUNDS FOR RSA AUTHENTICATION MANAGER ENTERPRISE, SOFTWARE TOKENS, RSA SECURCARE MAINTENANCE, AND SEWP FEE."
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NNK14EA12D,KSC - Kennedy Space Flight Center,,CA,'53',2/10/2014,4/8/2019,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"9,357","9,357",541519,N/A,N/A,NETWORK TIME PROTOCOL (NTP) SERVER AND 5 YR MAINTENANCE.
"BLUE TECH INCORPORATED [SAN DIEGO,CALIFORNIA]",NNX15MC24D,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'53',12/22/2014,12/29/2017,"SBA Certified HUBZone, Small Disadvantaged Business, Woman Owned Small Business, Small Business - Minority Owned, Other Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Women Owned","Delivery Order, Firm Fixed Price",0,"90,708","90,708",541519,N/A,N/A,IGF::OT::IGF  FILEMAKER PRO AND FILEMAKER SERVER SOFTWARE PURCHASE
"BLUECOM SYSTEMS AND CONSULTING LLC [ALBUQUERQUE,NEW MEXICO]",NNX17CC01C,NSSC - NASA Shared Services Center,ALBUQUERQUE,NM,'01',11/1/2016,10/31/2018,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Minority Owned, Sub Continent Asian American Owned Business","Definitive Contract, Firm Fixed Price",0,"743,283","743,283",541712,N/A,N/A,"IGF::OT::IGFWIDEBAND AUTONOMOUS COGNITIVE RADIOS (WACRS) ARE ADVANCED RADIOS THAT HAVE THE ABILITY TO SENSE STATE OF THE RF SPECTRUM AND THE NETWORK AND SELF-OPTIMIZE ITS OPERATING MODE IN RESPONSE TO THIS SENSED STATE. DURING THE JUST FINISHED PHASE I STTR PROJECT, BLUECOM SYSTEMS WAS ABLE TO DEVELOP A COMPREHENSIVE DESIGN FOR REALIZING SUCH A WACR ANDDEMONSTRATE THE PROOF-OF-CONCEPT OPERATION IN A HARDWARE-IN-THE-LOOP SIMULATION. THE DEVELOPED DESIGN CONSISTS OF THREE MODULES: A COGNITIVE ENGINE, A SOFTWARE-DEFINED RADIO (SDR)PLATFORM AND A RECONFIGURABLE RF FRONT-END. THE KEY MODULE THAT MAKES THE RADIO A WACR IS THE COGNITIVE ENGINE THAT ACTS AS THE BRAIN OF THE SYSTEM. THE OBJECTIVE OF THIS PHASE II PROJECT IS TO PROTOTYPE A SPACE TELECOMMUNICATIONS RADIO SYSTEM (STRS)-COMPLIANT PLUG-N-PLAY COGNITIVE ENGINE, CALLED THE RADIOBOT 1.0, THAT CAN TRANSFORM ANY SUITABLY DESIGNED SDR IN TO A WACR. DURING PHASE II, BLUECOM WILL BUILD ON THE SUCCESS OF PHASE I TO DEVELOP A SUITE OF ALGORITHMS THAT WILL MAKE UP THE COGNITIVE ENGINE: ALGORITHMS FOR SPECTRUM KNOWLEDGE ACQUISITIONAND PROTOCOLS FOR COGNITIVE COMMUNICATIONS. THE LATTER WILL SPECIFICALLY BE AIMED AT NETWORKS FORMED BY CLUSTERS OF SMALLER SATELLITES SUCH AS CUBESATS. NEXT, THESE ALGORITHMS WILL BE IMPLEMENTED ON AN FPGA SYSTEM-ON-CHIP (SOC). RADIOBOT 1.0 PROTOTYPE WILL BE COMPLETED BY DEVELOPING A PLUG-N-PLAY INTERFACE BETWEEN THE FPGA-IMPLEMENTED COGNITIVE ENGINE AND ANY STRS-COMPLIANT SDR. WACR TECHNOLOGY OPERATION WILL BE DEMONSTRATED BY INTEGRATING THIS RADIOBOT 1.0 COGNITIVE ENGINE WITH SUITABLE SDR PLATFORMS AND IN PARTICULAR THOSE THAT OPERATE IN KA BAND. BEYOND OBVIOUS BENEFITS TO NASA IN REALIZING AUTONOMOUS AND INTELLIGENT COMMUNICATION NETWORKS REQUIRED TO EXPLOIT THE FULL POTENTIAL OF NETWORKED CLUSTERS OF CUBESATS, RADIOBOT1.0 WILL ALSO FIND COMMERCIAL APPLICATIONS IN FIRST-RESPONDER/EMERGENCY/PUBLIC SAFETY COMMUNICATIONS, AUTONOMOUS SYSTEMS AND DRONES AS WELL AS MANY OTHER MILITARYCOMMUNICATIONS."
"BLUHAPTICS, INC. [SEATTLE,WASHINGTON]",80NSSC18C0044,NSSC - NASA Shared Services Center,SEATTLE,WA,'07',4/23/2018,4/22/2020,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business","Definitive Contract, Firm Fixed Price","749,903","749,903","749,903",541715,N/A,N/A,"FUTURE SPACE MISSIONS WILL INCREASINGLY RELY UPON TELE-OPERATED ROBOTS TO PERFORM WORK REMOTELY. THIS WILL REQUIRE SUBSTANTIAL IMPROVEMENTS IN ROBOTIC FUNCTION, COGNITION, AND HUMAN/MACHINE INTERACTION. THE GOAL OF THIS WORK IS TO REALIZE THIS FUTURE BY ADDRESSING KEY CHALLENGES IN ROBOTIC SPACE OPERATIONS. BLUHAPTICS HAS SUCCESSFULLY DEMONSTRATED BOTH THE FEASIBILITY AND POTENTIAL IMPACT OF USING OUR DEFT CONTROL SOFTWARE (DCS) TO PROVIDE PILOT ASSISTANCE TO ENABLE SAFE, INTUITIVE AND EFFICIENT REMOTE TELEOPERATION OF NASA S ROBOTIC SYSTEMS. THE PRIMARY GOAL OF OUR PHASE II EFFORT IS TO DEVELOP AND DELIVER A SOLUTION THAT ENABLES INTUITIVE TELE-ROBOTIC CONTROL IN DYNAMIC SCENARIOS, SUCH AS WHEN TARGETS AND POSSIBLY INTERFERING OBJECTS ARE MOVING IN THE WORKSPACE. THIS PROPOSED APPROACH COMBINES 3D SENSING AND NOVEL MACHINE LEARNING ALGORITHMS WITH SIMULTANEOUS LOCALIZATION AND MAPPING (SLAM) FOR WORKSPACE VISUALIZATION SLAM, TO OBTAIN REAL-TIME TRACKING THAT PROVIDES PILOT GUIDANCE. BY INCREASING SITUATIONAL AWARENESS AND IMPLEMENTING SAFETY FEATURES SUCH AS COLLISION-AVOIDANCE, DCS CAN GARNER PILOT TRUST, IMPROVE SAFETY, MITIGATE TRAINING TIME AND SUPPORT RAPID TASK SWITCHING. WE WILL PERFORM PHYSICAL EXPERIMENTS AND TASK DEMONSTRATIONS USING TWO SEPARATE ROBOTIC PLATFORMS THAT ARE READILY AVAILABLE TO OUR TEAM: (1) MANTIS -- A COMPACT AND HIGHLY DEXTEROUS MANIPULATOR DESIGNED TO FIT INSIDE AN EXPRESSRACK LOCKER; AND (2) SCHILLING TITAN4 -- A WORK-CLASS HYDRAULIC MANIPULATOR COMMONLY USED IN OFFSHORE OIL AND GAS OPERATIONS. PHASE II WORK WILL DEMONSTRATE HOW THESE OPERATOR ASSISTANCE CAPABILITIES IMPACT THE FEASIBILITY AND EFFECTIVENESS OF COMPLEX ROBOTIC OPERATIONS IN TWO TASK SCENARIOS THAT ARE KEY TO THE SUCCESS OF FUTURE NASA MISSIONS"
"BLUHAPTICS, INC. [SEATTLE,WASHINGTON]",NNX17CJ39P,NSSC - NASA Shared Services Center,SEATTLE,WA,'07',6/3/2017,12/8/2017,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price",0,"124,754","124,754",541712,N/A,N/A,"IGF::OT::IGFBLUHAPTICS PROPOSES DEFT CONTROL SOFTWARE (DCS), WHICH UTILIZES MACHINE LEARNING TO ENABLE INTUITIVE AND EFFICIENT CONTROL OF ROBOTIC ARMS IN REMOTE OPERATIONS WITH UNDERLYING STRUCTURE. THE HUMAN-CENTERED CONTROL METHODOLOGY UTILIZES 3D SENSOR FUSION FOR WORKSPACE VISUALIZATION, MACHINE LEARNING WITH ON-THE-FLY TRAINING, AND PILOT ASSIST FEATURES TO GARNER OPERATOR TRUST, IMPROVE SAFETY, MITIGATE TRAINING LATENCY, AND SUPPORT RAPID TASK SWITCHING. THE INTEGRATED ALGORITHMS IDENTIFY AND TRACK UNDERLYING STRUCTURE TO ENABLE PILOT ASSISTANCE AND OTHER SAFETY FEATURES SUCH AS COLLISION AVOIDANCE. DCS UTILIZES A COMMON INTERFACE ACROSS ROBOTIC PLATFORMS AND SUPPORTS VARIABLE LEVELS OF AUTONOMY SPECIFIC TO EACH TASK AND/OR OPERATOR. DCS PERMITS ROBOTIC EXECUTION OF EXCEEDINGLY COMPLEX TASKS THAT REQUIRE HIGH-LEVELS OF COGNITION AND PRECISE MOTOR CONTROL WHICH, TO DATE, HAVE BEEN INTRACTABLE FOR PURELY MANUAL OR AUTOMATED CONTROL SCHEMES TO ACCOMPLISH. THE OVERALL PHASE I AND II OBJECTIVES ARE TO: (1) DEMONSTRATE THE VALUE OF A DCS INTERFACE TO SUPPORT INTUITIVE MANUAL CONTROL FOR REMOTE OPERATIONS, (2) DEMONSTRATE 3D VISUAL-FEEDBACK AND OPERATOR ASSISTANCE SUPPORTED BY MACHINE LEARNING FOR TASKS WITH UNDERLYING STRUCTURE AND VARYING LEVELS OF COMPLEXITY, AND (3) DEMONSTRATE THE DCS PLATFORM CAN BE EXTENDED TO SUPPORT DIFFERENT CLASSES OF ROBOTS WITH VARYING LEVELS OF AUTONOMY. THE OBJECTIVES SPECIFIC TO PHASE I ARE TO: (1) DEMONSTRATE INTUITIVE MANUAL CONTROL OF A SIMULATED NASA ROBOT, (2) MITIGATE PROGRAM RISK BY DEMONSTRATING BASIC ASSISTIVE FEATURES, AND (3) REFINE PHASE II TECHNICAL OBJECTIVES BASED ON COLLECTED USER FEEDBACK AND SPECIFIC SCENARIO REQUIREMENTS."
"BNC CORP [SAN RAFAEL,CALIFORNIA]",80NSSC18P3421,NSSC - NASA Shared Services Center,SAN RAFAEL,CA,'02',9/6/2018,9/6/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","17,490","17,490","17,490",334516,N/A,N/A,OT:: THIS IS A PURCHASE ORDER FOR CEBR3 SCINTILLATOR GAMMA RAY DETECTOR AND ITS ASSOCIATED PLUG-IN BASE ELECTRONICS.
"BOARD OF CONTROL FOR SOUTHERN REGIONAL EDUCATION [ATLANTA,GEORGIA]",80NSSC17P1134,NSSC - NASA Shared Services Center,ATLANTA,GA,'05',8/22/2017,3/21/2018,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price",0,"75,000","75,000",611710,N/A,N/A,IGF::OT::IGFSOUTHERN REGIONAL EDUCATION BOARD (SREB) MEMEBERSHIP
"BOARD OF CONTROL FOR SOUTHERN REGIONAL EDUCATION [ATLANTA,GEORGIA]",80NSSC18P3555,NSSC - NASA Shared Services Center,ATLANTA,GA,'05',9/14/2018,10/28/2018,"Non-Profit Institutions - Nonprofit Organization, Other Business Or Organization","Purchase Order, Firm Fixed Price","79,006","80,604","80,604",611430,N/A,N/A,OT - SREB CONFERENCE
"BOARD OF EDUCATION OF PRINCE GEORGE COUNTY, MD, INC [UPPER MARLBORO,MARYLAND]",NNX14AQ80G,NSSC - NASA Shared Services Center,UPPER MARLBORO,MD,'04',9/23/2014,8/28/2020,"Government - Local Government, School District Local Government, US Government Entity",Grant,0,"363,430","363,430",[None Indicated],N/A,N/A,"PRINCE GEORGE S COUNTY PUBLIC SCHOOLS (PGCPS) HOWARD B. OWENS SCIENCE CENTER (HBOSC) EARTH, SOLAR, AND PLANETARY SCIENCE INFUSION PROJECT (ESPSI) WILL INFUSE NASA EARTH, HELIOPHYSICS, AND PLANETARY MISSION SCIENCE DATA INTO ONSITE FORMAL AND INFORMAL CURRICULUM PROGRAMS TO EXPAND SCIENTIFIC UNDERSTANDING OF THE EARTH, SUN, AND UNIVERSE. THE PROJECT WILL SUPPORT NASA S SCIENCE MISSION DIRECTORATE (SMD) ALONG WITH NASA S STRATEGIC GOAL 2:  EXPAND SCIENTIFIC UNDERSTANDING OF THE EARTH AND THE UNIVERSE IN WHICH WE LIVE.  THE GOAL OF THE PROJECT IS TO DEVELOP A PIPELINE OF PROGRAMS FOR GRADES 3-8 TO ENHANCE TEACHER AND STUDENT UNDERSTANDING OF NASA SCIENCE MISSION DIRECTORATE (SMD) EARTH, PLANETARY, AND HELIOPHYSICS SCIENCE AND PROMOTE STEM CAREERS AND UNDERSTANDING OF NASA CAREER PATHWAYS USING THE HBOSC PLANETARIUM, CHALLENGER CENTER AND CLASSROOMS. DURING THE SCHOOL YEAR, PGCPS STUDENTS IN GRADES 3 THROUGH 8 WILL EXPERIENCE FIELD TRIP OPPORTUNITIES THAT WILL FEATURE NASA SUN-EARTH CONNECTION, COMPARATIVE PLANETOLOGY, KEPLER EXOPLANET DATA, AND NASA SPACE WEATHER ACTION CENTER DATA. IN ADDITION, PGCPS GRADE 3 THROUGH 8 TEACHERS WILL RECEIVE SUMMER, DAY, AND EVENING PROFESSIONAL DEVELOPMENT IN COMPARABLE EARTH AND SPACE SCIENCE CONTENT BOTH ENGAGING THE HBOSC PLANETARIUM AND CHALLENGER FACILITY AND ITS RESOURCES. ADDITIONALLY, THE STUDENTS AND TEACHERS IN THREE PGCPS ACADEMIES (GRADES 3 THROUGH 8) WILL SERVE AS A PILOT GROUP FOR BROADER EXPANSION OF THE PROGRAM DISTRICT-WIDE. ESPSI WILL PROVIDE OPPORTUNITIES FOR COUNTY-WIDE PARTICIPATION THROUGH COMMUNITY OUTREACH PROGRAMS THAT WILL PROMOTE NASA EARTH, HELIOPHYSICS, AND PLANETARY MISSION DATA. COMMUNITY OUTREACH WILL BE OFFERED THROUGH MONTHLY EVENING PLANETARIUM SHOWS ALONG WITH QUARTERLY FAMILY SCIENCE NIGHTS THAT WILL INCLUDE GUEST SPEAKERS AND HANDS-ON EXHIBITS FROM THE LOCAL SCIENCE COMMUNITY."
