Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ATC-NY, INC. [ITHACA,NEW YORK]",80NSSC18P1934,NSSC - NASA Shared Services Center,TRUMANSBURG,NY,'23',7/19/2018,2/25/2019,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Purchase Order, Firm Fixed Price",0,"122,146","122,146",541715,N/A,N/A,"MODERN AIRCRAFT SYSTEMS HAVE SLOWLY EVOLVED TOWARDS INTEGRATED MODULAR COMPUTING ARCHITECTURES THAT ARE LINKED TO MULTIPLE EXTERNAL NETWORKS. THESE DEVELOPMENTS HAVE INTRODUCED CYBER-ATTACK VULNERABILITIES WHICH DID NOT EXIST IN OLDER-GENERATION AVIONICS SYSTEMS. TO COUNTER THE EMERGING THREATS AND INCREASED VULNERABILITIES, AN ABILITY TO COMPREHENSIVELY AND SYSTEMATICALLY ASSESS AVIATION CYBERSECURITY RISKS IS NEEDED. TOOLS ARE NEEDED TO SUPPORT THE DESIGN OF NEW AIRCRAFT SYSTEMS AS WELL AS TOOLS THAT CAN SUPPORT ROUTINE INSPECTIONS ON AN AIRFRAME-BY-AIRFRAME BASIS. ATC-NY PROPOSES SILVERLINEAN, AN ASSESSMENT MANAGEMENT PLATFORM FOR AVIATION SYSTEMLEVEL CYBERSECURITY. SILVERLINEAN PROVIDES A PRINCIPLED, MACHINE-READABLE RECORD OF BOTH MANUAL AND AUTOMATED CYBERSECURITY RISK ASSESSMENT PROCEDURES AND RESULTS FOR INDIVIDUAL COMPONENTS/SUBSYSTEMS, COMPUTES SYSTEM-LEVEL METRICS, AND FACILITATES REEVALUATION THROUGHOUT THE SYSTEM S LIFECYCLE. SILVERLINEAN AGGREGATES INDIVIDUAL COMPONENT/SUBSYSTEM RESULTS INTO A LARGER ATTACK MODEL, WHICH CAN BE USED TO ASSESS SYSTEM-LEVEL RISK. THE SILVERLINEAN TOOL CAN SERVE BOTH AS DEVELOPMENT TOOL AND IN A MAINTENANCE CAPACITY. FOR EXAMPLE, DURING THE DEVELOPMENT OF A NEW AVIONICS COMPONENT UNDER A SUPPLEMENTAL TYPE CERTIFICATE (STC), THE DEVELOPING ORGANIZATION COULD TEST THE THE COMPONENT FOR CYBER-VULNERABILITIES USING THE SILVERLINEAN TOOL. IN A MAINTENANCE CAPACITY, AN AMT (AVIATION MAINTENANCE TECHNICIAN) MIGHT USE SILVERLINEAN TO VERIFY THAT AN AVIONICS INSTALLATION OR UPDATE ON A PARTICULAR AIRFRAME HAS NOT INTRODUCED ANY CYBER-VULNERABILITIES"
"ATI INDUSTRIAL AUTOMATION, INC. [APEX,NORTH CAROLINA]",80NSSC19P0169,NSSC - NASA Shared Services Center,APEX,NC,'04',11/14/2018,12/5/2018,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Subchapter S Corporation","Purchase Order, Firm Fixed Price","24,895","24,895","24,895",334513,N/A,N/A,SUB-MINIATURE PANCAKE-STYLE 6-COMPONENT FORCE AND MOMENT LOAD CELLS.
"ATI POWDER METALS LLC [OAKDALE,PENNSYLVANIA]",80NSSC18P2379,NSSC - NASA Shared Services Center,OAKDALE,PA,'18',6/18/2018,10/26/2018,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",-100,"49,900","49,900",332117,N/A,N/A,OTTHIS IS A PURCHASE ORDER FOR THE HIP AND MACHINED PARTS FOR NASA ALLOYS.
"ATK LAUNCH SYSTEMS INC. [CORINNE,UTAH]",NNM17AA40P,MSFC - Marshall Space Flight Center,CORINNE,UT,'01',1/18/2017,10/20/2017,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","-10,000",0,0,336415,NNM17609137Q-1,N/A,SOLID ROCKET TEST MOTOR V INSULATION 2 (SRTMV-I2) TEST ARTICLE
"ATK LAUNCH SYSTEMS INCORPORATED [CORINNE,UTAH]",NNM07AA75C,MSFC - Marshall Space Flight Center,CORINNE,UT,'01',8/10/2007,12/31/2023,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Award Fee","279,211,566","3,871,820,657","4,316,523,556",336415,N/A,N/A,"FIRST DDT AND E, ARES I-X, AND FLIGHT TESTS.  FIRST STAGE WILL BE A FIVE SEGMENT, SOLID ROCKET BOOSTER DERIVED FROM THE SPACE SHUTTLE PROGRAM (SSP) SOLID ROCKET BOOSTER (SRB)/REUSABLE SOLID ROCKET MOTOR (RSRM). THE CONTRACTOR SHALL FURNISH THE NECESSARY MANAGEMENT, ENGINEERING, LABOR, FACILITIES, TOOLS, EQUIPMENT, AND MATERIALS REQUIRED FOR FIRST STAGE DEVELOPMENT, QUALIFICATION, CERTIFICATION AND ACCEPTANCE PROGRAM. ACTIVITIES INCLUDE:  REDESIGN AND TESTING OF THE MOTOR TO INCORPORATE THE FIFTH SEGMENT AND PRODUCTION OF FIVE FULL SCALE GROUND STATIC TEST MOTORS: TWO DEVELOPMENT MOTORS (DMS)-AND THREE QUALIFICATION MOTORS (QMS); STRUCTURAL TEST ARTICLE (STA), GROUND VIBRATION TEST MOTORS (GVTMS) AND OTHER DEVELOPMENT TESTING; REDESIGN OF THE AVIONICS, DECELERATION, SEPARATION, AND FLIGHT TERMINATION SYSTEM (FTS) SUBSYSTEMS; ARES I-X: SIMULATED ARES I OUTER MOLD LINE/MASS PROPERTIES USING MODIFIED SRB/RSRM; AND THREE FLIGHT TEST VEHICLES. TAS::80 0124::TAS"
"ATK SPACE SYSTEMS INC. [BEAVERCREEK,OHIO]",80GRC018C0034,GRC - Glenn Research Center,BEAVERCREEK,OH,'10',4/19/2018,12/31/2020,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Cost Plus Fixed Fee","263,755","813,755","813,755",541715,N/A,N/A,CUTTING EDGE HIGH TEMPERATURE MATERIALS
"ATK SPACE SYSTEMS INC. [GOLETA,CALIFORNIA]",80GSFC18C0039,GSFC - Goddard Space Flight Center,GOLETA,CA,'24',8/13/2018,6/30/2019,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price",0,"29,110","29,110",541715,NNH16ZDA005O,N/A,THIS CONTRACT WILL BE PERFORMED BY ORBITAL ATK (OATK) GOLETA IN SUPPORT OF THE FOXSI PHASE A AND BRIDGE PHASE B (IF AUTHORIZED) CONCEPT DEFINITION PORTION OF THE 2016 SMALL EXPLORER ANNOUNCEMENT OF OPPORTUNITY #NNH16ZDA005O.  OATK GOLETA SHALL PROVIDE ALL NECESSARY RESOURCES AND SKILLS TO PERFORM AND MANAGE THE TASKS DEFINED IN THIS SOW RELATED TO THE FOXSI INSTRUMENT BOOM DEVELOPED BY OATK GOLETA. ALL DOCUMENTATION MAY BE IN OATK GOLETA FORMAT. ALL DELIVERIES ARE ELECTRONIC.
"ATK SPACE SYSTEMS INC. [LOS ANGELES,CALIFORNIA]",80GSFC19C0003,GSFC - Goddard Space Flight Center,LOS ANGELES,CA,'40',10/30/2018,11/30/2020,"Other Than Small Business - Corporate Entity Tax Exempt, For Profit Organization","Definitive Contract, Firm Fixed Price","1,441,974","1,711,241","1,711,241",336415,80GSFC18R0061,N/A,"THIS PROCUREMENT IS FOR A SPACE FLIGHT PROPELLANT TANK FOR THE PLANKTON, AEROSOL, CLOUD, OCEAN ECOSYSTEM (PACE) SPACECRAFT.  THIS CONTRACT INCLUDES THE FABRICATING, TEST, INSPECT, AND DELIVER OF ONE (1) DIAPHRAGM PROPELLANT TANK, UTILIZE AN EXISTING PROPELLANT TANK SIMULATOR TO PERFORM DIAPHRAGM AND SLOSH TESTING, AND PERFORM PROPELLANT TANK VIBRATION TESTING.  THE CONTRACTOR WILL ALSO PROVIDE GSFC NO-COST USE OF THEIR PROPELLANT TANK SIMULATOR FOR SUPPORTING PROPELLANT TANK CLOSE OUT WELDING.  THIS SIMULATOR WILL BE SHIPPED TO GSFC UPON COMPLETION OF SLOSH TESTING.  PACE IS COMPRISED OF THREE INSTRUMENTS, AN OCEAN COLOR INSTRUMENT (OCI) AND TWO POLARIMETERS (HARP2 AND SPEXONE).  THE OCI IS THE PRIMARY INSTRUMENT ON THE OBSERVATORY AND IS BEING DEVELOPED AT GSFC.  THE OCI IS A HYPER-SPECTRAL SCANNING (HSS) RADIOMETER DESIGNED TO MEASURE SPECTRAL RADIANCES FROM THE ULTRAVIOLET TO SHORTWAVE INFRARED (SWIR) TO ENABLE ADVANCED OCEAN COLOR AND HERITAGE CLOUD AND AEROSOL PARTICLE SCIENCE.  THE POLARIMETERS ARE SECONDARY INSTRUMENTS ON THE PACE OBSERVATORY, DEVELOPED OUTSIDE OF GSFC.  BOTH POLARIMETERS ARE MULTI-BAND, MULTI-ANGLE POLARIMETERS PLANNED TO MEASURE SPECTRAL POLARIZED AND UNPOLARIZED RADIANCES TO ENABLE ADVANCED CLOUD AND AEROSOL PARTICLE SCIENCE, AS WELL AS IMPROVED ATMOSPHERIC CORRECTION FOR OCEAN COLOR ACTIVITIES.  THE PACE MISSION REQUIRES AN INTEGRATED PROPULSION SYSTEM.  THE PACE PROPULSION SUBSYSTEM CONSISTS OF THE COMPONENTS REQUIRED TO CONTAIN, CONTROL, MONITOR, AND UTILIZE HYDRAZINE PROPELLANT TO ACCOMPLISH ORBIT MANEUVERING AND MOMENTUM MANAGEMENT REQUIREMENTS.  THE PROPULSION SUBSYSTEM INCLUDES A PROPELLANT TANK, PROPELLANT FILTER, PRESSURE TRANSDUCERS, SURGE SUPPRESSION DEVICES, LATCHING ISOLATION VALVES, FILL AND DRAIN VALVES, THRUSTERS, AND INTERCONNECTING TUBING.  THE PROPULSION SUBSYSTEM ALSO INCLUDES ELECTRICAL HARDWARE CONNECTING COMPONENTS TO AVIONICS AND TEST CONNECTORS, AS WELL AS HEATERS, THERMOSTATS, AND SENSORS ON THE PROPELLANT LINES AND COMPONENTS.  THE SYSTEM IS AN ALL WELDED SYSTEM USING STAINLESS STEEL TUBING; ALL WELDS ARE RADIOGRAPHICALLY INSPECTED PRIOR TO THE SYSTEM PROOF PRESSURE TEST AND CHECKED FOR LEAKAGE AFTER THE SYSTEM PROOF PRESSURE TEST.  THE PROPULSION SUBSYSTEM IS A MONOPROPELLANT HYDRAZINE SYSTEM USING UNREGULATED (BLOWDOWN) GASEOUS HELIUM PRESSURIZATION"
"ATK SPACE SYSTEMS INC. [SAN DIEGO,CALIFORNIA]",80GSFC20C0085,GSFC - Goddard Space Flight Center,SAN DIEGO,CA,'52',10/11/2019,6/10/2021,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee",0,"8,641,079","8,641,079",336419,80GSFC19R0036,N/A,WFIRST INSTRUMENT CARRIER FABRICTAION
"ATK SPACE SYSTEMS INC. [SAN DIEGO,CALIFORNIA]",80NSSC17K0041,NSSC - NASA Shared Services Center,SAN DIEGO,CA,'52',7/25/2017,3/3/2020,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",Grant,0,"29,683","29,683",[None Indicated],N/A,N/A,"IN RESPONSE TO NASA NRA NNH16ZDA001N-APROBES, WE PROPOSE TO STUDY THE SCIENTIFIC RETURN,  ENGINEERING DESIGN, AND ESTIMATED COST OF A PROBE-CLASS MISSION CONCEPT CALLED COSMIC EVOLUTION THROUGH UV SPECTROSCOPY (CETUS). THE  MAIN FEATURES OF CETUS ARE A 1.5 M APERTURE, WIDE FIELD-OF-VIEW (FOV) TELESCOPE WITH SCIENTIFIC INSTRUMENTS DESIGNED FOR  ULTRAVIOLET (UV) IMAGING AND SPECTROSCOPIC SURVEYS AS WELL AS SINGLE-OBJECT UV SPECTROSCOPY. CETUS''  MULTI-OBJECT SPECTRA AND IMAGES WILL HAVE 40 TIMES THE FOV OF HUBBLE''S UV-SENSITIVE CAMERA AND 10  TIMES THE COLLECTING AREA AND SPATIAL RESOLUTION OF GALEX, ENABLING IT TO ADVANCE UV ASTRONOMY IN  MULTIPLE AREAS. HOWEVER, THE PRIMARY GOAL OF CETUS WILL BE TO IMPROVE OUR UNDERSTANDING OF COSMIC  EVOLUTION OF GALAXIES AND STARS.  TO MAXIMIZE SCIENCE RETURN-TO-COST, CETUS IS DESIGNED TO MAKE THE MAXIMUM POSSIBLE USE OF OTHER  TELESCOPES, PARTICULARLY THE PRIME FOCUS SPECTROGRAPH (PFS) TO BE INSTALLED ON THE SUBARU  TELESCOPE. TO SHOW THAT THESE AMBITIOUS GOALS FOR BOTH CETUS SCIENCE AND  COST CAN BE ACHIEVED, WE  HAVE ASSEMBLED A WORLD-CLASS STUDY TEAM OF SCIENTISTS WITH EXPERTISE IN COSMIC EVOLUTION, AND  ENGINEERS WITH EXPERIENCE IN DEVELOPING THE NEWEST TECHNIQUES FOR EFFICIENTLY DESIGNING,  FABRICATING, ALIGNING AND INTEGRATING THE COMPONENTS THAT WILL MAKE UP THE CETUS SPACE TELESCOPE."
"ATK SPACE SYSTEMS INC. [BELTSVILLE,MARYLAND]",GSFC0200101DNAS501090,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',1/15/2001,6/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Award Fee",0,"596,800,894","645,500,000",541710,N/A,N/A,MECHANICAL ENGINEERING SUPPORT SERVICES 
"ATK SPACE SYSTEMS INC. [GOLETA,CALIFORNIA]",NNC16CA23C,GRC - Glenn Research Center,GOLETA,CA,'24',7/19/2016,8/31/2018,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Cost Plus Fixed Fee",0,"1,309,188","1,329,334",541712,NNH15ZOA001N-15GCD_C3,N/A,"IGF::OT::IGF  STATEMENT OF WORK  1.0 ORBITAL ATK INTENDS TO DEVELOP HIGH-PERFORMANCE CONCENTRATED PV TO ENABLE AFFORDABLE SEP MISSIONS TO OUTER PLANETS.  ORBITAL ATK''S TENSIONED BLANKET SOLAR ARRAYS INCORPORATING REFRACTIVE CONCENTRATION ARE PROJECTED TO SIGNIFICANTLY (BY AT LEAST 50%) REDUCE SYSTEM MASS AND COST.  THE SUBJECT PROGRAM IS ORBITAL ATK''S CTA SOLAR ARRAY PLATFORM, TO AT LEAST TRL 6, SUITABLE FOR INFUSION INTO NEAR-TERM AWARD UNDER THE NASA HEADQUARTERS SPACE TECHNOLOGY MISSION DIRECTORATE STMD NASA RESEARCH ANNOUNCEMENT NRA ENTITLED SPACE TECHNOLOGY RESEARCH DEVELOPMENT DEMONSTRATION AND INFUSION 2015 APPENDIX NNH15ZOA001N 15GCD C3  2 SCOPE OF WORK THIS PROGRAM IS DIVIDED INTO THREE PHASES BASE AND OPTION 1 AND OPTION 2 THE BASE PHASE IS FOCUSED ON DETERMINING THE CONCEPTUAL DESIGN BASELINE AND WILL INCLUDE PATHFINDER COUPON HARDWARE DEVELOPMENT TO VALIODATE THE MOST NOVEL ASPECTS OF THE PROPOSED CONCEPT  OPTION 1 INCREASES THE FIDELITY OF HARDWARE AND INCLUDES MORE EXTENSIVE ENVIRONMENTAL TESTING OPTION 2 RESULTS IN THE DESIGN AND FABRICATION OF A HIGH FIDELITY BLANKET SUBSYSTEM AND THE ENVIRONMENTAL AND FUNCTIONAL TESTING TO VALIDATE PERFORMANCE IN THE CONTEXT OF A COMPLETE SOLAR ARRAY SYSTEM."
"ATK SPACE SYSTEMS INC. [BELTSVILLE,MARYLAND]",NNL10AA04B,LaRC - Langley Research Center,[N/A for IDVs],,'NA',4/13/2010,[None Indicated],"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods, Service Provider","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541712,NNL09ZB1003R,N/A,"STRUCTURES, MATERIALS, AERODYNAMICS, AEROTHERMODYNAMICS AND ACOUSTICS RESEARCH AND TECHNOLOGY (SMAAART).  THIS CONTRACT IS FOR STRUCTURES, MATERIALS, AERODYNAMICS, AEROTHERMODYNAMICS, AND ACOUSTICS RESEARCH AND TECHNOLOGY FOR AEROSPACE VEHICLES. THE CONTRACTOR SHALL FURNISH ALL PERSONNEL, FACILITIES, EQUIPMENT, MATERIAL, SUPPLIES, AND SERVICES, EXCEPT AS MAY BE EXPRESSLY SET FORTH IN THE CONTRACT TASK ORDERS AS GOVERNMENT FURNISHED, AND OTHERWISE DO ALL THINGS NECESSARY TO, OR INCIDENT TO, PERFORM AND PROVIDE THE WORK EFFORTS DESCRIBED IN THE PWS.  THE CONTRACTOR SHALL PERFORM TASK ORDERS THAT ARE ISSUED BY THE LANGLEY RESEARCH CENTER CONTRACTING OFFICER.  THIS CONTRACT MAY BE USED TO SUPPORT ALL NASA CENTERS THAT REQUIRE WORK WITHIN THE SCOPE OF THE PWS.  STRUCTURES AND MATERIALS - SUPPORT RESEARCH AND DEVELOPMENT IN MATERIALS AND STRUCTURES TECHNOLOGY RELATED TO AEROSPACE VEHICLES, WITH EMPHASIS IN THE RESEARCH AREAS OF STRUCTURAL MECHANICS AND CONCEPTS, DURABILITY, DAMAGE TOLERANCE, AND RELIABILITY, STRUCTURAL DYNAMICS, AEROELASTICITY, ADVANCED MATERIALS AND PROCESSING, AND NONDESTRUCTIVE EVALUATION SCIENCES.  DURABILITY, DAMAGE TOLERANCE, AND RELIABILITY - INVESTIGATE STABILITY, STRENGTH, DAMAGE TOLERANCE, AND STRUCTURAL INTEGRITY OF AIRCRAFT AND SPACECRAFT STRUCTURES, AND TAILOR STRUCTURES MADE FROM COMPOSITE, METALLIC OR HYBRID METALLIC-COMPOSITE MATERIALS.  STRUCTURAL DYNAMICS - ANALYTICAL AND EXPERIMENTAL RESEARCH FOR THE PURPOSE OF DEVELOPING AND VALIDATING IMPROVED METHODS TO PREDICT, VERIFY, AND CONTROL COMPLEX AIRCRAFT AND SPACE STRUCTURES DYNAMIC RESPONSES, AND TO CONFIRM THE VALIDITY OF APPROACHES BY CONDUCTING TESTS ON FULL-SCALE STRUCTURES, STRUCTURAL ELEMENTS, AND SCALED STRUCTURAL MODELS.  AEROELASTICITY - STUDY AEROELASTIC PHENOMENA AND PREDICTION CAPABILITIES NEEDED TO APPLY NEW AERODYNAMICS AND STRUCTURAL CONCEPTS TO FUTURE FLIGHT VEHICLES AND TO DETERMINE AND SOLVE THE AEROELASTIC PROBLEMS OF CURRENT DESIGNS. STRUCTURAL MECHANICS AND CONCEPTS - ANALYTICAL AND EXPERIMENTAL RESEARCH TO STUDY THE BEHAVIOR OF COMPLEX STRUCTURES SUBJECT TO STATIC AND TIME-VARYING MECHANICAL AND THERMAL LOADS.  ADVANCED MATERIALS AND PROCESSING - FUNDAMENTAL AND APPLIED MATERIALS AND PROCESSING RESEARCH STUDIES THAT COVER THE DEVELOPMENT AND INTEGRATION OF THE FULL RANGE OF AEROSPACE MATERIALS (POLYMERS, METALS, CERAMICS, COMPOSITES DERIVED FROM COMBINATIONS OF ANY OF THE THREE AREAS AND EMERGING MATERIALS TECHNOLOGIES) INTO AEROSPACE SYSTEMS.  NONDESTRUCTIVE EVALUATION SCIENCES - RESEARCH, DEVELOP, AND APPLY ADVANCED MEASUREMENT TECHNIQUES THAT RELATE QUANTITATIVE NONDESTRUCTIVE EVALUATION SCIENCES TO PHYSICAL/ENGINEERING MATERIALS AND STRUCTURES CHARACTERIZATION. AERODYNAMIC, AEROTHERMODYNAMIC AND ACOUSTICS - SUPPORT RESEARCH AND DEVELOPMENT IN AERODYNAMICS, AEROTHERMODYNAMICS, AND ACOUSTICS TECHNOLOGY RELATED TO AEROSPACE VEHICLES, WITH EMPHASIS IN THE RESEARCH AREAS OF CONFIGURATION AERODYNAMICS, COMPUTATIONAL MODELING AND SIMULATION, FLOW PHYSICS AND CONTROL, AIRCRAFT AND SPACECRAFT NOISE AND VIBRATION PREDICTION AND CONTROL, AEROTHERMODYNAMICS, HYPERSONIC AIRBREATHING PROPULSION, ADVANCED MEASUREMENT, DIAGNOSTICS, AND INSTRUMENT SYSTEMS, AND MODEL SYSTEMS.  CONFIGURATION AERODYNAMICS - APPLIED EXPERIMENTAL AND COMPUTATIONAL RESEARCH FOCUSED ON THE DEVELOPMENT OF ADVANCED CONFIGURATION CONCEPTS FOR ALL CLASSES OF FIXED-WING AIRCRAFT AT SUBSONIC, TRANSONIC, AND SUPERSONIC SPEEDS. COMPUTATIONAL MODELING AND SIMULATION -  DEVELOP COMPUTATIONAL METHODS THAT CAN BE USED TO IMPROVE FUNDAMENTAL UNDERSTANDING OF PHYSICS ASSOCIATED WITH THE FLUID MECHANICS AND NOISE GENERATION FOR COMPLEX AIRFRAME SYSTEMS.  FLOW PHYSICS AND CONTROL - CONDUCT FUNDAMENTAL EXPERIMENTAL AND COMPUTATIONAL RESEARCH TO ENHANCE THE KNOWLEDGE AND UNDERSTANDING OF THE PHYSICS UNDERLYING BOUNDARY-LAYER TRANSITION, ACTIVE AND PASSIVE FLOW CONTROL, THREE-DIMENSIONAL FLOW PHYSICS, TURBULENCE, VORTICAL AND SEPARATED FLOWS. AIRCRAFT AND SPACECRAFT NOISE PREDICTIO"
"ATKINS NORTH AMERICA, INC. [TAMPA,FLORIDA]",80GSFC17C0021,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',7/28/2017,3/31/2021,"Other Than Small Business - Corporate Entity Not Tax Exempt, Foreign Owned And Located, For Profit Organization","Definitive Contract, Firm Fixed Price","248,761","954,046","954,046",541330,N/A,N/A,"IGF::OT::IGFMASTER PLANNING SERVICES UNDER GS-00F-007AASUPPORT FOR MASTER PLANNING SERVICES IN THE PLANNING BRANCH, FACILITIES MANAGEMENT DIVISION (FMD) AND THE MANAGEMENT OPERATIONS DIRECTORATE (MOD) AT THE GODDARD SPACE FLIGHT CENTER.  THE CONTRACT IS FOR MASTER PLANNING EXPERTISE THROUGH LIFE CYCLE OF FMD PROGRAMS AND PROJECTS, EXERCISING FULL PLANNING RESPONSIBILITY FOR INTERPRETING, ORGANIZING, COORDINATING, AND EXECUTING TASK ASSIGNMENTS TO SUPPORT GSFC MASTER PLAN ACTIVITIES."
"ATLANTIC MACHINERY INC [SILVER SPRING,MARYLAND]",80NSSC19P0251,NSSC - NASA Shared Services Center,SILVER SPRING,MD,'08',12/5/2018,2/5/2019,", Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price","149,858","149,858","149,858",333120,80NSSC19Q0104,N/A,TRUCK-STREET SWEEPER
"ATLANTIC MANAGEMENT CENTER INCORPORATED [LENOIR,NORTH CAROLINA]",80NSSC18F1824,NSSC - NASA Shared Services Center,LENOIR,NC,'11',8/28/2018,11/2/2018,", Woman Owned Small Business, Small Business - Women Owned","Delivery Order, Firm Fixed Price",0,"10,627","10,627",611430,N/A,N/A,IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE:CON 360 CONTRACTING FOR DECISION MAKERS
"ATLANTIC MANAGEMENT CENTER INCORPORATED [LENOIR,NORTH CAROLINA]",NNX15MA04Z,NSSC - NASA Shared Services Center,[N/A for IDVs],,'NA',12/18/2014,[None Indicated],", Woman Owned Small Business, Small Business - Women Owned","Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,611430,N/A,N/A,IGF::OT::IGF  CONTRACT SPECIALIST MANDATORY AND CONTINUOUS LEARNING TRAINING COURSES.
"ATLANTIC MANAGEMENT CENTER INCORPORATED [LENOIR,NORTH CAROLINA]",NNX17TB81T,NSSC - NASA Shared Services Center,LENOIR,NC,'11',2/28/2017,9/30/2019,", Woman Owned Small Business, Small Business - Women Owned","Delivery Order, Firm Fixed Price","149,497","407,943","407,943",611430,N/A,N/A,"IGF::OT::IGF INTERNAL TRAINING PURCHASES COURSE TITLE:COR TRAINING; MSFC, GRC, AND HQ"
"ATLAS COPCO COMPRESSORS LLC [ROCK HILL,SOUTH CAROLINA]",80NSSC18P3571,NSSC - NASA Shared Services Center,ROCK HILL,SC,'05',9/21/2018,11/19/2018,", Small Disadvantaged Business, Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business","Purchase Order, Firm Fixed Price",0,"17,087","17,087",333912,N/A,N/A,PURCHASE OF VACUUM PUMP
"ATLAS SPACE OPERATIONS, INC. [TRAVERSE CITY,MICHIGAN]",80GRC019C0022,GRC - Glenn Research Center,TRAVERSE CITY,MI,'01',4/24/2019,10/11/2019,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Service Related Disabled Veteran Owned Business, Veteran Owned","Definitive Contract, Firm Fixed Price","468,885","468,885","468,885",541715,NNH16ZCQ001K-SRP,N/A,NEXT SPACE TECHNOLOGIES FOR EXPLORATION PARTNERSHIPS -2 (NEXTSTEP-2) OMNIBUS BROAD AGENCY ANNOUNCEMENT (BAA) APPENDIX G: SPACE RELAY PARTNERSHIP AND SERVICES
"ATLAS SPACE OPERATIONS, INC. [TRAVERSE CITY,MICHIGAN]",80NSSC19C0432,NSSC - NASA Shared Services Center,TRAVERSE CITY,MI,'01',8/16/2019,2/18/2020,", Veteran Owned Small Business, Service Disabled Veteran Owned Small Business, Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Service Related Disabled Veteran Owned Business, Veteran Owned","Definitive Contract, Firm Fixed Price","116,251","116,251","116,251",541715,N/A,N/A,COGNITIVE CONSTELLATION MANAGEMENT SCHEDULING.
