Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"CRAWFORD CONSULTING SERVICES INCORPORATED [EAST PITTSBURGH,PENNSYLVANIA]",NNC04BA08B,GRC - Glenn Research Center,[N/A for IDVs],,'NA',5/4/2005,[None Indicated],", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Very Small Business, Women Owned","Indefinite Delivery Contract, Time and Materials",0,0,0,541990,N/A,N/A,CONSTRUCTION PROJECT SUPPORT SERVICES
"CRAWFORD CONSULTING SERVICES INCORPORATED [EAST PITTSBURGH,PENNSYLVANIA]",NNC05TA43T,GRC - Glenn Research Center,East Pittsburgh,PA,'14',5/6/2005,12/31/2005,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business, Very Small Business, Women Owned","Delivery Order, Firm Fixed Price","20,209","20,209","20,209",541990,N/A,N/A,"TASK ORDER PLACED UNDER NNC04BA08B FOR A DEMOLITION COST ESTIMATE, THIS IS A BPA FOR CONSTRUCTION CONSULTING SERVICES"" OFFICIAL TASK ORDER # IS NNC05TA43T"""
"CRAWFORD CONSULTING SERVICES INCORPORATED [EAST PITTSBURGH,PENNSYLVANIA]",NNC05TA44T,GRC - Glenn Research Center,East Pittsburgh,PA,'14',7/14/2005,12/31/2005,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business, Very Small Business, Women Owned","Delivery Order, Labor Hours","21,217","21,217","21,217",541990,N/A,N/A,"21,217.00/Task NNC05TA44T"
"CRAWFORD CONSULTING SERVICES INCORPORATED [EAST PITTSBURGH,PENNSYLVANIA]",NNG05AZ14C,GSFC - Goddard Space Flight Center,,MD,'05',5/31/2005,5/31/2008,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - SBA Certified 8A Program Participant, Small Business, Small Disadvantaged Business, Very Small Business, Women Owned","Definitive Contract, Firm Fixed Price","853,500","3,311,778","3,386,821",541330,N/A,N/A,QUALITY ASSURANCE CONSULTING SERVICES IDIQ
"CRAWFORD RESOURCES INC [SANDUSKY,OHIO]",NNC04VB61P,GRC - Glenn Research Center,,OH,'09',11/20/2003,10/31/2004,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"7,930","7,930",[None Indicated],N/A,N/A,B301 CTW INSPECT/CLOSED LOOP SVC - 6 MOS.
"CRAWFORD RESOURCES INCORPORATED [SANDUSKY,OHIO]",NNC04VQ22P,GRC - Glenn Research Center,Sandusky,OH,'09',9/22/2004,11/1/2004,", Small Business ONLY - Small Business",Purchase Order,0,"7,160","7,160",[None Indicated],N/A,N/A,
"CRAWLEY ADJUSTING SERVICES [FRIENDSWOOD,TEXAS]",NNJ04JA90P,JSC - Johnson Space Flight Center,,TX,'14',1/9/2004,2/1/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","-22,222","2,778","2,778",[None Indicated],N/A,N/A,"CLAIMS SERVICES IN JACKSONVILLE, TX RELATED TO COL OMBIA INVESTIGATION"
"CREARE INC [HANOVER,NEW HAMPSHIRE]",DFRC0200003DNAS400016,AFRC - Armstrong Flight Research Center,,NH,'02',3/15/2000,1/17/2006,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","349,662","1,501,352","1,501,352",[None Indicated],N/A,N/A,
"CREARE INC                     [HANOVER,NEW HAMPSHIRE]",DFRC0200209DNAS402039,AFRC - Armstrong Flight Research Center,,NH,'NA',9/15/2002,2/15/2005,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","-5,430","598,477","598,477",541710,N/A,N/A,
"CREARE INC                    [HANOVER,NEW HAMPSHIRE]",KSC00200209DNAS1002036,KSC - Kennedy Space Flight Center,,NH,'02',9/15/2002,4/11/2005,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","-100,200","598,447","598,447",927110,N/A,N/A,
"CREARE INC [HANOVER,NEW HAMPSHIRE]",LERC0200309DNAS303120,GRC - Glenn Research Center,,NH,'NA',9/15/2003,1/20/2006,", Small Business ONLY - Small Business","Definitive Contract, Cost Plus Fixed Fee",0,"3,003,677","3,003,677",325998,N/A,N/A,Initial funding increment for Phase 1
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNC04CA06C,GRC - Glenn Research Center,,NH,'02',11/26/2003,11/30/2005,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","319,989","599,989","599,989",541710,SBIR 2,N/A,VOID FRACTION SENSOR FOR PACKED-BED REACTORS IN MI CROGRAVITY
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNC05CA12C,GRC - Glenn Research Center,,NH,'02',12/2/2004,6/1/2007,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","366,000","599,949","599,949",541710,N/A,N/A,"LIGHTWEIGHT, HIGH TEMPERATURE RADIATOR PANELS"
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNG05HP17P,GSFC - Goddard Space Flight Center,,NH,'02',12/15/2004,6/30/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","24,500","24,500","24,500",541710,N/A,N/A,CONTINUATION OF DESIGN AND DEVELOPMENT WORK ON AN EXISTING MINIATURIZED TURBO MOLECULAR VACUUM PUMP
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNG05HY08C,GSFC - Goddard Space Flight Center,,NH,'02',3/21/2005,5/31/2006,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","273,488","417,582","417,582",541710,N/A,N/A,Miniaturized Trubomolecular vac pumps
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNJ04JA16C,JSC - Johnson Space Flight Center,,NH,'02',12/2/2003,5/30/2006,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","258,713","591,264","591,264",541710,N/A,N/A,SPACE FLIGHT URINE ANALYSIS SYSTEM
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNJ04JC41C,JSC - Johnson Space Flight Center,,NH,'02',1/14/2004,7/15/2004,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price",0,"69,943","69,943",332911,N/A,N/A,SBIR PASE 1: THERMAL MANAGEMENT OF SUPERCONDUCTING ELECTROMAGNETS IN VASIMR
"CREARE INC [HANOVER,NEW HAMPSHIRE]",NNJ05JA17C,JSC - Johnson Space Flight Center,,NH,'02',12/20/2004,12/19/2006,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","352,000","599,940","599,940",541710,N/A,N/A,SBIR II/THERMAL MANAGEMENT OF SUPERCONDUCTING ELECTROMAGNETS IN VASIMR THRUSTERS
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",GSFC0199701DNAS597027,GSFC - Goddard Space Flight Center,,NH,'NA',1/15/1997,3/15/2003,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Fixed Fee",0,"4,194,407",0,[None Indicated],N/A,N/A,
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",LERC0200309DNAS303117,GRC - Glenn Research Center,HANOVER,NH,'02',9/15/2003,3/31/2009,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Fixed Fee","142,798","3,315,575","975,081",541710,N/A,N/A,"RADIOISOTOPE POWER CONVERSION TECHNOLOGY.  THIS PROGRAM ADDRESSES THE REQUEST FOR RPS CONVERSION TECHNOLOGY DEVELOPMENT IN NRA-02-OSS-01.  THE GOAL OF THE PROJECT IS TO DEMONSTRATE A STATIC TPV POWER CONVERTER SUITABLE FOR USE WITH AN ADVANCED RPS USING GPHS HEAT SOURCES, BRINGING THIS CONVERTER TECHNOLOGY (RTPV) TO TRL 5 AT THE END OF THE THIRD YEAR.  TPV CONVERTS RADIANT ENERGY FROM A HOT EMITTER TO ELECTRICAL POWER USING PV CELLS.  TPV USES ADVANCED PV CELLS TO UTILIZE A BROADER, SPECTRALLY-TUNED RANGE OF WAVELENGTHS FOR MORE EFFICIENT POWER CONVERSION THAN SOLAR PV CELLS.  SPECTRAL CONTROL, INCLUDING SELECTIVE EMITTER, PV CELL, AND FILTER CHARACTERISTICS, IS KEY TO HIGH PERFORMANCE.  LIFETIME TESTS ARE PLANNED.  STEPS IN THE DEVELOPMENT INCLUDE: YEAR 1:  DEVELOP THE TPV MODULE (TRL 3) - DEVELOP, FABRICATE, DEMONSTRATE AND SELECT THE BEST OPTIONS FROM VARIOUS EMITTERS, PV CELLS, AND FILTER APPROACHES, WITH SUPPORT EFFORTS TO DEVELOP THE PRELIMINARY CONVERTER DESIGN AND TO ADDRESS TWO KEY TECHNICAL QUESTIONS ABOUT CONVERTER LIFETIME:  RADIATION EFFECTS ON THE PV CELLS AND MATERIALS TRANSFER.  YEAR 2:  DEMONSTRATE A PROTOTYPIC RTPV OPTICAL CAVITY/CONVERTER (TRL 4) - FABRICATE AND TEST AN ELECTRICALLY HEATED BASELINE CONVERTER WITH PROTOTYPICAL DESIGN (OPTICAL CAVITY/CONVERTER AND IMMEDIATE STRUCTURE), WITH SUPPORTING MODELING AND TESTING EFFORTS, AS WELL AS CONTINUE RADIATION EXPOSURE AND MATERIALS LIFE TESTS.  YEAR 3:  DEMONSTRATE A BREADBOARD RTPV OPTICAL CAVITY/CONVERTER AND LONG-TERM PERFORMANCE OF A PROTOTYPIC CONVERTER (TRL 5) - BUILD A BREADBOARD MODEL WITH THE OPTIMUM CONVERTER DESIGN AND A POWER CONVERTER MODULE, THEN TEST IN A THERMAL VACUUM CHAMBER; CONCLUDE SUPPORTING EFFORTS TO DEMONSTRATE LONG LIFE WITH MINIMAL POWER DECREASE.  RECENT ADVANCES IN INGAAS PV CELL, FILTER, AND SLECTIVE EMITTER TECHNOLOGY HAVE SIGNIFICANTLY IMPROVED THE PERFORMANCE OF TPV SYSTEMS TO THE POINT THAT TPV SYSTEMS ARE NOW COMPETITIVE IN CONVERSION EFFICIENCY A ND SPECIFIC POWER WITH DYNAMIC POWER SYSTEMS.  SPECIFICALLY, TPV CONVERTER EFFIFIENCY OF 20% HAS BEEN DEMONSTRATED AT 1330 K FOR SINGLE CELLS (SIERGIEJ ET AL. 2002) AND FOR A 16-CELL ARRAY IN AN OPTICAL CAVITY DURING THE YEAR 1 EFFORT.  WE EXPECT TO IMPROVE ON THIS."
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NAS1002036,KSC - Kennedy Space Flight Center,,NH,'02',9/13/2002,4/11/2005,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price",0,"598,477","598,477",[None Indicated],N/A,N/A,SBIR 1 PHASE II RUGGED HIGH VACUUM SYSTEM FOR SPACECRAFT MASS SPECTROMETER
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NNC04QB08P,,Lebanon,NH,'02',5/7/2004,3/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"33,500","33,500",423430,N/A,N/A,FIDAP MAINTENANCE RENEWAL
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NNC04QB12P,,Lebanon,NH,'02',5/25/2004,3/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"29,000","29,000",511210,N/A,N/A,SOFTWARE LICENSE RENEWAL
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NNC04QB16P,,Lebanon,NH,'02',6/4/2004,6/3/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"148,800","148,800",511210,N/A,N/A,FLUELNT SOFTWARE
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NNC04VH10P,,Lebanon,NH,'02',3/22/2004,3/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"14,790","14,790",[None Indicated],N/A,N/A,RENEWAL FOR MAINTENANCE FOR FLUENT SOFTWARE
"CREARE INCORPORATED [HANOVER,NEW HAMPSHIRE]",NNK05OA03C,KSC - Kennedy Space Flight Center,,NH,'02',2/18/2005,5/10/2007,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","375,000","599,960","599,960",541710,N/A,N/A,SBIR PHASE II - CRYOGENIC COOLING SYSTEM FOR ZERO-VENTING STORAGE OF SUPERCRITICAL AIR PACKS
"CREATIVE COMPETITIONS INC [,]",NAG512009,GSFC - Goddard Space Flight Center,Gloucester City,NJ,'01',4/11/2002,4/30/2005,", Small Business ONLY - [No Vendor Indicators Found]",Grant,0,"50,000","150,000",[None Indicated],N/A,N/A,ODYSSEY OF THE MIND.
"CREATIVE COMPETITIONS INC. [GLOUCESTER CITY,NEW JERSEY]",NNG05GJ94G,GSFC - Goddard Space Flight Center,,NJ,'01',5/18/2005,9/30/2008,", Small Business ONLY - [No Vendor Indicators Found]",Grant,"50,000","156,000","156,000",[None Indicated],N/A,N/A,AN ODYSSEY OF THE MIND SPONSORSHIP PROPOSAL TO THE EARTH SUN SYSTEM DIVISION
"CREATIVE DEVICES INCORPORATED [NESHANIC STATION,NEW JERSEY]",NNG05CF60P,GSFC - Goddard Space Flight Center,Branchburg,NJ,'07',7/11/2005,9/13/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","48,182","48,182","48,182",333314,N/A,N/A,"MITUTOYO FS-70L-S MICROSCOPE FOR 200NM TO 1900NM, MANUAL TURRET, HEAVY DUTY STAND, FIBER OPTIC ILLUMINATOR, WF EYEPIECES, LCD NIR 50XSL OGJECTIVE, 1MM WINDOW, FOCUS DRIVE MOTOR ASSY W/ADAPTER SLEEVE, HEAVY DUTY HIGH RESOLUTION, TRANSLATION MICROSCOPE, CONTROLLER, JOYSTICK, RS CABLE, OPTICAL PROBING HEAD FOR PROJECTION ON PIXELS AND M PLAN UV OBJECTIVE 20XWD=15MM."
"CREATIVE ENGINEERS INC [PHOENIX,MARYLAND]",NNM04AJ64P,MSFC - Marshall Space Flight Center,PHOENIX,MD,'01',9/24/2004,9/30/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","-33,174",889,889,541330,N/A,N/A,4200077780 NAK-78 SODIUM/POTASSIUM RESEARCH
"CREATIVE ENGINEERS INCORPORATED [PHOENIX,MARYLAND]",NNM04AB36C,MSFC - Marshall Space Flight Center,PHOENIX,MD,'01',8/13/2004,3/12/2006,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","2,800","345,570","345,570",541710,NNM04057306R,N/A,4200057306 DEV OF AN EFF-TF LIQUID METAL PURIFICATION LOOP
"CREATIVE PATHWAYS INCORPORATED [TORRANCE,CALIFORNIA]",NNG05EE52P,GSFC - Goddard Space Flight Center,Torrance,CA,'36',7/6/2005,9/23/2005,", Veteran Owned Small Business, Service Disabled Veteran Owned Small Business, Small Business - Service Related Disabled Veteran Owned Business, Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","24,302","24,302","24,302",[None Indicated],N/A,N/A,"2062396-1 1/4 ELBOW. 2062396-3 1/4"" LONG ELBOW. NRE, MACHINING, 2062396-5 3/8"" ELBOW. 2062396-7 3/8"" LONG ELBOW. NRE, MACHINING. 2062397-1 1/4"" TEE, 2062397-3 1/4"" LONG TEE. NRE, MACHINING. 2062397-5 1/4"" LONG TEE. NRE MACHINING. 2062397-7 3/8"" TEE, 2062397-7 3/8"" TEE. NRE,MACHINING. 2062397-11 3/8"" LONG TEE. NRE MACHINING. 2062398 1/4"" CROSS. 2062399 3/8"" - 1/4"" REDUCER."""
"CREATIVE RESEARCH ENTERPRISES [PLEASANTON,CALIFORNIA]",NNG04GL29G,GSFC - Goddard Space Flight Center,,CA,'11',6/17/2004,6/14/2007,", Small Disadvantaged Business, Small Business - Minority Owned, Small Business, Sub Continent Asian American Owned Business",Grant,"25,000","75,000","75,000",[None Indicated],N/A,N/A,MODELING AND DATA ANALYSIS FOR ATMOSPHERIC NITROUS OXIDE CONSIDERING NEW LABORATORY EVIDENCE FOR NITROUS OXIDE PRODUCTION FROM EXCITED OZONE.
"CREATIVE SIGN SERVICE, INC [COLLEGE PARK,MARYLAND]",HQTR0200309CW92112GS07F0087K,HQ - Headquarters Acquisition Division,,MD,'05',9/15/2003,11/29/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Fixed Price with Economic Price Adjustment","160,000","445,000","445,000",339950,N/A,N/A,SIGNAGE PRODUCTS
"CREATIVE SOLUTIONS INTERNATION [HERNDON,VIRGINIA]",HQTR0200309CW24561GS10F0331M,HQ - Headquarters Acquisition Division,,VA,'10',9/15/2003,11/30/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Delivery Order, Firm Fixed Price","1,406,244","2,041,010","2,041,010",541611,N/A,N/A,
"CREATIVE SOLUTIONS INTERNATION [HERNDON,VIRGINIA]",NNA05CU25D,ARC - Ames Research Center,Mountain View,CA,'14',9/28/2005,1/31/2006,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Delivery Order, Firm Fixed Price","19,828","19,828","19,828",[None Indicated],N/A,N/A,leadership Development training
"CREATIVE SOLUTIONS INTERNATIONAL [ANNANDALE,VIRGINIA]",MSFC0200308DH35746D,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',7/7/2003,3/15/2007,", Woman Owned Small Business, Small Business - Women Owned","Purchase Order, Firm Fixed Price",735,"100,465","100,465",[None Indicated],N/A,N/A,4200010032  MSFC CENTER-WIDE ASSESSMENT AND VALUES AUDIT
"CREATIVE SOLUTIONS INTERNATIONAL [HERNDON,VIRGINIA]",NNA05CO31P,ARC - Ames Research Center,Mountain View,CA,'14',5/18/2005,9/30/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","12,944","12,944","12,944",[None Indicated],N/A,N/A,miscellaneous change
"CREATIVE SOLUTIONS INTERNATIONAL [ANNANDALE,VIRGINIA]",NNH04CC56D,HQ - Headquarters Acquisition Division,,VA,'11',6/30/2004,6/29/2008,", Woman Owned Small Business, Small Business - Women Owned","Definitive Contract, Time and Materials",0,"1,187,477","1,187,477",541611,N/A,N/A,ONE NASA TEAM SUPPORT [GS10F0331M]
"CREATIVE SOLUTIONS INTERNATIONAL [HERNDON,VIRGINIA]",NNL05AI77P,LaRC - Langley Research Center,Herndon,VA,'10',9/21/2005,10/31/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","3,600","3,600","3,600",[None Indicated],N/A,N/A,PREPARATION OF 540 ASSESSMENTS FOR 18 PEOPLE
"CREATIVE TRAINERS AND CONSULTANTS [HOUSTON,TEXAS]",NNJ05JK58P,JSC - Johnson Space Flight Center,,TX,'22',9/8/2005,12/31/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","11,260","13,512","13,512",[None Indicated],N/A,N/A,ASSESSMENT OF CHILDCARE CENTER
"CREDIT CARD SOLUTIONS, INC [RICHLAND,WASHINGTON]",MSFC0200105CH33895DGS35F0359L,MSFC - Marshall Space Flight Center,RICHLAND,WA,'04',4/27/2001,10/31/2005,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"350,001","350,001",541519,N/A,N/A,IFM PROCUREMENT BANKCARD BOLT-ON COTS SOFTWARE
"CREDO [STANFORD,CALIFORNIA]",NAG513675,GSFC - Goddard Space Flight Center,,CA,'14',9/15/2003,9/14/2007,Educational - Educational Institution,Grant,0,"264,043","264,043",[None Indicated],N/A,N/A,CHARACTERIZING SUBSURFACE PROCESSES WITH SUBTLE DEFORMATION SIGNATURES USING ENVISAT SCANSAR INTERFEROMETRY AND SPATIO-TEMPORAL MODELING.
"CREDO [STANFORD,CALIFORNIA]",NNA05CS51A,ARC - Ames Research Center,,CA,'14',5/16/2005,4/30/2006,Educational - Educational Institution,Cooperative Agreement,"50,888","48,969","48,969",[None Indicated],N/A,N/A,Exploration of Reinforcement Learning Applications to UAV Path Planning throught Tactical Maneuvering
"CREDO [STANFORD,CALIFORNIA]",NNC05UB55P,GRC - Glenn Research Center,UNITED STATES,CA,'14',3/15/2005,6/15/2005,Educational - Educational Institution,"Purchase Order, Firm Fixed Price","2,528","2,528","2,528",611430,N/A,N/A,TRAINING
"CREDO [STANFORD,CALIFORNIA]",NNG04GA66G,GSFC - Goddard Space Flight Center,UNITED STATES,CA,'NA',11/12/2003,11/14/2004,Educational - Educational Institution,Grant,0,"35,000","35,000",[None Indicated],N/A,N/A,MEASURING THE HARD X-RAY SPECTRUM OF CLUSTERS OF GALAXIES WITH INTEGRAL
"CREDO [STANFORD,CALIFORNIA]",NNG05WC48G,GSFC - Goddard Space Flight Center,,CA,'14',5/23/2005,6/30/2008,Educational - Educational Institution,Grant,"68,000","263,120","263,120",[None Indicated],N/A,N/A,WEB-BASED INTERACTIVE MODELING OF COSMIC-RAY PROPAGATION AND GALACTIC DIFFUSE GAMMA-RAY EMISSION IN SUPPORT OF CURRENT AND FUTURE NASA MISSIONS.
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC04QB61P,,Durham,NC,'04',7/29/2004,10/29/2004,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"95,193","95,193",334413,N/A,N/A,4H-SIC ON-AXIS
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC04VP18P,GRC - Glenn Research Center,,NC,'04',8/20/2004,3/15/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",0,"18,824","18,824",[None Indicated],N/A,N/A,ON-AXIS SI-FACE 6H-SIC
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC05VA41P,GRC - Glenn Research Center,Durham,NC,'04',12/28/2004,2/14/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","6,740","6,740","6,740",[None Indicated],N/A,N/A,GROW TWO 4H-SIC EPILAYERS
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC05VE51P,GRC - Glenn Research Center,Durham,NC,'04',5/31/2005,7/12/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","10,530","10,530","10,530",[None Indicated],N/A,N/A,4H-SiC #W4TRE8R-0DG2
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC05VG16P,GRC - Glenn Research Center,Durham,NC,'04',6/16/2005,8/1/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","14,400","14,400","14,400",[None Indicated],N/A,N/A,4H-SiC HIGH PURITY SEMI-INSULATING
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC05VH51P,GRC - Glenn Research Center,Durham,NC,'04',7/22/2005,9/30/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","18,844","18,844","18,844",[None Indicated],N/A,N/A,"ON-AXIS 4H-SiC MESA WEBGAS PATTERN WAFER, ON-AXIS 4H-SiC MESA SCREWMESA2 PATTERN WAFER"
"CREE INCORPORATED [DURHAM,NORTH CAROLINA]",NNC05VH89P,GRC - Glenn Research Center,Durham,NC,'04',7/15/2005,8/26/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","16,580","16,580","16,580",[None Indicated],N/A,N/A,"SiC WAFERS, #W6NRD3J-0000 & W4PRD8J-0000"
"CREE MICROWAVE INCORPORATED [SUNNYVALE,CALIFORNIA]",NNC05VF83P,GRC - Glenn Research Center,Sunnyvale,CA,'14',5/19/2005,6/1/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","4,010","4,010","4,010",[None Indicated],N/A,N/A,10W DIE (DRF24010-00DE)
"CREE RESEARCH INC [DURHAM,NORTH CAROLINA]",NNC04VK66P,,,NC,'04',6/2/2004,12/31/2004,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"13,950","21,950",[None Indicated],N/A,N/A,FABRICATION MATERIAL
"CREIGHTON UNIV [OMAHA,NEBRASKA]",NAG21595,ARC - Ames Research Center,OMAHA,NE,'02',11/15/2002,10/31/2006,"Educational - Educational Institution, Nonprofit Organization",Grant,"277,513","817,337","817,337",[None Indicated],N/A,N/A,NEUROBIOLOGY OF VESTIBULAR DEVELOPMENT IN MUTANT M ICE
"CRENLO INC [ROCHESTER,MINNESOTA]",NNC05VD41P,GRC - Glenn Research Center,Rochester,MN,'01',4/12/2005,5/6/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","6,387","6,387","6,387",[None Indicated],N/A,N/A,IT RACK CAB. ENCLOSURES PER QUOTE Q5D27
"CRENLO LIMITED LIABILITY COMPANY [ROCHESTER,MINNESOTA]",NNC05VD22P,GRC - Glenn Research Center,Rochester,MN,'01',3/4/2005,3/25/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","7,101","7,101","7,101",[None Indicated],N/A,N/A,IT RACK CABINET ENCLOSURES (4)
"CRENLO LIMITED LIABILITY COMPANY [ROCHESTER,MINNESOTA]",NNC05VJ62P,GRC - Glenn Research Center,Rochester,MN,'01',9/9/2005,9/23/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","3,602","3,602","3,602",[None Indicated],N/A,N/A,"AS-101164-1; AS-101164-2; SLIM SLIDES, SS-2810S-FM"
"CRESCENT ELECTRIC SUPPLY COMPANY [EAST DUBUQUE,ILLINOIS]",NNC05VG58P,GRC - Glenn Research Center,East Dubuque,IL,'16',6/10/2005,6/17/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","6,790","6,790","6,790",[None Indicated],N/A,N/A,GENESIS 32-500 I/O PT CNT RUNTIME SYSTEM; GENESIS 32-150 I/O PT CNT RUNTIME SYSTEM
"CRESCENT ELECTRIC SUPPLY COMPANY (DEL) (1220) [EAST DUBUQUE,ILLINOIS]",NNC05VD33P,GRC - Glenn Research Center,East Dubuque,IL,'16',3/3/2005,2/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","5,455","5,455","5,455",[None Indicated],N/A,N/A,SW/CONCEPT SUPPORT
"CRESCENT ELECTRIC SUPPLY COMPANY (DEL) (1220) [EAST DUBUQUE,ILLINOIS]",NNC05VH92P,GRC - Glenn Research Center,East Dubuque,IL,'16',7/18/2005,8/1/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","12,970","12,970","12,970",[None Indicated],N/A,N/A,"INPUT BASE MODICON, OUTPUT BASE MODICON, TERMINAL BLOCK SET MODICON, PROCESSOR ADAPTER MODICON, COMMUNICATION ADAPTER MODICON, INTERBUS S CABLES, SPDT 6A RELAY 24 VDC CONTROL, OUTPUT ADAPTER, DSUB FAST CONNECT,MAINTAINED HEAD IN GREEN-YELLOW AND RED, POWER SUPPLY."
"CRESCENT PRODUCTS INC [MINNEAPOLIS,MINNESOTA]",NNK05OW33D,KSC - Kennedy Space Flight Center,Maple Grove,MN,'03',9/27/2005,10/24/2005,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","7,469","7,469","7,469",339920,N/A,N/A,SPARING MATS
