Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"B.J. WOLFE ENTERPRISES INC [AGOURA HILLS,CALIFORNIA]",NND16SE53P,AFRC - Armstrong Flight Research Center,,CA,'33',9/26/2016,2/27/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","18,396","18,396","18,396",423690,NND16600570Q,N/A,MARTEK POWER SUPPLIES
"B/W COLOR PRINTS, LLC [UPPER MARLBORO,MARYLAND]",NNG15HI00D,GSFC - Goddard Space Flight Center,,MD,'04',1/30/2015,9/30/2016,", Small Business ONLY - For Profit Organization, Limited Liability Corporation","Delivery Order, Firm Fixed Price",0,"7,129","7,129",541850,N/A,N/A,QUERY STATIC LOCATION DATABASE APIS FROM WITHIN THE NESO INTERFACE.
"B/W COLOR PRINTS, LLC [UPPER MARLBORO,MARYLAND]",NNG16HE27P,GSFC - Goddard Space Flight Center,SPAIN,,'NA',12/1/2015,12/17/2015,", Small Business ONLY - For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price","12,262","12,262","12,262",238390,N/A,N/A,"IGF::OT::IGFSCIENCE ON THE SPHERE INSTALLATION, TECHNICAL SUPPORT AND TRAVEL. THE VENDOR SHALL PROVIDE TWO SCIENCE ON A SPHERE ENGINEERS IN MADRID, SPAIN FROM DECEMBER 13-17, 2015."
"B/W COLOR PRINTS, LLC [UPPER MARLBORO,MARYLAND]",NNG16HE28P,GSFC - Goddard Space Flight Center,FRANCE,,'NA',11/24/2015,12/12/2015,", Small Business ONLY - For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price","22,061","22,061","22,061",238390,N/A,N/A,"IGF::OT::IGF SOS INSTALLATION AND DISMANTLE SERVICES:  SCIENCE ON A SPHERE (SOS) INSTALL FOR DISPLAY AT THE NASA DEEP SPACE NETWORK (DSN) VISITORS CENTER AT COP21 IN PARIS, FRANCE (NOVEMBER 26 - 30, 2015), AND SOS DISMANTLE (DECEMBER 9 - 12, 2015).  TRAVEL COSTS."
"B/W COLOR PRINTS, LLC [UPPER MARLBORO,MARYLAND]",NNG16HL17P,GSFC - Goddard Space Flight Center,Upper Marlboro,MD,'04',1/13/2016,1/12/2018,", Small Business ONLY - For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price","12,642","12,642","12,642",541511,N/A,N/A,IGF::OT::IGF SCIENCE ON A SPHERE IT SUPPORT.  THE VENDOR SHALL PROVIDE TIMELY PHONE SUPPORT FOR TECHNICAL ISSUE RESOLUTION ON THE SCIENCE ON A SPHERE SYSTEM. SUPPORT INCLUDES SCIENCE ON A SPHERE HARDWARE AND SOFTWARE. SUPPORT SHALL INCLUDE ONSITE SERVICES AS MUTUALLY AGREED.
"B/W COLOR PRINTS, LLC [UPPER MARLBORO,MARYLAND]",NNG16HN24D,GSFC - Goddard Space Flight Center,,MD,'04',8/2/2016,9/16/2016,", Small Business ONLY - For Profit Organization, Limited Liability Corporation","Delivery Order, Firm Fixed Price","10,026","8,635","8,635",541850,N/A,N/A,"IGF::OT::IGF  TO INSTALL, CALIBRATE, AND ALIGN THE SOS SYSTEM AND PROJECTORS, AND UPDATE THE COMPUTERS."
"BACH RESEARCH CORP [BOULDER,COLORADO]",NNG16PX34P,GSFC - Goddard Space Flight Center,Boulder,CO,'02',3/29/2016,5/27/2016,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","24,500","24,500","24,500",333314,N/A,N/A,TWO TEST DIFFRACTION GRATINGS FOR RULING AND TESTING PROTOTUYPE FOR THE EUNIS PROJECT.
"BACKUPWORKS.COM, INC. [LAKE FOREST,CALIFORNIA]",NNC16VA31P,GRC - Glenn Research Center,LAKE FOREST,CA,'45',10/28/2015,11/10/2015,", Small Business ONLY - For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","6,814","6,814","6,814",334112,N/A,N/A,HARDWARE - OVERLAND STORAGE NEOS T24/T48 ULTRIUM LTO-6 SAS ADD-ON TAPE DRIVE
"BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION I [MANASSAS,VIRGINIA]",NNA12AA81C,ARC - Ames Research Center,MANASSAS,VA,'10',8/27/2012,2/28/2014,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee",0,"6,744,631","6,775,473",334419,N/A,N/A,"IGF::OT::IGF  HIGHLY INTEGRATED, MULTI-MARKET NETWORK PROCESSOR FOR F6 AND BEYOND"
"BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION I [MANASSAS,VIRGINIA]",NNX14AG86G,NSSC - NASA Shared Services Center,MANASSAS,VA,'10',5/28/2014,5/31/2018,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",Grant,"1,612,359","4,373,627","4,373,627",[None Indicated],N/A,N/A,"THE BAE/JPL/GSFC TEAM PROPOSES A THREE YEAR EFFORT TO ADVANCE THE READINESS OF MISTIC WINDS, AN APPROACH BASED ON A MINIATURE HIGH RESOLUTION, WIDE FIELD, THERMAL EMISSION SPECTROMETRY INSTRUMENT THAT WILL PROVIDE GLOBAL TROPOSPHERIC PROFILES OF ATMOSPHERIC TEMPERATURE AND HUMIDITY AT HIGH (2-3 KM) SPATIAL RESOLUTION. ITS EXTRAORDINARILY SMALL SIZE, LOW MASS, AND MINIMAL COOLING REQUIREMENTS CAN BE ACCOMMODATED ABOARD A MICRO-SATELLITE. LOW FABRICATION AND LAUNCH COSTS ENABLE A LEO SUN-SYNCHRONOUS SOUNDING CONSTELLATION THAT WOULD COLLECTIVELY PROVIDE FREQUENT (1-2 HOUR) SOUNDING REFRESH RATES OR FREQUENT, VERTICALLY RESOLVED, TROPOSPHERIC WIND OBSERVATIONS. THESE OBSERVATIONS ARE HIGHLY COMPLEMENTARY TO PRESENT AND EMERGING ENVIRONMENTAL OBSERVING SYSTEMS, AND WOULD PROVIDE A COMBINATION OF HIGH VERTICAL AND HORIZONTAL RESOLUTION NOT PROVIDED BY ANY OTHER ENVIRONMENTAL OBSERVING SYSTEM CURRENTLY IN OPERATION. THESE OBSERVATIONS, WHEN ASSIMILATED INTO HIGH RESOLUTION WEATHER MODELS, WOULD REVOLUTIONIZE SHORT-TERM AND SEVERE WEATHER FORECASTING, SAVE LIVES, AND SUPPORT KEY ECONOMIC DECISIONS IN THE UTILITY, AIR TRANSPORT INDUSTRY, AND AGRICULTURE AT MUCH LOWER COST THAN PROVIDING THESE OBSERVATIONS FROM GEO. IN ADDITION, THIS OBSERVATION CAPABILITY WOULD BE A CRITICAL TOOL IN THE STUDY OF TRANSPORT PROCESSES FOR WATER VAPOR, CLOUDS, POLLUTION, AND AEROSOLS."
"BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC. [MERRIMACK,NEW HAMPSHIRE]",NNA12AB98C,ARC - Ames Research Center,NASHUA,NH,'02',9/24/2012,9/30/2018,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee","349,821","1,993,309","14,900,000",541330,N/A,N/A,IGF::OT::IGF
"BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC. [AUSTIN,TEXAS]",NNJ16HH68P,JSC - Johnson Space Flight Center,,TX,'25',9/21/2016,8/15/2017,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","7,356","14,712","14,712",334511,N/A,N/A,MAGAZINE W/RETAINING PLACE/SAFETY FLAG
"BAE SYSTEMS PROTECTION SYSTEMS INC. [PHOENIX,ARIZONA]",NNK16OA06P,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',3/1/2016,[None Indicated],"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Indefinite Delivery Contract, Firm Fixed Price","368,940","368,940",0,336413,NNK16570749Q,"Amber Lampe, Phone 3218671631, 3218671631, amber.d.lampe@nasa.gov",SIX UH-1 HELICOPTER SEATS
"BAGGETTE CONSTRUCTION, INC. [DECATUR,ALABAMA]",NNM13AA56C,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',9/5/2013,9/21/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Firm Fixed Price","19,595","9,185,837","9,185,837",236220,N/A,N/A,IGF::OT::IGFPROJECT TITLE: CONSTRUCT REPLACEMENT BUILDING 4260
"BAHFED CORP [PORTLAND,OREGON]",NNG15SD09B,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',4/9/2015,[None Indicated],"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Minority Owned, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business, Veteran Owned","Government-Wide Agency Contract (GWAC), Firm Fixed Price",0,0,0,541519,NNG13451284R,N/A,"SEWP V CONTRACT,   CATEGORY B, GROUP B  HUBZONE SET-ASIDE SEWP V PROVIDES HIGH-END TECHNICAL REQUIREMENTS; OPTIMIZE PRODUCTIVITY THROUGH UTILIZATION OF POWERFUL COMPUTER SYSTEMS, STATE OF THE ART SUPPORTING PERIPHERALS AND SOFTWARE ON STANDARDIZED BUT CUSTOMIZABLE SYSTEMS; AND ENSURE INTEROPERABILITY OF RELIABLE, APPLICABLE, AND AFFORDABLE IT PRODUCTS/SOLUTIONS."
"BAHFED CORP [PORTLAND,OREGON]",NNH16PB31D,HQ - Headquarters Acquisition Division,Portland,OR,'01',2/25/2016,3/31/2016,"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Minority Owned, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business, Veteran Owned","Delivery Order, Firm Fixed Price","112,960","112,960","112,960",541519,N/A,N/A,MICROSOFT SQL SERVER 2014 ENTERPRISE CORE EDTION LICENSE&AND SOFTWARE
"BAHFED CORP [PORTLAND,OREGON]",NNL16AB28T,LaRC - Langley Research Center,,VA,'02',6/15/2016,5/31/2017,"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, For Profit Organization, Minority Owned, SBA Certified HUBZone, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business, Veteran Owned","Delivery Order, Firm Fixed Price","37,541","37,541","37,541",541519,N/A,N/A,IGF::OT::IGF SPECTRA LOGIC SPECTRAGUARD NEXT BUSINESS DAY SUPPORT 12 MONTHS
"BAKER DISTRIBUTING COMPANY LLC [MERRITT ISLAND,FLORIDA]",NNK16EA52P,KSC - Kennedy Space Flight Center,,FL,'08',9/28/2016,10/7/2016,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation","Purchase Order, Firm Fixed Price",0,0,0,333415,N/A,N/A,COPELAND COMPRESSOR
"BALCONES TECHNOLOGIES LLC [AUSTIN,TEXAS]",NNX13CC86C,NSSC - NASA Shared Services Center,,TX,'10',7/23/2013,6/30/2016,", Small Business ONLY - For Profit Organization, Partnership Or Limited Liability Partnership","Definitive Contract, Firm Fixed Price",0,"699,550","699,550",541712,STTR13PHASEII,N/A,"IGF::OT::IGF  DURING OUR PHASE I STTR EFFORT, BALCONES TECHNOLOGIES, LLC (BT) AND THE UNIVERSITY OF TEXAS AT AUSTIN CENTER FOR ELECTROMECHANICS (CEM) SUCCESSFULLY ACHIEVED ALL PHASE I OBJECTIVES AND DEVELOPED CONCEPT DESIGNS FOR CONTROLLED CANFIELD JOINT SYSTEMS (CJS) FOR NUMEROUS APPLICATIONS THAT CURRENTLY EMPLOY TWO-AXIS GIMBAL SYSTEMS, INCLUDING FLYWHEEL ENERGY STORAGE SYSTEMS, INTEGRATED FLYWHEEL ENERGY STORAGE AND ATTITUDE CONTROL SYSTEMS, CONTROLLED MOMENT GYROS (CMG), AND POINTING SYSTEMS FOR SATELLITE-TO-EARTH AND SATELLITE-TO-SATELLITE SPACE OPTICAL COMMUNICATIONS (SOC). WHILE ALL APPLICATIONS OFFERED ADVANTAGES FOR CJS COMPARED TO GIMBAL ALTERNATIVES, A MAJOR RESULT FROM OUR PHASE I COMMERCIALIZATION STUDY WAS THAT THE HIGHEST PAYOFF PHASE II DEMONSTRATION FOR NASA AND OTHER COMMERCIAL APPLICATIONS WOULD FOCUS ON A CJS SIMULTANEOUSLY SIZED FOR TWO APPLICATIONS: SMALL SATELLITE CMG AND SMALL SATELLITE OPTICAL COMMUNICATIONS. SINCE THE SOC APPLICATION IS MORE DEMANDING AND THIS EMERGING APPLICATION OFFERS MORE TERRESTRIAL AND SPACE APPLICATIONS, THIS APPLICATION WILL SERVE AS OUR DEMONSTRATION TARGET FOR PHASE II. ADDITIONALLY, SINCE THE SOC APPLICATION HAS DEMANDING VIBRATION ISOLATION REQUIREMENTS (ESPECIALLY FOR DEEP SPACE COMMUNICATIONS) AND SINCE THE BT-CEM TEAM HAS VERY ADVANCED EXPERTISE IN THIS AREA, OUR PHASE II DEMONSTRATION WILL INCLUDE DEVELOPMENT AND INTEGRATION OF A VIBRATION ISOLATION SYSTEM (VIS). SOME KEY CJS-SOC FEATURES INCLUDE: MORE THAN 30% IMPROVEMENT IN POINTING ACCURACY AND PRECISION COMPARED TO 2 AXIS GIMBAL SYSTEMS; INTEGRATED VIBRATION ISOLATION SYSTEM TO MEET DEEP SPACE OPTICAL COMMUNICATION SYSTEMS; ALSO SIZED FOR SMALL CMG APPLICATION; WIDE FIELD OF REGARD; SCALABLE TO LARGE FLYWHEEL APPLICATIONS; MAXIMUM USE OF COTS COMPONENTS; EXPLOITS TEAM CORE CAPABILITIES IN VIBRATION ISOLATION SYSTEMS AND HIGH PRECISION, HIGH ACCURACY POINT SYSTEMS."
"BALCONES TECHNOLOGIES LLC [AUSTIN,TEXAS]",NNX16CC28P,NSSC - NASA Shared Services Center,AUSTIN,TX,'10',5/25/2016,6/9/2017,", Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","Purchase Order, Firm Fixed Price","124,867","124,867","124,867",541712,NNX16STTRPHI,N/A,"IGF::OT::IGFBALCONES TECHNOLOGIES, LLC (BT) PROPOSES TO ADAPT TECHNOLOGIES DEVELOPED BY AND RESIDENT IN BT AND THE UNIVERSITY OF TEXAS AT AUSTIN CENTER FOR ELECTROMECHANICS (CEM) IN THE AREA OF ADVANCED HIGH EFFICIENCY, HIGH-POWER DENSITY MOTORS/GENERATORS AND PROPULSION POWER TRAIN SYSTEMS TO ADDRESS SBIR 2016 SUBTOPIC T15.01 POWER SYSTEMS FOR HYBRID ELECTRIC PROPULSION. IN PARTICULAR, OUR TEAM WILL DEVELOP NEW AIRCRAFT PROPULSOR TECHNOLOGY THAT: (1) IS CRITICAL FOR SUCCESS OF THE NASA HIGH VOLTAGE HYBRID ELECTRIC PROPULSION (HVHEP) PROGRAM, WHICH IN TURN, DIRECTLY ADDRESSES THE NASA AERONAUTICS RESEARCH MISSION DIRECTORATE STRATEGIC THRUST 3 (MID AND FAR TERM ULTRA-EFFICIENT COMMERCIAL VEHICLES) AND STRATEGIC THRUST 4 (MID AND FAR TRANSITION TO LOW-CARBON PROPULSION);(2) IS INITIALLY FOCUSED ON SMALL SINGLE AISLE (SSA) AIRCRAFT (100-150 PASSENGERS), WHICH ACCOUNTS FOR APPROXIMATELY ONE THIRD OF FUEL CONSUMED BY COMMERCIAL AIRCRAFT, BUT IS SCALABLE TO LARGER AIRCRAFT AS WELL;(3) IS A MEGAWATT CLASS PROPULSOR, COMPATIBLE WITH DISTRIBUTED PROPULSION CONCEPTS;(4) INTERFACES WITH THE HVHEP HIGH FREQUENCY VARIABLE AC PRIME POWER BUS CONCEPT, BUT COULD ALSO BE ADAPTED FOR OTHER TYPES OF POWER BUSES;(5) OPTIMIZES A PROPULSOR SYSTEM TOPOLOGY CONSISTING OF POWER ELECTRONICS, PROPULSION MOTOR AND POSSIBLY MAGNETIC GEARS;(6) DIRECTLY ADDRESSES POTENTIAL CONTROL AND FREQUENCY MISMATCH ISSUES ARISING FROM THE MINIMALIST USE OF POWER ELECTRONICS IN HVHEP VARIABLE AC POWER BUS ARCHITECTURE AND ALLOWS IMPROVED OPTIMIZATION OF SIZE, FREQUENCY, AND EFFICIENCY FOR THE AIRCRAFT OVERALL PRIME POWER SYSTEM AND PROPULSOR SYSTEMS;(7) IS COMPATIBLE WITH OR CAN BE ADAPTED TO THE USE OF PROPELLERS AND DUCTED FANS WITH OR WITHOUT BLADE PITCH CONTROL;(8) EXPLOITS CORE TECHNICAL STRENGTHS OF BOTH BT AND CEM IN OPTIMIZATION OF CONTROLLED ELECTROMECHANICAL SYSTEMS, HIGH PERFORMANCE MOTORS AND GENERATORS, MAGNETIC GEARS, AND ANALYSIS AND SIMULATION OF THESE SYSTEM."
"BALDWIN WALLACE UNIVERSITY [BEREA,OHIO]",NNC16VE20P,GRC - Glenn Research Center,BEREA,OH,'09',5/12/2016,8/4/2016,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","Purchase Order, Firm Fixed Price","5,370","5,370","5,370",611310,N/A,N/A,IGF::OT::IGF(2)SATERN COURSES - ID''S 119412/119405 BUS548-ACCOUNTING FOR MANAGERS AND BUS501-SYSTEMS MANAGEMENT&ORGANIZATION THEORY.  BOTH COURSES PERIOD OF PERFORMANCE IS 5/16/16 THROUGH 8/4/2016.
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNA09DA82C,ARC - Ames Research Center,BOULDER,CO,'02',5/6/2009,9/30/2019,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee","3,266,178","33,847,305","31,033,098",541712,AO-00-OSS-02-DISCOVERY,N/A,Kepler Operations On-Orbit (Phase E)
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNA11AA04B,ARC - Ames Research Center,[N/A for IDVs],,'NA',11/10/2010,[None Indicated],"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,541712,NNA09308164R,"Patricia Hudson, 650-604-3001, patricia.b.hudson@nasa.gov","Modular Space Vehicles (MSV) Multi Award Indefinite Delivery, Indefinite Quantity. The contractor shall manage and execute the technical, schedule and cost performance necessary to incorporate and evolve reconfigurable, modular bus and payload architectures that have been under development into hardware development, demonstration and operations of multi-mission Modular Space Vehicle (MSV) missions to include components, satellite buses, payloads, ground commanding and telemetry systems, space/ground components, subsystems and/or data-handling systems."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNA11AA09T,ARC - Ames Research Center,,NM,'01',11/10/2010,11/9/2017,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Delivery Order, Cost Plus Fixed Fee",0,"605,800","886,258",541712,N/A,N/A,"Innovation, Architecture, and Standards Task Order under the MSV multi-award IDIQ.  The Contractor shall furnish all labor, supplies, materials, travel, other direct costs, and fees, necessary to accomplish the requirements contained in the attached Task Order."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG10AZ45D,GSFC - Goddard Space Flight Center,BOULDER,CO,'02',9/23/2010,3/4/2021,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Delivery Order, Firm Fixed Price","32,285,600","365,474,274","365,474,274",336414,NNG10207304R,"Cynthia L White, Contracting Officer, 301-286-8772","JPSS-1 MISSION SPACECRAFT RAPID III DELIVERY ORDER #3. RAPID III PROVIDES CORE SPACECRAFT SYSTEMS IN SUPPORT OF THE SCIENTIFIC AND TECHNOLOGY DEVELOPMENT GOALS OF THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, GODDARD SPACE FLIGHT CENTER, AND OTHER FEDERAL AGENCIES.  THE SCOPE OF WORK INCLUDES DESIGN, BUILD AND TEST, PAYLOAD INTEGRATION AND TEST, LAUNCH VEHICLE INTEGRATION AND SUPPORT AND ON-ORBIT CHECKOUT AND ACCEPTANCE."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG10HS03C,GSFC - Goddard Space Flight Center,,CO,'02',2/26/2010,3/1/2016,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee","-19,418","258,014","258,014",541330,N/A,N/A,THE CONTRACTOR SHALL PROVIDE SUPPORT SERVICES RELATED TO THE SOLAR BACKSCATTER ULTRAVIOLET RADIOMETER (SBUV/2) FLIGHT UNITS DEVELOPED FOR THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA) ADVANCED TIROS-N SERIES SPACECRAFT.
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG10XA01C,GSFC - Goddard Space Flight Center,BOULDER,CO,'02',9/10/2010,9/30/2026,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Award Fee","96,418,100","395,139,224","466,003,725",334511,JPSS,"Sandra Marshall, 240-684-0532, Sandra.L.Marshall@nasa.gov",ENGINEERING SERVICES AND DEVELOPMENT LEADING TO THE DELIVERY OF THE OMPS PROTOFLIGHT MODEL AND SUPPORT.
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG13FB20C,GSFC - Goddard Space Flight Center,BOULDER,CO,'02',9/4/2013,5/31/2021,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee","7,461,000","54,453,581","54,453,581",541330,NNG13453948R,N/A,"IGF::OT::IGFTHE AFT OPTICS SYSTEM(AOS) SOURCE PLATE ASSEMBLY (ASPA); TINSLEY CLOSEOUT, OPTICAL INTEGRATION AND TESTING; AND SPECIAL STUDIES, FOR THE JAMES WEBB SPACE TELESCOPE.THE CONTRACTOR SHALL DESIGN, DEVELOP, FABRICATE, ASSEMBLE, INTEGRATE, AND TEST THE HARDWARE DESCRIBED IN THE STATEMENT OF WORK (SOW). THE HARDWARE, IF USED INSIDE A VACUUM CHAMBER OR IS ATTACHED TO, OR CONTROLS FLIGHT HARDWARE, MUST COMPLY WITH THE REQUIREMENTS IN THE SOW.  FOR NON-HARDWARE SUPPORT ASPECTS OF THIS EFFORT, THE CONTRACTOR S SHALL PROVIDE THE SYSTEMS ENGINEERING; EXPERT PERSONNEL; TRAVEL; REPORTS AND DOCUMENTATION; SOFTWARE OR SOFTWARE CHANGES; GROUND SUPPORT EQUIPMENT INTEGRATION, OPERATIONS AND MODIFICATION DEFINITION, NECESSARY TO ACCOMPLISH THE EFFORT.  THE CONTRACTOR SHALL MANAGE ALL ASPECTS OF THIS CONTRACT EFFORT TO ENSURE THAT THE CONTRACT REQUIREMENTS ARE MET OR EXCEEDED."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG16FC87C,GSFC - Goddard Space Flight Center,BOULDER,CO,'02',8/18/2016,8/31/2018,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Cost Plus Fixed Fee","11,000,000","13,996,282","14,501,725",336414,NNG16578491R,"Joseph Ryan Hancock, Contracting Officer, 3012869100, joseph.r.hancock@nasa.gov","THIS CONTRACT IS FOR WORK TO BE PERFORMED FOR DESIGN, DEVELOPMENT, FABRICATION, AND DELIVERY OF THE RESTORE L RENDEZVOUS PROXIMITY OPERATIONS RPO SUBSYSTEMS 3D LIGHT, DETECTION AND RANGING LIDAR SENSOR FOR THE GODDARD SPACE FLIGHT CENTER/GSFC RESTORE L SATELLITE SERVICING MISSION."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG16HS00C,GSFC - Goddard Space Flight Center,INGLEWOOD,CA,'43',12/30/2015,1/31/2022,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Cost Plus Award Fee","40,643,200","97,777,322","115,920,964",336419,NNG0LI2R,N/A,"IGF::CL::IGF THIS REQUIREMENT IS FOR THE DEVELOPMENT AND DELIVERY OF THE OPERATIONAL LAND IMAGER 2 (OLI-2) INSTRUMENT. IN ACCORDANCE WITH THE REQUIREMENTS OF THIS DOCUMENT, THE CONTRACT, ALL ASSOCIATED REQUIREMENTS DOCUMENTS, AND THE OTHER ATTACHMENTS AND APPLICABLE DOCUMENTS TO THIS CONTRACT, THE CONTRACTOR SHALL PROVIDE THE EFFORT AND RESOURCES THAT INCLUDE, BUT ARE NOT LIMITED TO, PERSONNEL, SUBJECT MATTER EXPERTISE, MATERIALS, EQUIPMENT, AND FACILITIES NECESSARY FOR THE SUCCESSFUL AND ON-TIME IMPLEMENTATION OF THE DESIGN, ANALYSIS, DEVELOPMENT, FABRICATION, ASSEMBLY, INTEGRATION, TEST, ENGINEERING DATA ANALYSES, VERIFICATION, CALIBRATION, QUALIFICATION, AND DELIVERY OF THE OLI-2. THE CONTRACTOR SHALL ALSO PROVIDE THE PERSONNEL, MATERIALS, EQUIPMENT, AND FACILITIES NECESSARY FOR SUPPORT TO OBSERVATORY I&T, SUPPORT TO MISSION LEVEL ACTIVITIES SUCH AS OBSERVATORY ENVIRONMENTAL TEST, LAUNCH VEHICLE INTEGRATION AND ON-ORBIT COMMISSIONING, AND SPECIAL STUDIES OF THE OLI-2.  THE CONTRACTOR SHALL DELIVER TO THE GOVERNMENT AN OLI-2 THAT IS FULLY TESTED, CALIBRATED, AND HAS DEMONSTRATED COMPLIANT AND RELIABLE OPERATION IN ACCORDANCE WITH THE REQUIREMENTS OF THIS CONTRACT."
"BALL AEROSPACE & TECHNOLOGIES CORP. [BOULDER,COLORADO]",NNG16HS01C,GSFC - Goddard Space Flight Center,BOULDER,CO,'02',2/4/2016,10/31/2019,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Cost Plus Fixed Fee","13,500,000","23,526,976","23,526,976",541712,NNG15554953,N/A,"IGF::OT::IGF DESIGN, FABRICATION, ASSEMBLY, TESTING, AND DELIVERY OF A FLIGHT MODEL LANDSAT 9 THERMAL INFRARED SENSOR (TIRS-2)CRYOCOOLER."
