NASA Headquarters (HQ),LOCKHEED MARTIN,NRSAA Between NASA and Lockheed Martin Under the SpaceTechnology Announcement of Competitive Opportunity 2019Integration of Autonomous Robotics for Plant-Based Systemsin Deep Space,7/29/2019,7/29/2021,148733
NASA Headquarters (HQ),LOCKHEED MARTIN,NRSAA Between NASA and Lockheed Martin Under the SpaceTechnology Announcement of Competitive Opportunity 2019Advanced Lightweight Powder Metallurgy for Hot Structures,7/29/2019,7/29/2021,991437
NASA Headquarters (HQ),SIERRA NEVADA CORP,NRSAA Between NASA and Sierra Nevada Corporation Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Upper Stage Recovery,7/29/2019,7/29/2021,282413
NASA Headquarters (HQ),SIERRA NEVADA CORP,NRSAA Between NASA and Sierra Nevada Corporation Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Scientifically Calibrated In-Flight Imagery,7/29/2019,7/29/2021,1022908
NASA Headquarters (HQ),Aerogel Technologies,NRSAA Between NASA and Aerogel Technologies LLC Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Mechanically Strong Polyimide Aerogels asMultifunctional Acoustic Insulation for Aerospace Applications,7/29/2019,7/29/2021,1031149
NASA Headquarters (HQ),Bally Ribbon Mills,NRSAA Between NASA and Bally Ribbon Mills Under theSpace Technology Announcement of Competitive Opportunity2019 ADEPT Spider Weave Thermal Testing,7/29/2019,7/29/2021,1013567
NASA Headquarters (HQ),Advance Space LLC,NRSAA Between NASA and Advance Space LLC Under theSpace Technology Announcement of Competitive Opportunity2019 Advancing Lunar Navigation Technologies to EnableExploration and Commercial Development,7/29/2019,7/29/2021,576800
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,NRSAA Between NASA and Space Systems  Loral LLC Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Advancing Qualification Protocols of Ultra-lightweight 5-junction Solar Cells Applied to Flexible Solar ArrayPower Modules,7/29/2019,7/29/2021,1097521
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,NRSAA Between NASA and Space Systems Loral LLC Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Advanced Packaging Methods for Next-Generation Reflectors,7/29/2019,7/29/2021,1235438
NASA Headquarters (HQ),Anashpere Inc.,NRSAA Between NASA and Anasphere Inc Under the SpaceTechnology Announcement of Competetive Opportuity 2019.Ground Testing of (Hypersonic Inflatable AerodynamicDecelerator) HIAD Hydrogen Gas Generator,7/29/2019,7/29/2021,458520
NASA Headquarters (HQ),Battelle Education,SCIENCE ENGAGEMENT OPPORTUNITIES  FOR THEMARS 2020 PROJECT,6/7/2019,2/28/2021,175163
NASA Headquarters (HQ),Future Engineers LLC,SCIENCE ENGAGEMENT OPPORTUNITIES  FOR THEMARS 2020 PROJECT,6/10/2019,2/28/2021,175163
NASA Headquarters (HQ),Mercy Corps,Utilizing Earth Observations for Humanitarian and DevelopmentActivities,3/29/2019,3/29/2022,552379
NASA Headquarters (HQ),Evergreen Exhibitions,Above and Beyond Touring Exhibit,3/29/2019,3/28/2024,10109
NASA Headquarters (HQ),Mercy Corps,Utilizing Earth Observations for Humanitarian and DevelopmentActivities,3/29/2019,3/29/2022,null
NASA Headquarters (HQ),Neuron Fuel Inc. dba Tynker,NON-REIMBURSABLE UMBRELLA SPACE ACTAGREEMENT WITH FIRST ANNEX FOR ENGAGINGSTUDENTS IN NASA-THEMED CODING ACTIVITIES,12/20/2018,12/20/2023,null
NASA Headquarters (HQ),American Geophysical Union,Cooperate on Planning AbSciCon 2019,6/4/2019,6/3/2021,209070
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Freshwater Health Index,2/22/2018,2/22/2021,251076
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Natural Capital and Ecosystem Accounting,2/22/2018,2/22/2021,618888
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Assessing Ecosystem Services and Health,2/22/2018,2/22/2021,null
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,STMD- ACO: Software Defined Reliability for Mission CriticalOperations,11/9/2017,11/9/2020,322017
NASA Headquarters (HQ),Google Inc,Annex 2 - Google Virtual Reality for Public Engagement,10/16/2017,10/16/2022,35470
NASA Headquarters (HQ),Breakthrough Starshot Foundation LLC,Enceladus Flyby Mission Concept Study,9/13/2018,9/12/2023,72834
NASA Headquarters (HQ),Breakthrough Starshot Foundation LLC,Collaboration on Breakthrough Search for Life,9/13/2018,9/12/2023,null
NASA Headquarters (HQ),BoldlyGo Institute,Non-Reimbursable SAA for the SCIM Mission,2/3/2016,2/2/2021,19848195
NASA Headquarters (HQ),American Girl Brands LLC,American Girl Collaboration,10/7/2016,10/7/2021,null
NASA Headquarters (HQ),Google Inc,Google Expeditions Annex,9/15/2016,9/14/2021,37221
NASA Headquarters (HQ),Google Inc,Google Education and Public Engagement Umbrella,9/15/2016,9/14/2021,null
NASA Headquarters (HQ),Walt Disney Parks and Resorts U.S. Inc.d/b/a Walt Disney Imagineering,Collaboration on Space-themed Update to Epcot Theme Park,7/31/2017,7/31/2022,22773
NASA Headquarters (HQ),Walt Disney Parks and Resorts U.S. Incd/b/a Walt Disney Imagineering,Collaboration on Public Outreach Projects,7/31/2017,7/31/2022,null
NASA Headquarters (HQ),Fusion Media Network LLC,NASA Collaboration with Fusion Media Network to DevelopVirtual Reality Experiences and Related Content,10/29/2015,10/29/2020,15525
NASA Headquarters (HQ),World Book Inc.,NIAC - World Book Inc. Agreement,8/13/2015,8/13/2020,14991
NASA Headquarters (HQ),The Conrad Foundation,Conrad Foundation Umbrella,12/13/2013,12/13/2021,null
NASA Headquarters (HQ),York Space Systems,Low Earth Orbit SounderSat Mission Concept Study,6/10/2020,3/10/2021,null
NASA Headquarters (HQ),UNIVERSITY OF ARIZONA,Instrument Feasibility Study for Greenhouse Gas Detection,6/3/2020,6/3/2021,null
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Deep Space Network Services Support,4/15/2020,2/15/2022,null
NASA Headquarters (HQ),PaR Systems LLC,Piezoelectric Percussive Augmenter of Rotary Drill (PARoD) forSampling Cores from Fuel Debris – Phase 2,1/31/2020,1/31/2023,null
NASA Headquarters (HQ),LOUISIANA STATE UNIVERSITY,Synthetic Aperture Radar Interferometry (InSAR) Evaluation inSupport of Louisiana Regional Geospatial Modeling,12/16/2019,9/30/2023,null
NASA Headquarters (HQ),JOHNS HOPKINS UNIVERSITY / APPLIEDPHYSICS LAB,Augmented Reality Computer-Aided Design Visualizations,9/10/2019,1/10/2022,null
NASA Headquarters (HQ),Photon Spot Inc.,Superconducting Nanowire Single Photon Detector TechnologyDevelopment,3/27/2019,4/27/2022,null
NASA Headquarters (HQ),HARRIS CORP,Navigation Technology Satellite-3 Geosynchronous Earth OrbitExperiment,4/10/2019,4/10/2023,null
NASA Headquarters (HQ),Tendeg LLC,Cubesat-Based Polarimetric Passive Microwave Radiometerfor Ocean Vector Winds Measurements,6/13/2019,6/13/2021,null
NASA Headquarters (HQ),THE AEROSPACE CORPORATION,EMPIRICAL STUDIES OF RADIATION DAMAGE TOSPACECRAFT ELECTRONICS AND MATERIALS,5/17/2019,5/17/2024,null
NASA Headquarters (HQ),The George Washington University,Data Science Biomarker Technologies for the InformationTechnology for Cancer Research Program,11/14/2018,11/14/2021,null
NASA Headquarters (HQ),Beckman Research Institute of the City ofHope,Develop Generalized Newton-Euler Inverse Mass Operator(GNEIMO) Algorithms Methodology and Software for InternalCoordinate Molecular Dynamics of Bio-Molecular Systems,11/29/2017,11/29/2021,null
NASA Headquarters (HQ),GeoOptics Inc.,GeoOptics for Advanced Gravity Mapping and CrosslinkOccultation,7/26/2017,2/28/2022,null
NASA Headquarters (HQ),Fermi Research Alliance LLC,Science Infrastructure for the Dark Energy Survey to Identifythe Physical Mechanism Causing the Accelerated Expansion ofthe Universe,5/2/2018,11/1/2020,null
NASA Headquarters (HQ),Raytheon Vision Systems,New Vital Infrared Sensor Technology Acceleration (VISTA)Industry Consortium with multiple Indusry Parnters (FLIR L-3Communications Cincinnati Electronics Lockheed MartinCorporation Northrop Grumman Corporation and Raytheon)to condudt research on infrared (IR) detectors.,7/12/2017,7/12/2022,null
NASA Headquarters (HQ),Gas Technology Institute,Support in Developing a Methane Mitigation ThermoelectricGenerator,5/4/2017,11/29/2020,null
NASA Headquarters (HQ),Placidus LLC,Production of Smart-Wire Driven by a Vibratory PiezoelectricActuator and a Rotary Motor for Penetrating Occlusions,12/6/2016,1/31/2021,null
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,National Oceanographic and Atmospheric Administration(NOAA) Small Business Innovation Research (SBIR)Subcontract – Opto-Knowledge Systems Inc (OKSI) – CapillaryAbsorption Spectrometer for In-Situ Underwater Gas Analysis,8/24/2016,8/31/2021,null
NASA Headquarters (HQ),RKI Instruments,Methane Sniffer Commercialization,3/29/2016,2/28/2022,null
NASA Headquarters (HQ),Direct Electron LP,BSI Development for Scientific CMOS Image Sensors,6/21/2016,1/31/2021,null
NASA Headquarters (HQ),California Department of Water Resources,Subseasonal Prediction of Atmospheric Rivers and the MaddenJulian Oscillation for Water Management in California,6/14/2016,8/31/2021,null
NASA Headquarters (HQ),Skull Base Institute,Development of 3D-Multi-Angle Rear-Viewing Endoscopic Tool(3D-MARVEL) - Phase 3 Clinical-Trial-Ready Prototype,1/26/2016,1/31/2021,null
NASA Headquarters (HQ),Alacron Inc.,Superlattice Doped Imaging Detectors addresses advanceddevelopment and technology transfer of back-illuminatedcomplementary metal-oxide semiconductor (CMOS) imagingdetectors using multilayer doping and antireflection (AR)coating technologies for Alacron Inc..,8/28/2014,12/27/2020,null
NASA Headquarters (HQ),Space Exploration Technologies,SURFACE CHEMICAL AND MATERIALS ANALYSIS OFSPACECRAFT HARDWARE,9/26/2012,12/31/2020,null
NASA Headquarters (HQ),The Boeing Company,Ionizing Radiation Evaluation of Materials and SemiconductorDevices,5/16/2012,4/1/2021,null
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Collaboration in Robotics Technology,4/10/2020,3/10/2025,130206
NASA Headquarters (HQ),Techshot Inc.,Techshot Commercial Resource Request,5/20/2020,5/20/2022,null
NASA Headquarters (HQ),TECHSHOT INC,TECHSHOT ISS RESEARCH HARDWARE,5/29/2020,5/29/2025,24483
NASA Headquarters (HQ),Space Commerce Matters,TO COLLABORATE WITH NASA TO CONDUCTCOMMERCIAL ACTIVITIES ON THE INTERNATIONALSPACE STATION,5/4/2020,5/4/2022,null
NASA Headquarters (HQ),Adidas America Inc,COLLABORATION ON ADVANCED MATERIALS ANDTECHNOLOGIES,6/16/2020,6/16/2025,null
NASA Headquarters (HQ),WOUNDED WARRIOR PROJECT,HOUSTON SOLDIER RIDE,3/31/2020,3/31/2025,7270
NASA Headquarters (HQ),JACOBS TECHNOLOGY INC,AMENDMENT NO. 03 TO ANNEX NO. 03 FOR THE NON-GOVERNMENT USE OF THE NASA JOHNSON SPACECENTER ENGINEERING DIRECTORATE VIBRATIONACOUSTIC THERMAL & VACUUM ELECTROMAGNETICINTERFERENCE (EMI) ANTENNA TEST ANDMANUFACTURING FACILITIES,2/11/2020,4/30/2022,null
NASA Headquarters (HQ),Collaborative Composites SolutionsCorporation,Annex 2 - Development of Additive Manufacturing Techniquesfor Spacecraft Structures and Heat Shields,3/26/2020,3/15/2024,78286
NASA Headquarters (HQ),MERIDIAN HEALTH SYSTEMS,MICROWAVE TISSUE SOLDERING FOR WOUND CLOSURE,4/6/2020,4/6/2022,null
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,Collaborative Research in Hypersonic Flow Physics,2/18/2020,2/18/2022,16371
NASA Headquarters (HQ),NANORACKS LLC,CONDUCT COMMERCIAL ACTIVITIES ON THEINTERNATIONAL SPACE STATION: NANORACKS,12/18/2019,12/18/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Advanced Development of Main Engine Igniter,2/8/2020,2/8/2021,null
NASA Headquarters (HQ),TEXAS INSTRUMENTS INC,ISS 20th Anniversary Student Challenge,3/20/2020,3/20/2021,160053
NASA Headquarters (HQ),TEXAS INSTRUMENTS INC,Strategic Alliance for STEM Engagement and OutreachActivities,3/17/2020,3/17/2025,null
NASA Headquarters (HQ),Alpha Space Test and Research AllianceLLC,CONDUCT COMMERCIAL ACTIVITIES ON THEINTERNATIONAL SPACE STATION,12/18/2019,12/18/2021,null
NASA Headquarters (HQ),Cubic Corporation,WB-57 Support of Cubic HALO,4/29/2020,4/28/2021,null
NASA Headquarters (HQ),UNIVERSITY OF ILLINOIS,Aero-capture and Atmospheric Entry Descent and LandingGuidance Navigation and Control (GN&C),2/28/2020,2/28/2025,29056
NASA Headquarters (HQ),University of Houston-Clear Lake,Annex to Umbrella for Collaborative Research TechnologyTransfer and Education Activities,11/20/2019,11/20/2020,2139
NASA Headquarters (HQ),FAIRCOUNT MEDIA GROUP,International Space Station 20 Years of Continuous HumanPresence in Space Magazine,2/12/2020,5/12/2021,4504
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Hypersonic Environment and Material Response Testing andResearch,3/10/2020,3/10/2025,81372
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Collaborative Research Technology Transfer Education andOutreach Activities,3/10/2020,3/10/2025,null
NASA Headquarters (HQ),HOUSTON INDEPENDENT SCHOOLDISTRICT,Annex to existing umbrella  - Collaboration for STEMEngagement Education and Community Outreach Activities,11/15/2019,8/27/2023,null
NASA Headquarters (HQ),WILLIAM MARSH RICE UNIVERSITY,HUMANOID ROBOTICS AND RELATED TECHNOLOGIES,3/10/2020,3/10/2025,null
NASA Headquarters (HQ),WILLIAM MARSH RICE UNIVERSITY,COLLABORATIVE TECHNOLOGY DEVELOPMENTINNOVATION AND RESEARCH,3/10/2020,3/10/2025,null
NASA Headquarters (HQ),NANORACKS LLC,OPERATION OF THE NANORACKS SYSTEM ABOARD THEINTERNATIONAL SPACE STATION,7/31/2019,7/31/2024,24597
NASA Headquarters (HQ),Science Applications InternationalCorporation,Annex 1 between NASA JSC and SAIC for Testing in the RITF,2/10/2020,2/10/2025,null
NASA Headquarters (HQ),Science Applications InternationalCorporation,Reimbursable Umbrella Agreement between NASA JSC andSAIC,2/10/2020,2/10/2025,null
NASA Headquarters (HQ),GENERAL MOTORS LLC,Battery Analysis and Testing,1/27/2020,1/27/2021,null
NASA Headquarters (HQ),GENERAL MOTORS LLC,Engineering Analysis and Testing for Advanced TechnologyDevelopment,1/27/2020,1/27/2025,null
NASA Headquarters (HQ),Orbital Sciences Corporation a wholly ownedsubsidiary of Northrup Grumman InnovationSystems,JSC/SGT Annex to Cryogenically - Fueled Upper StageTechnologies,8/28/2019,8/27/2022,null
NASA Headquarters (HQ),New York Space Alliance,Annex 2 to The Fostering of Space Entrepreneurship,7/20/2019,7/31/2020,12060
NASA Headquarters (HQ),NORTHROP GRUMMAN SYSTEMSCORPORATION,BATTLEFIELD AIRBORNE COMMUNICATIONS NODE(BACN) JOINT URGENT OPERATIONAL NEED (JUON)PROGRAM,8/1/2019,12/17/2020,null
NASA Headquarters (HQ),Smart Information Flow Technologies,Monitoring Emergent Duress Under Long Lasting Allostasis(MEDULLA),11/3/2019,11/3/2021,null
NASA Headquarters (HQ),Manned Space Flight Education FoundationInc.,NON-REIMBURSBLE SAA WITH MANNED SPACEFLIGHTEDUCATION FOUNDATION INC. FOR COLLABORATIVEEDUCATION AND OUTREACH ACTIVITIES,7/15/2019,7/15/2024,3095
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,Student Projects Derived from NBL Analysis and Design Cases,6/3/2019,6/3/2021,2763
NASA Headquarters (HQ),Underwriters Laboratories Inc.,Battery Analysis and Testing,7/3/2019,7/3/2021,null
NASA Headquarters (HQ),Underwriters Laboratories Inc.,Engineering Analysis and Testing for Advanced TechnologyDevelopment,7/3/2019,7/3/2024,null
NASA Headquarters (HQ),UNIVERSITY OF WASHINGTON,Mental Modes Cycles,5/29/2019,5/29/2021,null
NASA Headquarters (HQ),Houston Exponential,Cooperative Community Outreach Activities,6/6/2019,6/6/2024,227792
NASA Headquarters (HQ),Collaborative Composites SolutionsCorporation,Collaboration for Advanced Manufacturing Techniques,3/15/2019,3/15/2024,null
NASA Headquarters (HQ),Axiom Space Inc.,Flight Operations Directorate Axiom Training,9/23/2019,8/27/2024,null
NASA Headquarters (HQ),Axiom Space Inc.,Low-Earth Orbit Commercial Development Utilizing the ISS,8/27/2019,8/27/2024,null
NASA Headquarters (HQ),Microsoft Corporation,ANNEX NUMBER 7 For Inquiry and Project-based Activities toVisualize Data Across STEM Subjects,6/19/2019,6/19/2021,60488
NASA Headquarters (HQ),SGT LLC,NASA JSC/SGT Vendor Partner Agreement,9/10/2019,9/10/2024,null
NASA Headquarters (HQ),UNIVERSITY OF HOUSTON,University of Houston Prototype Translation Hand Controller,11/5/2018,11/5/2020,2106
NASA Headquarters (HQ),UNIVERSITY OF HOUSTON,SAA with University of Houston for Collaborative ResearchTechnology Transfer Education and Outreach Activities,11/5/2018,11/5/2023,null
NASA Headquarters (HQ),Ben Barber Innovation Academy,High School Students United with NASA to Create Hardware(HUNCH) Program,10/3/2018,10/2/2023,14111
NASA Headquarters (HQ),N-SCIENCE INC,Asteroid Exploration Mission Concept Development,8/20/2019,8/20/2022,15126
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Non-reimbursable Space Act Agreement Between University ofTexas Medical Branch and the National Aeronautics and SpaceAdministration NASA Lyndon B. Johnson Space Center forUTMB Aerospace Medicine Experience at NASA,9/3/2019,12/10/2020,129966
NASA Headquarters (HQ),Ross Aviation Operations LLC,"A/M32A-60 ""Dash 60"" Jet Starter Loan to Ross Aviation",10/3/2018,10/2/2023,5950
NASA Headquarters (HQ),BiVACOR Inc.,Analysis of Artificial Heart System for In-Human Testing,10/1/2019,10/1/2020,null
NASA Headquarters (HQ),BiVACOR Inc.,SAFETY RELIABILITY AND ENGINEERING ANALYSES OFTHE BIVACOR TOTAL ARTIFICIAL HEART,10/1/2019,10/1/2024,null
NASA Headquarters (HQ),DreamUp,Collaboration in Support of Educational Outreach,8/1/2018,7/31/2023,34139
NASA Headquarters (HQ),SOUTHWEST RESEARCH INSTITUTE,Commercialization of NASA’s NASGRO software,11/21/2018,11/21/2023,196654
NASA Headquarters (HQ),Microsoft Corporation,Annex 5 to Non-Reimbursable Space Act Umbrella Agreementbetween the National Aeronautics and Space AdministrationLyndon B. Johnson Space Center and Microsoft Corporation forStrategic Alliance for STEM Education Activities,2/12/2018,2/12/2021,14640
NASA Headquarters (HQ),Alvin High School,For Students Collaborating with NASA to Produce Hardware orOther Useful Products under the High School Students Unifiedwith NASA to Create Hardware (HUNCH) Program,9/20/2018,9/19/2023,57440
NASA Headquarters (HQ),Microsoft Corporation,Annex 4 to Non-Reimbursable Space Act Umbrella Agreementbetween the National Aeronautics and Space AdministrationLyndon B. Johnson Space Center and Microsoft Corporation forStrategic Alliance for STEM Education Activities,2/12/2019,2/12/2022,193256
NASA Headquarters (HQ),Space Family Education Inc,Aaron Cohen Child Care Center,6/27/2019,6/27/2024,2102672
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,NASA JSC ENGINEERING/TEES FOR COLLABORATIVERESEARCH TECHNOLOGY TRANSFER EDUCATION ANDOUTREACH ACTIVITIES,7/9/2018,7/9/2020,36891
NASA Headquarters (HQ),University of Houston-Clear Lake,Annex 1 for Collaborative Research Technology Transfer andEducation Activities,8/27/2019,8/27/2021,8139
NASA Headquarters (HQ),University of Houston-Clear Lake,Umbrella for Collaborative Research Technology Transfer andEducation Activities,8/20/2019,8/20/2024,null
NASA Headquarters (HQ),THE REGENTS OF THE UNIVERSITY OFCOLORADO,Life and Microgravity Science Research Support,5/8/2019,5/7/2022,24037
NASA Headquarters (HQ),Rocklin Unified School,HIGH SCHOOL STUDENTS COLLABORATING WITH NASATO PRODUCE HARDWARE OR OTHER USEFULPRODUCTS UNDER THE HUNCH PROGRAM,5/8/2018,5/8/2023,12603
NASA Headquarters (HQ),BAY AREA EMERGENCY RESPONDERS,RECIPROCAL USE OF EMERGENCY OPERATIONSCENTERS,6/12/2018,6/12/2021,18333
NASA Headquarters (HQ),Peanuts Worldwide LLC,PUBLIC AND EDUCATION OUTREACH AND STEMPROJECTS,6/20/2018,6/20/2023,null
NASA Headquarters (HQ),BIGELOW AEROSPACE,NON-REIMBURSABLE TO LOW-EARTH ORBITCOMMERCIAL DEVELOPMENT,3/30/2018,3/29/2023,98558
NASA Headquarters (HQ),Samsung Electronics USA,Virtual Reality Systems,10/23/2018,10/23/2021,null
NASA Headquarters (HQ),Hawthorne High School,Students Collaborating with NASA to Produce Haardware orOther Useful Products Under the High School Students Unitedwith NASA to Create Hardware (HUNCH) Program,3/23/2018,3/22/2023,33644
NASA Headquarters (HQ),Alief Independent School District,Students Collaborating with NASA to Produce Hardware orOther Useful Products Under the High School Students Unitedwith NASA to Create Hardware (HUNCH) Program,1/18/2018,1/18/2023,112831
NASA Headquarters (HQ),THE BOEING COMPANY,WB-57 Technology Demonstrator Platform,2/14/2018,2/13/2022,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Commercial Space Launch Vehicle Mission Insight,2/16/2018,10/2/2021,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Commercial Space Launch Vehicle Developments,2/5/2018,2/5/2023,null
NASA Headquarters (HQ),REPURPOSED THERAPEUTICS INC d/b/aDefender Pharmaceuticals Inc.,Further Development Of Scopolamine Hydrobromide,10/13/2017,10/13/2020,null
NASA Headquarters (HQ),BAY AREA HOUSTON ECONOMICPARTNERSHIP,COOPERATIVE AND COMMUNITY OUTREACH ACTIVITIES,10/17/2017,10/16/2022,145128
NASA Headquarters (HQ),NORTH CAROLINA STATE UNIVERSITY,Annex 2 to Collaborative Aerospace Research Developmentand Testing Opportunities,10/13/2017,10/13/2021,17165
NASA Headquarters (HQ),Industrial Fabrics Association International,Umbrella Space Act Agreement Industrial Fabrics AssociationInternational (IFAI) Exposition,8/2/2018,8/2/2023,null
NASA Headquarters (HQ),Fairport Central School District,High School Students Collaborating with NASA to ProduceHardware or Other Useful Products Under the HUNCHProgram,11/1/2017,10/31/2022,40412
NASA Headquarters (HQ),Microsoft Corporation,Non-Reimbursable Space Act Umbrella Agreement betweenthe National Aeronautics and Space Administration Lyndon B.Johnson Space Center and Microsoft Corporation for StrategicAlliance for STEM Education Activities,2/6/2018,2/5/2023,null
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 5 Authorizing Clean Room Animation Manufacturingand Other General Commercialization Activities Under theNeutral Buoyancy Laboratory (NBL) Operations Contract (NOC),10/18/2017,9/30/2022,null
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 4 Authorizing Support for Department of Defense Divingand Other Commercialization Activities Under the NeutralBuoyancy Laboratory (NBL) Operations Contract (NOC),9/27/2017,9/30/2022,null
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 3 Authorizing Remotely Operated Vehicles (ROV) andAutonomous Underwater Vehicles (AUV) CommercializationActivities Under the Neutral Buoyancy Laboratory (NBL)Operations Contract (NOC),9/27/2017,9/30/2022,null
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 2 Authorizing Non-Destructive TestingCommercialization Activities Under the Neutral BuoyancyLaboratory  (NBL) Operations Contract (NOC),9/27/2017,9/30/2022,null
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Umbrella Agreement Authorizing Commercialization ActivitiesUnder the Neutral Buoyancy Laboratory (NBL) OperationsContract (NOC) Contract,9/27/2017,9/30/2022,null
NASA Headquarters (HQ),ULSTER COUNTY BOARD OFCOOPERATIVE EDUCATIONAL SERVICES,ULSTER COUNTY BOARD OF COOPERATIVEEDUCATIONAL SERVICES FOR HIGH SCHOOL STUDENTSCOLLABORATING WITH NASA TO PRODUCE HARDWAREOR OTHER USEFUL PRODUCTS UNDER THE HUNCHPROGRAM,10/13/2017,10/12/2022,50182
NASA Headquarters (HQ),St. Mary`s County Public Schools,St. Mary`s County Public Schools for High School StudentsCollaborating with NASA to Produce Hardware or Other UsefulProducts Under the HUNCH Program,10/26/2017,10/26/2022,40783
NASA Headquarters (HQ),Saint John Valley Technology Center,Saint John Valley Technology Center for StudentsCollaborating with NASA to Produce Hardware or Other UsefulProducts Under the HUNCH Program,11/27/2017,11/26/2022,24299
NASA Headquarters (HQ),Underwriters Laboratories Inc.,RSAA BETWEEN NASA JSC AND UNDERWRITERS LABSFOR SAFETY EVALUTION DURING OVERLOAD ANDEXTERNAL SHORT BATTERY TESTING,8/17/2017,8/17/2020,null
NASA Headquarters (HQ),Kinetic Pressure Control,Safety Reliability and Engineering Analysis of PyrotechnicTechnologies for Use in the Oil and Gas Industry,7/31/2017,7/31/2020,null
NASA Headquarters (HQ),The SME Education Foundation,SME Hunch A,3/1/2017,2/28/2022,150502
NASA Headquarters (HQ),Shell International Exploration & ProductionCompany,Safety Reliability and Engineering Analysis for Deep WaterDrilling Projects,2/16/2017,5/16/2022,null
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,Failure Analysis,2/7/2017,2/7/2022,null
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,NASA Safety Training Center Classes,2/7/2017,2/7/2022,null
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,Technology Partnerships,2/7/2017,2/7/2022,null
NASA Headquarters (HQ),Houston Livestock Show & Rodeo,NONREIMBURSABLE SPACE ACT AGREEMENT BETWEENTHE NATIONAL AERONAUTICS AND SPACEADMINISTRATION LYNDON B. JOHNSON SPACE CENTERAND HOUSTON LIVESTOCK SHOW & RODEO FORCOMMUNITY RELATIONS AND EDUCATION OUTREACHACTIVITIES,3/17/2017,3/16/2022,90898
NASA Headquarters (HQ),Conway School District,Students Collaborating with NASA to Produce Hardware orOther Useful Products Under the HUNCH (High SchoolStudents United with NASA to Create Hardware) Program,11/1/2017,11/1/2022,236218
NASA Headquarters (HQ),Windsor Board of Education,Students Collaborating with NASA to Produce Hardware orOther Useful Products Under the HUNCH Program,11/28/2017,11/27/2022,231674
NASA Headquarters (HQ),Texas Space Technology Applications andResearch LLC,Architecture Expertise for Modular Integrated Stackable LayerApplications,12/12/2016,12/12/2021,null
NASA Headquarters (HQ),University of Houston Clear Lake,Handling of Historic Spaceflight Documents,1/23/2017,1/23/2022,13413
NASA Headquarters (HQ),Axiom Space LLC,LOW-EARTH ORBIT COMMERCIAL DEVELOPMENT,8/24/2016,8/24/2021,270725
NASA Headquarters (HQ),University of Texas MD Anderson CancerCenter,Childrens Space Suit Art Project,9/12/2016,9/12/2021,null
NASA Headquarters (HQ),Orbital Sciences Corporation,Space Vehicle Mockup Facility (SVMF) Floor Space for theOrbital ATK Cygnus Mockup,1/19/2017,1/19/2022,173543
NASA Headquarters (HQ),BAYLOR COLLOGE OF MEDICINE,Collaborative Research on Health Care Infrastructure inRemote Settings,7/6/2017,7/6/2022,null
NASA Headquarters (HQ),City of League City,Memorandum of Agreement Between City of League CityTexas Office of Emergency Management,9/19/2016,9/19/2021,99952
NASA Headquarters (HQ),City of Seabrook,RECIPROCAL USE OF EMERGENCY OPERATIONSCENTERS,6/1/2016,6/1/2021,102135
NASA Headquarters (HQ),ISS-ABOVE,Connecting Homes Schools and Offices to the InternationalSpace Station,5/5/2016,5/4/2021,13652
NASA Headquarters (HQ),Space Technology and Advanced ResearchSystems Inc.,Low-Earth Orbit Commercial Services Development,5/7/2016,5/7/2021,5652
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,NASA JSC ENGINEERING/TEES UMBRELLA FORCOLLABORATIVE RESEARCH TECHNOLOGY TRANSFEREDUCATION AND OUTREACH ACTIVITIES,6/23/2016,6/23/2021,null
