NASA Headquarters (HQ),Honda Aircraft Company LLC,Honda Aircraft Company Wind Tunnel Testing,9/5/2019,9/5/2022,null,38.8830649,-77.0162786,36.1023712,-79.9233093
NASA Headquarters (HQ),University of Maryland,Support of Fluid-Structure Interactions Testing Part 2 in LaRC20-Inch Mach 6 Tunnel,12/5/2019,12/5/2020,164703,38.8830649,-77.0162786,38.9869183,-76.9425543
NASA Headquarters (HQ),Jacobs Technology Incorporated,AARGM-ER Wind Tunnel Test,9/4/2019,7/27/2020,null,38.8830649,-77.0162786,35.3800245,-86.2369486
NASA Headquarters (HQ),RAYTHEON COMPANY,8’HTT TESTING AND ASSESSMENT SUPPORT,8/1/2019,8/1/2020,3432123,38.8830649,-77.0162786,33.214502,-96.6515613
NASA Headquarters (HQ),MOOG INC,Autonomous Flight Control Development for Electric VTOLVehicles,1/18/2020,9/30/2020,124163,38.8830649,-77.0162786,35.4397261,-97.4225901
NASA Headquarters (HQ),MOOG INC,AEROSPACE RESEARCH TECHNOLOGY ANDDEVELOPMENT,1/18/2020,1/18/2025,null,38.8830649,-77.0162786,35.4397261,-97.4225901
NASA Headquarters (HQ),BNNT LLC,DEVELOPMENT AND OPTIMIZATION OF BORON NITRIDENANOTUBES,8/21/2019,8/21/2020,32199,38.8830649,-77.0162786,37.0947403,-76.4908847
NASA Headquarters (HQ),BNNT LLC,DEVELOPMENT AND OPTIMIZATION OF BORON NITRIDENANOTUBES,8/21/2019,8/21/2024,null,38.8830649,-77.0162786,37.0947403,-76.4908847
NASA Headquarters (HQ),The Boeing Company,Unique CFD Validation Data Using the High Lift CommonResearch Model (CRM-HL) from the Qinetiq 5M Wind Tunnel,8/12/2019,8/12/2021,184193,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),The Boeing Company,Flight Evaluation of NASA Langley's Safeguard Technology,5/4/2020,5/4/2022,46272,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),RAYTHEON COMPANY,TEST CONFIGURATION AND SUPPORT IN THE 8-FOOTHIGH TEMPERATURE TUNNEL,8/1/2019,8/1/2020,null,38.8830649,-77.0162786,33.214502,-96.6515613
NASA Headquarters (HQ),SIKORSKY AIRCRAFT CORP,Stroking Main Rotor Gearbox and Lower Fuselage Gun MountDrop Test,9/17/2019,9/17/2020,null,38.8830649,-77.0162786,41.2504536,-73.0974023
NASA Headquarters (HQ),AURORA FLIGHT SCIENCES CORP,High-Efficiency Elecrified Aircraft Thermal Research,9/3/2019,1/3/2021,191549,38.8830649,-77.0162786,38.7314223,-77.5159664
NASA Headquarters (HQ),Oregon State University,Evaluation of Additively Manufactured Heat Sinks,4/2/2019,11/30/2020,10359,38.8830649,-77.0162786,44.5637806,-123.2794443
NASA Headquarters (HQ),Exothermics Inc.,Thermochemical Response of UHT Hypersonic Leading-EdgeCandidates,3/26/2019,9/30/2020,null,38.8830649,-77.0162786,42.8075766,-71.5813943
NASA Headquarters (HQ),Florida State University,Validation of a Liner Drag Measurement/Computational Tool,3/19/2019,9/19/2020,14020,38.8830649,-77.0162786,30.4418778,-84.2984889
NASA Headquarters (HQ),Williamsburg-James City County PublicSchools,High School Students United With NASA to Create HardwareProgram,2/6/2019,2/6/2024,null,38.8830649,-77.0162786,37.2765775,-76.7798172
NASA Headquarters (HQ),Purdue University,Deployable Composite Sail Structure Materials ModelingResearch,2/22/2019,2/22/2021,15826,38.8830649,-77.0162786,40.4237054,-86.9211946
NASA Headquarters (HQ),Purdue University,Composite Deployable Sail Structure Development,2/21/2019,10/1/2020,25038,38.8830649,-77.0162786,40.4237054,-86.9211946
NASA Headquarters (HQ),Purdue University,Deployable Composite Solar Sail Structural Research,2/21/2019,2/21/2024,null,38.8830649,-77.0162786,40.4237054,-86.9211946
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,ThinSat Boom Technology Demonstration Project,12/13/2018,5/31/2021,32727,38.8830649,-77.0162786,37.2283843,-80.4234167
NASA Headquarters (HQ),Hexcel Corporation,Design and Evaluation of Novel Liner Configurations,11/5/2018,7/5/2020,13218,38.8830649,-77.0162786,40.6534036,-112.0522492
NASA Headquarters (HQ),The Boeing Company,Evaluation of Novel Aircraft Engine Liner Concepts,11/6/2018,11/6/2020,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),The Boeing Company,The Development of a Science Technology Engineering andMathematics Capable Workforce,11/21/2018,11/21/2021,540068,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),Wichita State University,Investigation of Metallic Foams for Acoustic Liner Applications,10/1/2018,4/1/2021,14970,38.8830649,-77.0162786,37.7186367,-97.2941414
NASA Headquarters (HQ),Wichita State University,Acoustic and Aero Liner Research,10/1/2018,10/1/2023,null,38.8830649,-77.0162786,37.7186367,-97.2941414
NASA Headquarters (HQ),North Carolina State University,Deployable Composite Booms and Deployment Systems,8/27/2018,8/30/2020,52604,38.8830649,-77.0162786,35.7846633,-78.6820946
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,Flight Evaluation of NASA Langley’s Safeguard Technology,5/9/2019,5/9/2021,56987,38.8830649,-77.0162786,37.2283843,-80.4234167
NASA Headquarters (HQ),LOCKHEED MARTIN,Investigation of Advanced Processing of Metallic Materials,7/17/2018,12/30/2020,null,38.8830649,-77.0162786,35.4521489,-97.5938737
NASA Headquarters (HQ),LOCKHEED MARTIN,Revolutionary Fabrication Methods and Materials Testing ofAdvanced Materials,7/17/2018,7/17/2023,null,38.8830649,-77.0162786,35.4521489,-97.5938737
NASA Headquarters (HQ),VIRGINIA POLYTECHNIC INSTITUTE ANDSTATE UNIVERSITY,Collaborative Research and Development with the VirginiaPolytechnic Institute and State University TransportationInstitute,9/13/2019,9/13/2020,148246,38.8830649,-77.0162786,37.2283843,-80.4234167
NASA Headquarters (HQ),Boom Supersonic,FREE SPIN TEST IN THE 20-FOOT VERTICAL SPINTUNNEL,5/8/2018,8/9/2020,null,38.8830649,-77.0162786,39.5765412,-104.8389864
NASA Headquarters (HQ),Boom Supersonic,Aerospace Research and Development,5/8/2018,5/8/2023,null,38.8830649,-77.0162786,39.5765412,-104.8389864
NASA Headquarters (HQ),George Mason University,Interatomic Potential Development for Molecular DynamicsSimulations,5/31/2018,9/30/2020,278363,38.8830649,-77.0162786,38.8298118,-77.3073606
NASA Headquarters (HQ),Gulfstream AerospaceCorporation,Assessment of Tools for Sonic Boom Propagation andCertification,8/23/2018,8/23/2020,39839,38.8830649,-77.0162786,32.8402365,-96.8442952
NASA Headquarters (HQ),JOHNS HOPKINS UNIVERSITY / APPLIEDPHYSICS LAB,Air Force Office of Scientific Research Boundary LayerTransition (BOLT) Experiments,3/14/2018,1/31/2021,626489,38.8830649,-77.0162786,39.163054,-76.8999609
NASA Headquarters (HQ),National Institute of Aerospace,Laboratory and Facility Use for Boron Nitride Nanotube (BNNT)Research,12/7/2017,9/30/2020,null,38.8830649,-77.0162786,37.082545,-76.3983181
NASA Headquarters (HQ),Pennsylvania State University,Design and Additive Manufacturing of Ni-based Alloys,4/12/2018,4/12/2021,22463,38.8830649,-77.0162786,40.7982133,-77.8599084
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,annex to Optical Remote Sensing and Sensor Directed Flight ofNASA Related Activities,3/22/2019,8/31/2020,null,38.8830649,-77.0162786,33.8510785,-118.2870928
NASA Headquarters (HQ),Hyperloop Transportation Technologies,Research Development and Testing of AerospaceTechnologies,1/30/2018,1/30/2023,null,38.8830649,-77.0162786,33.9853911,-118.4024935
NASA Headquarters (HQ),The Boeing Company,Laser Ablation to Improve Adhesive Bonding of AerospaceStructural Thermoplastic Composite Materials,11/29/2017,12/22/2020,214829,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),ALASKA AIRLINES,Research and Development Collaboration,9/25/2017,9/25/2022,null,38.8830649,-77.0162786,37.6542431,-97.4312962
NASA Headquarters (HQ),The Boeing Company,Traffic Aware Planner (TAP) Link to Boeing Climb OutPerformance (BCOP) data files,7/18/2017,11/18/2020,35331,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),PPG Industries Inc.,Research Toward Aerospace Coatings for Mitigation ofEnvironmental Contaminants,9/21/2017,6/30/2021,43068,38.8830649,-77.0162786,41.4517252,-81.7950473
NASA Headquarters (HQ),University of Maryland,Hypersonic ShockWave Boundary Layer Fluid StructureIntereactions Technology Development,6/1/2017,6/1/2022,null,38.8830649,-77.0162786,38.9869183,-76.9425543
NASA Headquarters (HQ),NORFOLK STATE UNIVERSITY,ADVANCED CAPABILITIES FOR AERONAUTICSRESEARCH AND GROUND FACILITY TESTING,11/13/2017,11/13/2022,273295,38.8830649,-77.0162786,36.8480161,-76.262085
NASA Headquarters (HQ),Purdue University,Support of Understanding of Experimental Mach 6 HypersonicBoundary Layers (BL),7/19/2017,7/19/2022,null,38.8830649,-77.0162786,40.4237054,-86.9211946
NASA Headquarters (HQ),Johns Hopkins University,Discovery to Market Project,1/24/2017,6/30/2021,11697,38.8830649,-77.0162786,39.3299013,-76.6205177
NASA Headquarters (HQ),Isle of Wight County Public School,High School Students United with NASA to Create Hardware(HUNCH) Program,12/2/2016,12/2/2021,null,38.8830649,-77.0162786,36.9759313,-76.6500977
NASA Headquarters (HQ),York County School District,High School Students United with NASA to Create Hardware(HUNCH) Program,11/29/2016,11/29/2021,null,38.8830649,-77.0162786,37.2791826,-76.6181655
NASA Headquarters (HQ),North Carolina School of Science & Math,High School Students United with NASA to Create Hardware(HUNCH) Program,11/15/2016,11/15/2021,null,38.8830649,-77.0162786,36.0196145,-78.9207145
NASA Headquarters (HQ),Gloucester County Public School District,High School Students United with NASA to Create Hardware(HUNCH) Program,12/6/2016,12/6/2021,null,38.8830649,-77.0162786,37.4128281,-76.5025742
NASA Headquarters (HQ),Hampton City Schools,High School Students United with NASA to Create Hardware(HUNCH) Program,10/21/2016,10/21/2021,null,38.8830649,-77.0162786,37.0253317,-76.3480224
NASA Headquarters (HQ),Fayetteville State University,COLLABORATIVE AEROSPACE RESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,12/15/2016,12/15/2021,null,38.8830649,-77.0162786,35.0742206,-78.8924896
NASA Headquarters (HQ),University of Washington,Technical Interchange on Applications of Data Analytics andMachine Learning in Aerospace Domains,12/5/2016,12/5/2021,null,38.8830649,-77.0162786,47.6553351,-122.3035199
NASA Headquarters (HQ),The Boeing Company,Flight Deck Systems and Operations Research,1/20/2017,1/20/2022,816127,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),Textron Aviation Inc.,Laboratory and Flight Aeronautical Research,4/5/2017,4/5/2022,null,38.8830649,-77.0162786,37.6434095,-97.4143838
NASA Headquarters (HQ),Newport News Public School District,High School Students United with NASA to Create Hardware(HUNCH) Program,10/23/2016,10/23/2021,null,38.8830649,-77.0162786,37.0733907,-76.4942377
NASA Headquarters (HQ),The Boeing Company,Annex 5 to ENVIRONMENTALLY  RESPONSIBLE AIRVEHICLE CONCEPT RESEARCH,11/15/2016,11/15/2020,10442,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),The Boeing Company,Aerospace Research Development,2/3/2017,2/3/2022,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),Tech Center LLC,Cooperative Research Activities in Manufacturing Technologies,7/5/2017,7/5/2022,null,38.8830649,-77.0162786,44.7326743,-92.8529092
NASA Headquarters (HQ),Psionic LLC,Space Technology Commercialization for Measurement andMaterials Applications,12/16/2016,12/16/2021,null,38.8830649,-77.0162786,40.748706,-73.902319
NASA Headquarters (HQ),GenEdge Alliance,Cooperative Research Activities in Manufacturing Technologies,2/23/2017,2/23/2022,null,38.8830649,-77.0162786,36.6898418,-79.8736526
NASA Headquarters (HQ),North Carolina State University,COLLABORATIVE AEROSPACE R ESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,6/20/2017,6/20/2022,null,38.8830649,-77.0162786,35.7846633,-78.6820946
NASA Headquarters (HQ),Virginia Polytechnic Institute and StateUniversity,Collaborative Research Development and TestingOportunities,11/16/2016,11/16/2021,null,38.8830649,-77.0162786,37.2283843,-80.4234167
NASA Headquarters (HQ),The Governor`s School for Science &Technology,STEM Education Collaboration,6/23/2016,6/30/2020,50075,38.8830649,-77.0162786,37.3638158,-79.2059913
NASA Headquarters (HQ),Materials Research and Design Inc. MR&D,HIGH TEMPERATURE MATERIALS TECHNICAL SUPPORT,1/4/2017,9/30/2020,null,38.8830649,-77.0162786,40.0740047,-75.4267354
NASA Headquarters (HQ),TEXAS A&M ENGINEERING EXPERIMENTSTATION,PARTICIPATION IN COOPERATIVE RESEARCH ANDDEVELOPMENT PROJECTS,11/4/2016,11/4/2021,70317,38.8830649,-77.0162786,30.61731,-96.299135
NASA Headquarters (HQ),Dominion Virginia Power,UAV Autonomous Inspection of Transmission Lines,6/9/2016,6/9/2021,null,38.8830649,-77.0162786,37.5379785,-77.4399907
NASA Headquarters (HQ),Raytheon Corporation,Optical Remote Sensing for Space Applications in Robotics andSurveillance,12/21/2016,12/21/2021,null,38.8830649,-77.0162786,42.40562,-71.2827832
NASA Headquarters (HQ),Southern Company,UAV Autonomous Inspection of Transmission Lines,6/3/2016,6/3/2021,null,38.8830649,-77.0162786,31.6910018,-87.7779037
NASA Headquarters (HQ),Infrasonix-Inc,Infrasonix Stethoscope Evaluation Over Human Subjects,11/28/2017,11/28/2022,null,38.8830649,-77.0162786,33.9645817,-84.0549833
NASA Headquarters (HQ),North Carolina Agricultural and TechnicalUniversity,Collaborative Research Development and TestingOpportunities,4/21/2016,4/21/2021,null,38.8830649,-77.0162786,36.0770034,-79.7718199
NASA Headquarters (HQ),Oklahoma State University,COLLABORATIVE AEROSPACE RESEARCHDEVELOPMENT AND TESTING OPPORTUNITIES,2/4/2016,2/4/2021,null,38.8830649,-77.0162786,36.1270236,-97.0737222
NASA Headquarters (HQ),The Boeing Company,AEROSPACE RESEARCH AND DEVELOPMENT,11/20/2015,11/20/2020,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),University of Michigan,Umbrella Agreement,4/18/2016,4/18/2021,null,38.8830649,-77.0162786,42.2780436,-83.7382241
NASA Headquarters (HQ),National Institute of Aerospace,RESEARCH EDUCATIONAL OUTREACH AND TESTINGACTIVITIES,11/17/2015,11/17/2020,null,38.8830649,-77.0162786,37.082545,-76.3983181
NASA Headquarters (HQ),Hexcel Corporation,Multiple Degree of Freedom Acoustic Liners,1/5/2016,1/5/2021,null,38.8830649,-77.0162786,40.6534036,-112.0522492
NASA Headquarters (HQ),Carnegie Mellon University,Carnegie Mellon University with NASA Langley ResearchCenter,2/2/2016,2/2/2021,null,38.8830649,-77.0162786,40.4427314,-79.9429552
NASA Headquarters (HQ),The Boeing Company,ENVIRONMENTALLY  RESPONSIBLE AIR VEHICLECONCEPT RESEARCH,12/22/2015,12/22/2020,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),Johns Hopkins University,Collaboration to Identify Technical Areas of Mutual Interest,12/16/2015,12/16/2020,null,38.8830649,-77.0162786,39.3299013,-76.6205177
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,Optical Remote Sensing and Sensor Directed Flight of NASARelated Activities,5/27/2015,9/30/2020,null,38.8830649,-77.0162786,33.8510785,-118.2870928
NASA Headquarters (HQ),Old Dominion University,COLLABORATIVE RESEARCH DEVELOPMENT ANDTESTING,8/5/2015,8/5/2020,null,38.8830649,-77.0162786,36.8858594,-76.3057051
NASA Headquarters (HQ),United Technologies Corporation,Aerospace Research and Development,8/6/2015,8/6/2020,null,38.8830649,-77.0162786,38.7757371,-90.4683723
NASA Headquarters (HQ),Jacobs Technology Incorporated,Marketing of Langley Research Center Wind Tunnel TestingCapability,7/27/2015,7/27/2020,null,38.8830649,-77.0162786,35.3800245,-86.2369486
NASA Headquarters (HQ),Lockheed Martin Space,Exchange of Technical Expertise for commercial spacetransportation,6/24/2020,6/24/2025,null,38.8830649,-77.0162786,39.4941214,-105.0967793
NASA Headquarters (HQ),Imperx Inc.,Rugged Space Rated High Definition – Serial Data Interface(HD-SDI) Camera,5/11/2020,5/11/2022,239458,38.8830649,-77.0162786,26.40435,-80.104174
NASA Headquarters (HQ),Blue Origin Florida LLC,Production Implementation,6/11/2020,6/11/2022,null,38.8830649,-77.0162786,28.5113889,-80.6769444
NASA Headquarters (HQ),Blue Origin Florida LLC,Production Implementation,6/11/2020,6/11/2025,null,38.8830649,-77.0162786,28.5113889,-80.6769444
NASA Headquarters (HQ),ATK Launch Systems,ATK Hot Gas Testing,6/4/2020,6/4/2021,null,38.8830649,-77.0162786,40.6615715,-112.0838241
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Provide NASA expertise in lunar cargo transportation andlanding technologies,6/4/2020,6/4/2021,null,38.8830649,-77.0162786,40.4502574,-80.0202015
NASA Headquarters (HQ),U.S. Space & Rocket Center,2020 NASA Human Exploration Rover Challenge,3/8/2020,4/8/2021,null,38.8830649,-77.0162786,34.7111322,-86.6539363
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin Hot Gas Testing of Materials @ Hot Gas TestFacility,5/8/2020,5/8/2021,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),KT Engineering Corporation,CFD  Analysis of the Aerospike Flight Test Article (AFTA) inSupport of USAF ARISE Program,2/5/2020,2/5/2021,null,38.8830649,-77.0162786,34.6733268,-86.7389117
NASA Headquarters (HQ),Oceangate,Oceangate Automated Fiber Placement Development,2/4/2020,2/4/2021,null,38.8830649,-77.0162786,48.00141,-122.2167961
NASA Headquarters (HQ),Oceangate,Oceangate Automated Fiber Placement Development,2/4/2020,2/4/2022,null,38.8830649,-77.0162786,48.00141,-122.2167961
NASA Headquarters (HQ),BLUE ORIGIN LLC,Extreme Environment Testing and Evaluation of MaterialProperties,12/11/2019,12/11/2021,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),BLUE ORIGIN LLC,Extreme Environment Testing and Evaluation of MaterialProperties,12/11/2019,12/11/2024,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),Haigh-Farr Inc,Haigh-Farr UHF Blade TPS Testing @HGF,12/17/2019,12/17/2020,null,38.8830649,-77.0162786,42.9211564,-71.4651511
NASA Headquarters (HQ),INTUITIVE MACHINES LLC,Development of Lunar Lander Systems Technologies,3/19/2020,3/19/2025,null,38.8830649,-77.0162786,29.5913555,-95.1004799
NASA Headquarters (HQ),ATK Launch Systems,Exchange of Technical Expertise for commercial spacetransportation,12/9/2019,12/9/2024,null,38.8830649,-77.0162786,40.6615715,-112.0838241
NASA Headquarters (HQ),Florida Institute of Technology,Vision-Based Navigation for Formation Flight onboard ISS,1/16/2020,1/16/2023,170172,38.8830649,-77.0162786,28.0646282,-80.6230583
NASA Headquarters (HQ),Ursa Major Technologies,Support of ROCETS software,10/30/2019,10/30/2021,null,38.8830649,-77.0162786,39.9668121,-105.0885441
NASA Headquarters (HQ),Ursa Major Technologies,Rocket Engine Development Support,10/30/2019,10/30/2024,null,38.8830649,-77.0162786,39.9668121,-105.0885441
NASA Headquarters (HQ),Ball Aerospace & Technologies Corporation,Space Environmental Effects Testing and MaterialCharacterization of Spacecraft Materials and Instruments,1/27/2020,1/27/2023,null,38.8830649,-77.0162786,39.9117581,-105.0997533
NASA Headquarters (HQ),BLUE ORIGIN LLC,annex to Exchange of Technical Expertise for commercialspace transportation,11/20/2019,11/20/2021,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),BLUE ORIGIN LLC,annex to Exchange of Technical Expertise for commercialspace transportation,9/27/2019,9/27/2021,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,Room-Temperature-Vulcanized (RTV) Adhesive CoatingMaterial Test,10/21/2019,10/21/2020,null,38.8830649,-77.0162786,37.30378,-121.87193
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,Space Environmental Effects Testing and Characterization ofMaterial Power and Communication Systems,10/21/2019,10/21/2024,null,38.8830649,-77.0162786,37.30378,-121.87193
NASA Headquarters (HQ),BLUE ORIGIN LLC,Nozzle Material Testing,9/27/2019,9/27/2020,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),FIRST RF Corporation,High Speed Particle Material Impact Testing,9/25/2019,9/25/2020,null,38.8830649,-77.0162786,40.0681916,-105.2098473
NASA Headquarters (HQ),FIRST RF Corporation,High Speed Particle Material Impact Testing,9/25/2019,9/25/2022,null,38.8830649,-77.0162786,40.0681916,-105.2098473
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin BE-7 TCA - New Chamber,8/8/2019,8/8/2020,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),Spirit Aero Systems,annex for weld development in Aeronautical/Aerospace VehicleManufacturing,9/3/2019,9/3/2021,null,38.8830649,-77.0162786,37.6878282,-95.4614017
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Engineering Analysis and development for Commercial LunarLander and Payload Services,1/27/2020,1/27/2025,null,38.8830649,-77.0162786,40.4502574,-80.0202015
NASA Headquarters (HQ),The Boeing Company,annex to Aerospace Hardware Testing Evaluatioin and relatedengineering services,9/13/2019,3/22/2022,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),Amazon Web Services Inc.,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,1/6/2020,1/6/2022,675455,38.8830649,-77.0162786,38.9557916,-77.3963883
NASA Headquarters (HQ),Virgin Orbit LLC,annex to Exchange of Technical Expertise for commercialspace transportation,7/30/2019,7/30/2021,null,38.8830649,-77.0162786,33.8243547,-118.1464523
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin On Demand Services,7/9/2019,7/9/2022,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),Raytheon Missile Systems,Annex 3 to Engineering Collaboration,7/2/2019,7/2/2020,null,38.8830649,-77.0162786,33.6582098,-92.6570177
NASA Headquarters (HQ),NEW CINGULAR WIRELESS PCS LLC,Placement of Telecommunications antenna on building 4476,12/18/2019,12/18/2024,null,38.8830649,-77.0162786,29.673548,-95.5080278
NASA Headquarters (HQ),Google LLC,Access and Use of Large Science Datasets,10/21/2019,10/21/2020,675455,38.8830649,-77.0162786,37.4220656,-122.0840897
NASA Headquarters (HQ),Google LLC,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,10/21/2019,10/21/2024,null,38.8830649,-77.0162786,37.4220656,-122.0840897
NASA Headquarters (HQ),RUAG Space USA Inc,RUAG Centaur V Structural Tests,9/10/2019,9/10/2021,null,38.8830649,-77.0162786,34.7410449,-86.6849139
NASA Headquarters (HQ),Amazon Web Services Inc.,THE DISCOVERY ACCESS AND USE OF LARGE SCIENCEDATASETS,1/6/2020,1/6/2022,null,38.8830649,-77.0162786,38.9557916,-77.3963883
NASA Headquarters (HQ),Massachusetts Institute of Technology,SPACE EXPLORATION TECHNOLOGY DEVELOPMENT INMOTION MAGNIFICATION TECHNIQUES,5/28/2019,5/28/2021,67372,38.8830649,-77.0162786,42.360091,-71.09416
NASA Headquarters (HQ),Electroformed Nickel Inc,Fabrication to support large aluminum mirrors,4/2/2019,10/2/2020,null,38.8830649,-77.0162786,34.649537,-86.745931
NASA Headquarters (HQ),United Launch Alliance,ULA Integrated Fluid System Test (IFST),6/6/2019,6/6/2022,null,38.8830649,-77.0162786,39.578861,-104.8776511
NASA Headquarters (HQ),RUAG Space USA Inc,Raug Engineering Services,1/24/2019,1/24/2024,null,38.8830649,-77.0162786,34.7410449,-86.6849139
NASA Headquarters (HQ),Manned Space Flight Education FoundationInc.,The Centennial Challenges Space Robotics Challenge,3/5/2019,3/5/2022,451413,38.8830649,-77.0162786,29.5518461,-95.0982892
NASA Headquarters (HQ),BLUE ORIGIN LLC,Hydrogen Embrittlement Testing,11/7/2018,11/7/2020,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),OBERLIN COLLEGE,Fireball Network Station at Oberlin College,8/7/2018,8/7/2023,2268,38.8830649,-77.0162786,41.2958696,-82.221089
NASA Headquarters (HQ),Spirit Aero Systems,Rivet replacement with friction stir welds,4/25/2019,4/25/2022,null,38.8830649,-77.0162786,37.6878282,-95.4614017
NASA Headquarters (HQ),Spirit Aero Systems,Collaboration in Aeronautical Vehicle Manufacturing,4/25/2019,4/25/2024,null,38.8830649,-77.0162786,37.6878282,-95.4614017
NASA Headquarters (HQ),ADVANCED CUTTING SOLUTIONS LLC,ADVANCED CUTTING SOLUTIONS L.L.C.,7/12/2018,9/30/2022,null,38.8830649,-77.0162786,30.0251832,-89.9150668
NASA Headquarters (HQ),Virgin Orbit LLC,Testing Support for LOX/RP Chambers,8/7/2018,8/7/2020,null,38.8830649,-77.0162786,33.8243547,-118.1464523
NASA Headquarters (HQ),BLUE ORIGIN LLC,Specialized Engineering Services,7/18/2018,7/18/2020,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),CITY OF NEW ORLEANS LA,City of New Orleans LA Temporary Emergency Shelter for CityEmployees at MAF,3/28/2019,3/28/2024,137705,38.8830649,-77.0162786,29.9520391,-90.0771376
NASA Headquarters (HQ),UNIVERSITY OF PITTSBURGH,Fireball Network Station at Allegheny Observatory,10/4/2018,10/4/2023,1701,38.8830649,-77.0162786,40.4443533,-79.960835
NASA Headquarters (HQ),University of North Carolina at Greensboro,Particle Impact Testing of Novel Nanocomposite SpaceShielding Materials (ITF),11/13/2019,11/13/2022,null,38.8830649,-77.0162786,36.0689296,-79.8101975
NASA Headquarters (HQ),University of North Carolina at Greensboro,ENGINEERING COLLABORATION,11/13/2019,11/13/2022,null,38.8830649,-77.0162786,36.0689296,-79.8101975
NASA Headquarters (HQ),The University of Alabama,annex to Synergistic Technologies Support,5/25/2018,7/8/2020,8499,38.8830649,-77.0162786,33.2140233,-87.5391418
NASA Headquarters (HQ),Hands-On Science Center,Fireball Network Station,5/31/2018,5/31/2023,1701,38.8830649,-77.0162786,35.363257,-86.193986
NASA Headquarters (HQ),HIRAM COLLEGE,Fireball Network Station at Hiram College,5/25/2018,5/25/2023,1701,38.8830649,-77.0162786,41.3107999,-81.1439988
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Engine System Material in Collaboration with the AR-22 Project,5/23/2018,5/23/2023,75162,38.8830649,-77.0162786,38.6302487,-121.1844297
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex No. 2 under SAA8-1725910 for Facility Usage for AR-22Software Development,3/28/2018,3/28/2021,null,38.8830649,-77.0162786,38.6302487,-121.1844297
NASA Headquarters (HQ),Laboratory Testing Inc.,Testing and Evaluation of Material Properties in ExtremeEnvironments,10/29/2018,10/29/2021,null,38.8830649,-77.0162786,40.2931975,-75.2848701
NASA Headquarters (HQ),Laboratory Testing Inc.,Testing and Evaluation of Material Properties in ExtremeEnvironments,10/29/2018,10/29/2021,null,38.8830649,-77.0162786,40.2931975,-75.2848701
NASA Headquarters (HQ),BLUE ORIGIN LLC,Annex 4 to Exchange of Technical Expertise for commercialspace transportation,10/29/2018,10/29/2020,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),SIERRA NEVADA CORPORATION,Rocket Engine Development and Test,6/11/2020,6/11/2025,null,38.8830649,-77.0162786,33.1229923,-96.126111
